"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","2721","484","286","11","187","0.177875780962881",2020-12-07
"Adams","Adams","1159","195","107","2","86","0.168248490077653",2020-12-07
"Allamakee","Allamakee","4474","929","516","13","400","0.207644166294144",2020-12-07
"Appanoose","Appanoose","4419","843","451","14","378","0.190767141887305",2020-12-07
"Audubon","Audubon","1870","313","229","3","81","0.167379679144385",2020-12-07
"Benton","Benton","9641","1789","1074","24","691","0.185561663727829",2020-12-07
"Black Hawk","Black Hawk","53602","11456","8020","156","3280","0.213723368531025",2020-12-07
"Boone","Boone","9814","1518","967","12","539","0.15467699205217",2020-12-07
"Bremer","Bremer","8858","2058","1222","14","822","0.232332354933394",2020-12-07
"Buchanan","Buchanan","7137","1268","752","10","506","0.177665685862407",2020-12-07
"Buena Vista","Buena Vista","12044","3221","2535","14","672","0.267436067751578",2020-12-07
"Butler","Butler","5210","1098","640","12","446","0.210748560460653",2020-12-07
"Calhoun","Calhoun","4322","1104","691","7","406","0.255437297547432",2020-12-07
"Carroll","Carroll","8921","2076","1484","26","566","0.232709337518215",2020-12-07
"Cass","Cass","4693","875","573","26","276","0.186447901129342",2020-12-07
"Cedar","Cedar","6754","1187","704","15","468","0.175747705063666",2020-12-07
"Cerro Gordo","Cerro Gordo","18273","3835","2185","52","1598","0.209872489465331",2020-12-07
"Cherokee","Cherokee","4416","1007","550","4","453","0.228034420289855",2020-12-07
"Chickasaw","Chickasaw","4054","931","740","6","185","0.229649728663049",2020-12-07
"Clarke","Clarke","3365","521","398","4","119","0.15482912332838",2020-12-07
"Clay","Clay","6241","1298","749","7","542","0.207979490466271",2020-12-07
"Clayton","Clayton","5204","1199","712","11","476","0.230399692544197",2020-12-07
"Clinton","Clinton","16295","3556","2152","48","1356","0.218226449831237",2020-12-07
"Crawford","Crawford","7002","1852","1511","16","325","0.264495858326192",2020-12-07
"Dallas","Dallas","39702","6808","4615","60","2133","0.171477507430356",2020-12-07
"Davis","Davis","2316","504","288","11","205","0.217616580310881",2020-12-07
"Decatur","Decatur","2466","347","231","1","115","0.140713706407137",2020-12-07
"Delaware","Delaware","6151","1501","1058","22","421","0.2440253617298",2020-12-07
"Des Moines","Des Moines","16008","3110","2006","23","1081","0.194277861069465",2020-12-07
"Dickinson","Dickinson","8013","1486","951","12","523","0.185448645950331",2020-12-07
"Dubuque","Dubuque","45167","9664","7031","101","2532","0.213961520579184",2020-12-07
"Emmet","Emmet","3643","800","509","26","265","0.21959923140269",2020-12-07
"Fayette","Fayette","6756","1132","650","12","470","0.167554766133807",2020-12-07
"Floyd","Floyd","5906","1155","611","24","520","0.195563833389773",2020-12-07
"Franklin","Franklin","3830","775","478","21","276","0.202349869451697",2020-12-07
"Fremont","Fremont","2020","399","271","3","125","0.197524752475248",2020-12-07
"Greene","Greene","3216","551","316","2","233","0.171330845771144",2020-12-07
"Grundy","Grundy","4305","902","530","14","358","0.20952380952381",2020-12-07
"Guthrie","Guthrie","4265","808","519","15","274","0.189449003516999",2020-12-07
"Hamilton","Hamilton","5653","1212","623","15","574","0.214399433928887",2020-12-07
"Hancock","Hancock","4415","944","554","8","382","0.213816534541336",2020-12-07
"Hardin","Hardin","6293","1258","721","12","525","0.199904655966947",2020-12-07
"Harrison","Harrison","4854","1164","810","33","321","0.239802224969098",2020-12-07
"Henry","Henry","8180","2003","1348","8","647","0.244865525672372",2020-12-07
"Howard","Howard","3211","598","327","9","262","0.186234817813765",2020-12-07
"Humboldt","Humboldt","3651","831","491","6","334","0.227608874281019",2020-12-07
"Ida","Ida","2400","573","323","16","234","0.23875",2020-12-07
"Iowa","Iowa","6167","1028","626","14","388","0.166693692232852",2020-12-07
"Jackson","Jackson","6695","1548","1051","17","480","0.231217326362957",2020-12-07
"Jasper","Jasper","13004","2384","1594","47","743","0.183328206705629",2020-12-07
"Jefferson","Jefferson","5498","790","388","6","396","0.14368861404147",2020-12-07
"Johnson","Johnson","60216","10017","7277","41","2699","0.166351135910721",2020-12-07
"Jones","Jones","7773","2410","1518","19","873","0.310047600668982",2020-12-07
"Keokuk","Keokuk","3042","676","329","10","337","0.222222222222222",2020-12-07
"Kossuth","Kossuth","5771","1230","646","9","575","0.213134638710795",2020-12-07
"Lee","Lee","11724","2361","1373","21","967","0.201381780962129",2020-12-07
"Linn","Linn","88658","15044","9321","173","5550","0.169685758758375",2020-12-07
"Louisa","Louisa","4186","921","636","22","263","0.220019111323459",2020-12-07
"Lucas","Lucas","2635","363","259","6","98","0.137760910815939",2020-12-07
"Lyon","Lyon","3442","1090","693","10","387","0.316676350958745",2020-12-07
"Madison","Madison","5374","774","479","5","290","0.144026795682918",2020-12-07
"Mahaska","Mahaska","7573","1371","931","29","411","0.181037897794797",2020-12-07
"Marion","Marion","11195","2176","1427","25","724","0.194372487717731",2020-12-07
"Marshall","Marshall","15819","3654","2697","51","906","0.23098805234212",2020-12-07
"Mills","Mills","6130","1132","689","10","433","0.184665579119086",2020-12-07
"Mitchell","Mitchell","4246","866","456","11","399","0.203956665096561",2020-12-07
"Monona","Monona","2853","475","303","8","164","0.166491412548195",2020-12-07
"Monroe","Monroe","2270","474","316","13","145","0.208810572687225",2020-12-07
"Montgomery","Montgomery","3126","543","283","11","249","0.173704414587332",2020-12-07
"Muscatine","Muscatine","16018","3163","1927","73","1163","0.197465351479585",2020-12-07
"O'Brien","O'Brien","5085","1398","959","32","407","0.274926253687316",2020-12-07
"Osceola","Osceola","1887","561","373","2","186","0.297297297297297",2020-12-07
"Page","Page","4709","1218","884","5","329","0.2586536419622",2020-12-07
"Palo Alto","Palo Alto","3472","695","419","5","271","0.200172811059908",2020-12-07
"Pending Investigation","Pending Investigation","8745","740","68","0","672","0.0846197827329903",2020-12-07
"Plymouth","Plymouth","10446","2981","2124","45","812","0.28537239134597",2020-12-07
"Pocahontas","Pocahontas","2785","610","360","4","246","0.21903052064632",2020-12-07
"Polk","Polk","202710","35879","24394","357","11128","0.176996694785654",2020-12-07
"Pottawattamie","Pottawattamie","36322","7045","4262","82","2701","0.193959583723363",2020-12-07
"Poweshiek","Poweshiek","6372","1056","710","14","332","0.165725047080979",2020-12-07
"Ringgold","Ringgold","1779","262","121","2","139","0.147273749297358",2020-12-07
"Sac","Sac","4158","924","553","9","362","0.222222222222222",2020-12-07
"Scott","Scott","64393","12238","6993","99","5146","0.190051713695588",2020-12-07
"Shelby","Shelby","3904","820","544","15","261","0.210040983606557",2020-12-07
"Sioux","Sioux","12250","3909","2948","29","932","0.319102040816327",2020-12-07
"Story","Story","42683","7141","4938","25","2178","0.167303141766043",2020-12-07
"Tama","Tama","6482","1590","1172","42","376","0.245294662141314",2020-12-07
"Taylor","Taylor","1980","483","327","3","153","0.243939393939394",2020-12-07
"Union","Union","5168","892","388","8","496","0.172600619195046",2020-12-07
"Van Buren","Van Buren","2031","406","256","5","145","0.199901526341704",2020-12-07
"Wapello","Wapello","12407","2740","1854","72","814","0.220843072459096",2020-12-07
"Warren","Warren","20411","3083","1804","17","1262","0.15104600460536",2020-12-07
"Washington","Washington","8701","1541","903","16","622","0.177106079760947",2020-12-07
"Wayne","Wayne","1673","316","230","7","79","0.188882247459653",2020-12-07
"Webster","Webster","17330","3838","2532","42","1264","0.221465666474322",2020-12-07
"Winnebago","Winnebago","4678","986","640","25","321","0.21077383497221",2020-12-07
"Winneshiek","Winneshiek","7177","1112","645","14","453","0.154939389717152",2020-12-07
"Woodbury","Woodbury","46267","11012","8559","140","2313","0.238009812609419",2020-12-07
"Worth","Worth","2702","401","221","1","179","0.14840858623242",2020-12-07
"Wright","Wright","6361","1343","928","8","407","0.211130325420531",2020-12-07
"Total","Totals","1251393","244848","160837","2717","81294","0.195660356099163",2020-12-07
