"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Emmet",2021-04-20,"Emmet",16685,1369,1146,40,38,2,5183,1288,102,2021-04-20
"Fayette",2021-04-20,"Fayette",35204,1914,1773,41,36,5,9394,1830,16,2021-04-20
"Floyd",2021-04-20,"Floyd",24975,1728,1470,42,32,10,7756,1554,42,2021-04-20
"Franklin",2021-04-20,"Franklin",19126,1227,1083,21,19,2,5332,1128,24,2021-04-20
"Fremont",2021-04-20,"Fremont",7164,649,571,9,7,2,2682,613,33,2021-04-20
"Greene",2021-04-20,"Greene",14631,815,741,10,10,0,4163,767,16,2021-04-20
"Grundy",2021-04-20,"Grundy",18974,1432,1302,32,27,5,5828,1354,20,2021-04-20
"Guthrie",2021-04-20,"Guthrie",18180,1261,1106,29,24,5,5740,1179,44,2021-04-20
"Hamilton",2021-04-20,"Hamilton",22985,1969,1712,49,45,4,7599,1781,20,2021-04-20
"Hancock",2021-04-20,"Hancock",20806,1535,1363,34,27,7,6055,1437,40,2021-04-20
"Hardin",2021-04-20,"Hardin",33988,1928,1704,42,34,8,8527,1800,54,2021-04-20
"Harrison",2021-04-20,"Harrison",20851,1896,1632,73,69,4,6516,1765,60,2021-04-20
"Henry",2021-04-20,"Henry",35474,3008,2787,37,36,1,11051,2864,40,2021-04-20
"Howard",2021-04-20,"Howard",16562,1074,994,22,18,4,4651,1028,12,2021-04-20
"Humboldt",2021-04-20,"Humboldt",15185,1229,1138,26,23,3,4771,1183,19,2021-04-20
"Ida",2021-04-20,"Ida",12268,1004,827,33,31,2,3373,896,36,2021-04-20
"Iowa",2021-04-20,"Iowa",29162,1522,1410,24,22,2,8208,1458,24,2021-04-20
"Jackson",2021-04-20,"Jackson",25224,2315,2091,42,39,3,9237,2182,49,2021-04-20
"Jasper",2021-04-20,"Jasper",50533,4412,3921,70,65,5,18416,4075,84,2021-04-20
"Jefferson",2021-04-20,"Jefferson",20061,1421,1272,35,29,6,7735,1310,3,2021-04-20
"Johnson",2021-04-20,"Johnson",205782,14937,13269,81,76,5,80965,14067,717,2021-04-20
"Jones",2021-04-20,"Jones",25570,3051,2829,55,51,4,10053,2932,48,2021-04-20
"Keokuk",2021-04-20,"Keokuk",15273,1016,905,30,30,0,4273,948,13,2021-04-20
"Kossuth",2021-04-20,"Kossuth",25706,2248,1991,63,55,8,8023,2130,76,2021-04-20
"Lee",2021-04-20,"Lee",52768,3915,3587,55,42,13,16025,3685,43,2021-04-20
"Linn",2021-04-20,"Linn",283838,21697,19413,330,294,36,118402,20320,577,2021-04-20
"Louisa",2021-04-20,"Louisa",16944,1335,1198,49,42,7,5457,1271,24,2021-04-20
"Lucas",2021-04-20,"Lucas",9158,778,724,23,18,5,3857,749,2,2021-04-20
"Lyon",2021-04-20,"Lyon",15783,1554,1448,41,37,4,4691,1548,59,2021-04-20
"Madison",2021-04-20,"Madison",20169,1682,1477,19,15,4,7817,1542,46,2021-04-20
"Mahaska",2021-04-20,"Mahaska",30295,2362,2129,50,45,5,10529,2251,72,2021-04-20
"Marion",2021-04-20,"Marion",41597,3749,3429,75,64,11,16221,3545,41,2021-04-20
"Marshall",2021-04-20,"Marshall",80847,5134,4645,74,66,8,21598,4772,53,2021-04-20
"Mills",2021-04-20,"Mills",21051,1753,1524,20,17,3,7723,1588,44,2021-04-20
"Mitchell",2021-04-20,"Mitchell",17579,1363,1204,41,38,3,5515,1253,8,2021-04-20
"Monona",2021-04-20,"Monona",17807,870,758,30,28,2,3807,812,24,2021-04-20
"Monroe",2021-04-20,"Monroe",9549,984,886,28,21,7,3535,941,27,2021-04-20
"Montgomery",2021-04-20,"Montgomery",14068,1084,942,37,35,2,4318,1006,27,2021-04-20
"Muscatine",2021-04-20,"Muscatine",54034,4938,4300,96,87,9,21719,4612,216,2021-04-20
"O'Brien",2021-04-20,"O'Brien",25507,2121,1842,60,55,5,6734,1968,66,2021-04-20
"Osceola",2021-04-20,"Osceola",8668,789,682,16,13,3,2521,757,59,2021-04-20
"Page",2021-04-20,"Page",20848,1967,1820,21,19,2,6411,1904,63,2021-04-20
"Palo Alto",2021-04-20,"Palo Alto",18369,1168,1018,22,21,1,4535,1110,70,2021-04-20
"Pending Investigation",2021-04-20,"Pending Investigation",10930,1031,947,0,0,0,5677,1005,58,2021-04-20
"Plymouth",2021-04-20,"Plymouth",37665,4277,3719,79,71,8,13417,3975,177,2021-04-20
"Pocahontas",2021-04-20,"Pocahontas",12595,881,806,21,21,0,3456,837,10,2021-04-20
"Polk",2021-04-20,"Polk",676166,63232,53263,605,537,68,278605,56031,2163,2021-04-20
"Pottawattamie",2021-04-20,"Pottawattamie",116941,11845,10024,162,143,19,47924,10762,576,2021-04-20
"Poweshiek",2021-04-20,"Poweshiek",42597,1603,1482,33,30,3,8974,1527,12,2021-04-20
"Ringgold",2021-04-20,"Ringgold",9523,556,507,23,18,5,2407,536,6,2021-04-20
"Sac",2021-04-20,"Sac",19536,1353,1207,19,19,0,5399,1273,47,2021-04-20
"Scott",2021-04-20,"Scott",204458,20535,17492,235,215,20,87559,19124,1397,2021-04-20
"Shelby",2021-04-20,"Shelby",16862,1348,1183,37,33,4,5516,1286,66,2021-04-20
"Sioux",2021-04-20,"Sioux",44024,5239,4837,73,70,3,16201,5066,156,2021-04-20
"Story",2021-04-20,"Story",159110,11080,9815,47,41,6,56518,10314,452,2021-04-20
"Tama",2021-04-20,"Tama",32184,2193,1978,71,67,4,8504,2067,18,2021-04-20
"Taylor",2021-04-20,"Taylor",8421,678,633,12,10,2,2523,653,8,2021-04-20
"Union",2021-04-20,"Union",16786,1314,1179,32,26,6,6551,1241,30,2021-04-20
"Van Buren",2021-04-20,"Van Buren",8269,580,525,18,15,3,2770,555,12,2021-04-20
"Wapello",2021-04-20,"Wapello",46196,4612,4076,120,116,4,18636,4254,58,2021-04-20
"Warren",2021-04-20,"Warren",74930,6056,5242,86,76,10,28243,5559,231,2021-04-20
"Washington",2021-04-20,"Washington",40363,2656,2382,50,46,4,11970,2497,65,2021-04-20
"Wayne",2021-04-20,"Wayne",6681,562,484,23,18,5,2486,521,14,2021-04-20
"Webster",2021-04-20,"Webster",67379,5366,4929,91,77,14,21450,5082,62,2021-04-20
"Winnebago",2021-04-20,"Winnebago",17114,1468,1305,31,26,5,6316,1361,25,2021-04-20
"Winneshiek",2021-04-20,"Winneshiek",38395,2025,1840,33,28,5,10410,1947,74,2021-04-20
"Woodbury",2021-04-20,"Woodbury",142899,16196,14122,221,203,18,60555,14907,564,2021-04-20
"Worth",2021-04-20,"Worth",12856,751,674,8,7,1,3838,709,27,2021-04-20
"Wright",2021-04-20,"Wright",20399,1872,1729,35,28,7,7887,1804,40,2021-04-20
"Total",2021-04-20,"Totals",4684690,389903,341772,5886,5230,656,1683609,360134,12476,2021-04-20
