"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Fremont",2021-04-30,"Fremont",7360,654,588,9,7,2,2716,617,20,2021-04-30
"Greene",2021-04-30,"Greene",14985,820,747,10,10,0,4231,771,14,2021-04-30
"Grundy",2021-04-30,"Grundy",19359,1435,1312,32,27,5,5897,1357,13,2021-04-30
"Guthrie",2021-04-30,"Guthrie",18649,1280,1137,29,24,5,5851,1200,34,2021-04-30
"Hamilton",2021-04-30,"Hamilton",23441,1976,1723,49,45,4,7711,1789,17,2021-04-30
"Hancock",2021-04-30,"Hancock",21438,1555,1376,34,27,7,6174,1454,44,2021-04-30
"Hardin",2021-04-30,"Hardin",34918,1967,1725,42,34,8,8657,1833,66,2021-04-30
"Harrison",2021-04-30,"Harrison",21383,1917,1651,73,69,4,6588,1780,56,2021-04-30
"Henry",2021-04-30,"Henry",36238,3038,2807,37,36,1,11208,2891,47,2021-04-30
"Howard",2021-04-30,"Howard",16852,1086,1001,22,18,4,4707,1041,18,2021-04-30
"Humboldt",2021-04-30,"Humboldt",15487,1233,1152,26,23,3,4815,1185,7,2021-04-30
"Ida",2021-04-30,"Ida",12602,1012,840,34,32,2,3411,902,28,2021-04-30
"Iowa",2021-04-30,"Iowa",29774,1537,1422,24,22,2,8344,1474,28,2021-04-30
"Jackson",2021-04-30,"Jackson",25763,2333,2115,42,39,3,9374,2201,44,2021-04-30
"Jasper",2021-04-30,"Jasper",51743,4454,3978,70,65,5,18694,4119,71,2021-04-30
"Jefferson",2021-04-30,"Jefferson",20530,1433,1278,35,29,6,7840,1318,5,2021-04-30
"Johnson",2021-04-30,"Johnson",210870,15168,13517,83,77,6,82313,14315,715,2021-04-30
"Jones",2021-04-30,"Jones",26264,3071,2848,56,51,5,10226,2951,47,2021-04-30
"Keokuk",2021-04-30,"Keokuk",15770,1020,909,31,31,0,4344,951,11,2021-04-30
"Kossuth",2021-04-30,"Kossuth",26333,2262,2029,64,56,8,8136,2144,51,2021-04-30
"Lee",2021-04-30,"Lee",53774,3945,3610,55,42,13,16213,3709,44,2021-04-30
"Linn",2021-04-30,"Linn",291759,21948,19614,332,296,36,120405,20582,636,2021-04-30
"Louisa",2021-04-30,"Louisa",17362,1339,1208,49,42,7,5528,1276,19,2021-04-30
"Lucas",2021-04-30,"Lucas",9366,793,726,23,18,5,3923,765,16,2021-04-30
"Lyon",2021-04-30,"Lyon",16459,1572,1472,41,37,4,4788,1567,54,2021-04-30
"Madison",2021-04-30,"Madison",20724,1708,1492,19,15,4,7957,1569,58,2021-04-30
"Mahaska",2021-04-30,"Mahaska",30801,2381,2148,50,45,5,10676,2269,71,2021-04-30
"Marion",2021-04-30,"Marion",42431,3791,3461,75,64,11,16455,3583,47,2021-04-30
"Marshall",2021-04-30,"Marshall",82479,5162,4676,75,67,8,21890,4797,46,2021-04-30
"Mills",2021-04-30,"Mills",21371,1773,1542,21,18,3,7783,1605,42,2021-04-30
"Mitchell",2021-04-30,"Mitchell",17894,1365,1217,41,38,3,5566,1255,-3,2021-04-30
"Monona",2021-04-30,"Monona",18163,880,774,30,28,2,3866,823,19,2021-04-30
"Monroe",2021-04-30,"Monroe",9725,993,891,28,21,7,3582,948,29,2021-04-30
"Montgomery",2021-04-30,"Montgomery",14447,1101,953,37,35,2,4387,1022,32,2021-04-30
"Muscatine",2021-04-30,"Muscatine",55478,5007,4386,98,89,9,22036,4685,201,2021-04-30
"O'Brien",2021-04-30,"O'Brien",26213,2136,1875,60,55,5,6801,1985,50,2021-04-30
"Osceola",2021-04-30,"Osceola",9013,803,706,16,13,3,2578,775,53,2021-04-30
"Page",2021-04-30,"Page",21419,1980,1855,21,19,2,6444,1913,37,2021-04-30
"Palo Alto",2021-04-30,"Palo Alto",18884,1174,1055,23,22,1,4583,1117,39,2021-04-30
"Pending Investigation",2021-04-30,"Pending Investigation",10191,1026,956,0,0,0,5381,1003,47,2021-04-30
"Plymouth",2021-04-30,"Plymouth",38402,4293,3818,79,71,8,13539,3991,94,2021-04-30
"Pocahontas",2021-04-30,"Pocahontas",13125,894,815,21,21,0,3515,852,16,2021-04-30
"Polk",2021-04-30,"Polk",693587,64058,54231,613,543,70,283110,56815,1971,2021-04-30
"Pottawattamie",2021-04-30,"Pottawattamie",120201,12042,10267,164,145,19,48612,10947,516,2021-04-30
"Poweshiek",2021-04-30,"Poweshiek",44566,1612,1489,33,30,3,9069,1538,16,2021-04-30
"Ringgold",2021-04-30,"Ringgold",9693,558,513,24,18,6,2437,539,2,2021-04-30
"Sac",2021-04-30,"Sac",20157,1374,1230,19,19,0,5468,1293,44,2021-04-30
"Scott",2021-04-30,"Scott",210476,20941,18023,238,216,22,89087,19519,1258,2021-04-30
"Shelby",2021-04-30,"Shelby",17396,1355,1217,37,33,4,5632,1295,41,2021-04-30
"Sioux",2021-04-30,"Sioux",45728,5275,4908,73,70,3,16425,5099,118,2021-04-30
"Story",2021-04-30,"Story",162185,11229,10063,47,41,6,57117,10463,353,2021-04-30
"Tama",2021-04-30,"Tama",32734,2209,1981,71,67,4,8597,2083,31,2021-04-30
"Taylor",2021-04-30,"Taylor",8637,678,633,12,10,2,2559,654,9,2021-04-30
"Union",2021-04-30,"Union",17194,1340,1193,32,26,6,6641,1242,17,2021-04-30
"Van Buren",2021-04-30,"Van Buren",8475,580,533,18,15,3,2812,556,5,2021-04-30
"Wapello",2021-04-30,"Wapello",47116,4622,4107,122,118,4,18881,4264,35,2021-04-30
"Warren",2021-04-30,"Warren",77214,6176,5329,87,77,10,28703,5679,263,2021-04-30
"Washington",2021-04-30,"Washington",41433,2681,2401,50,46,4,12135,2511,60,2021-04-30
"Wayne",2021-04-30,"Wayne",7067,569,490,23,18,5,2536,527,14,2021-04-30
"Webster",2021-04-30,"Webster",68414,5383,4959,92,77,15,21625,5098,47,2021-04-30
"Winnebago",2021-04-30,"Winnebago",17531,1502,1312,31,26,5,6421,1394,51,2021-04-30
"Winneshiek",2021-04-30,"Winneshiek",39763,2039,1869,33,28,5,10546,1960,58,2021-04-30
"Woodbury",2021-04-30,"Woodbury",146487,16321,14408,224,206,18,61377,15032,400,2021-04-30
"Worth",2021-04-30,"Worth",13153,772,683,8,7,1,3923,730,39,2021-04-30
"Wright",2021-04-30,"Wright",20823,1886,1742,35,28,7,7971,1818,41,2021-04-30
"Total",2021-04-30,"Totals",4801930,394310,347195,5931,5262,669,1708026,364403,11277,2021-04-30
