"","date","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Active","positivity"
"Johnson",2021-01-03,"Johnson",65382,11254,9969,47,43,4,1238,0.172126885075403
"Jones",2021-01-03,"Jones",8225,2599,2418,48,47,1,133,0.315987841945289
"Keokuk",2021-01-03,"Keokuk",3342,798,691,25,25,0,82,0.238779174147217
"Kossuth",2021-01-03,"Kossuth",6401,1566,1293,32,31,1,241,0.244649273551008
"Lee",2021-01-03,"Lee",13027,2897,2375,25,21,4,497,0.222384278805558
"Linn",2021-01-03,"Linn",95870,16743,14969,249,233,16,1525,0.174642745384375
"Louisa",2021-01-03,"Louisa",4516,1080,906,24,20,4,150,0.239149689991143
"Lucas",2021-01-03,"Lucas",3068,590,358,8,8,0,224,0.192307692307692
"Lyon",2021-01-03,"Lyon",3801,1265,1095,25,23,2,145,0.332807156011576
"Madison",2021-01-03,"Madison",5972,983,781,8,7,1,194,0.164601473543202
"Mahaska",2021-01-03,"Mahaska",8484,1757,1338,35,32,3,384,0.207095709570957
"Marion",2021-01-03,"Marion",12537,2736,2176,49,42,7,511,0.218234027279253
"Marshall",2021-01-03,"Marshall",16963,4043,3634,57,54,3,352,0.238342274361846
"Mills",2021-01-03,"Mills",6602,1294,1132,15,14,1,147,0.196001211754014
"Mitchell",2021-01-03,"Mitchell",4645,1057,861,30,30,0,166,0.227556512378902
"Monona",2021-01-03,"Monona",3087,554,476,16,15,1,62,0.179462261094914
"Monroe",2021-01-03,"Monroe",2681,687,464,17,16,1,206,0.256247668780306
"Montgomery",2021-01-03,"Montgomery",3528,770,533,15,14,1,222,0.218253968253968
"Muscatine",2021-01-03,"Muscatine",17584,3597,3122,75,68,7,400,0.204560964513194
"O'Brien",2021-01-03,"O'Brien",5580,1603,1406,53,49,4,144,0.287275985663082
"Osceola",2021-01-03,"Osceola",2040,616,559,8,7,1,49,0.301960784313725
"Page",2021-01-03,"Page",5098,1375,1247,14,13,1,114,0.26971361318164
"Palo Alto",2021-01-03,"Palo Alto",3736,823,701,8,8,0,114,0.220289079229122
"Pending Investigation",2021-01-03,"Pending Investigation",9926,758,396,0,0,0,362,0.076365101752972
"Plymouth",2021-01-03,"Plymouth",11335,3369,2965,53,47,6,351,0.297220996912219
"Pocahontas",2021-01-03,"Pocahontas",3007,727,607,12,12,0,108,0.241769205187895
"Polk",2021-01-03,"Polk",221480,41846,35724,413,376,37,5709,0.188938053097345
"Pottawattamie",2021-01-03,"Pottawattamie",39810,8385,7055,98,89,9,1232,0.210625470987189
"Poweshiek",2021-01-03,"Poweshiek",6920,1218,1051,24,22,2,143,0.176011560693642
"Ringgold",2021-01-03,"Ringgold",1949,367,269,8,7,1,90,0.188301693175988
"Sac",2021-01-03,"Sac",4464,1046,919,14,14,0,113,0.234318996415771
"Scott",2021-01-03,"Scott",70498,14264,12204,152,144,8,1908,0.202331981049108
"Shelby",2021-01-03,"Shelby",4297,956,809,25,25,0,122,0.222480800558529
"Sioux",2021-01-03,"Sioux",13356,4368,3906,44,43,1,418,0.327044025157233
"Story",2021-01-03,"Story",45986,8063,7194,31,27,4,838,0.17533597181751
"Tama",2021-01-03,"Tama",6967,1764,1546,56,54,2,162,0.253193627099182
"Taylor",2021-01-03,"Taylor",2131,547,481,9,7,2,57,0.25668700140779
"Union",2021-01-03,"Union",5560,1035,867,19,19,0,149,0.186151079136691
"Van Buren",2021-01-03,"Van Buren",2217,458,404,11,10,1,43,0.20658547586829
"Wapello",2021-01-03,"Wapello",13761,3153,2677,92,90,2,384,0.229125790276869
"Warren",2021-01-03,"Warren",22468,3855,3095,34,32,2,726,0.171577354459676
"Washington",2021-01-03,"Washington",9655,1900,1538,28,27,1,334,0.196789228379078
"Wayne",2021-01-03,"Wayne",1837,388,313,21,17,4,54,0.211213935764834
"Webster",2021-01-03,"Webster",18575,4458,3843,64,57,7,551,0.24
"Winnebago",2021-01-03,"Winnebago",5029,1108,964,28,23,5,116,0.220322131636508
"Winneshiek",2021-01-03,"Winneshiek",8014,1396,1102,18,16,2,276,0.174195158472673
"Woodbury",2021-01-03,"Woodbury",50056,12377,10972,168,155,13,1237,0.247263065366789
"Worth",2021-01-03,"Worth",3007,534,405,3,2,1,126,0.177585633521782
"Wright",2021-01-03,"Wright",6845,1539,1348,18,16,2,173,0.224835646457268
"Total",2021-01-03,"Totals",1364349,284265,244022,3946,3621,325,36297,0.208352115184605
