"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Pottawattamie",2021-04-06,"Pottawattamie",112686,11491,9793,156,138,18,46973,10450,501,2021-04-06
"Poweshiek",2021-04-06,"Poweshiek",40236,1588,1462,33,30,3,8864,1515,20,2021-04-06
"Ringgold",2021-04-06,"Ringgold",9269,550,493,22,18,4,2362,529,14,2021-04-06
"Sac",2021-04-06,"Sac",18806,1325,1184,19,19,0,5310,1248,45,2021-04-06
"Scott",2021-04-06,"Scott",195990,19671,17126,232,212,20,85108,18313,955,2021-04-06
"Shelby",2021-04-06,"Shelby",16030,1300,1142,35,32,3,5382,1243,66,2021-04-06
"Sioux",2021-04-06,"Sioux",41833,5162,4748,72,69,3,15896,4985,165,2021-04-06
"Story",2021-04-06,"Story",154075,10877,9639,47,41,6,55605,10146,460,2021-04-06
"Tama",2021-04-06,"Tama",31143,2178,1964,68,65,3,8359,2055,23,2021-04-06
"Taylor",2021-04-06,"Taylor",8097,668,631,12,10,2,2489,643,0,2021-04-06
"Union",2021-04-06,"Union",16262,1310,1169,32,26,6,6470,1227,26,2021-04-06
"Van Buren",2021-04-06,"Van Buren",7988,575,522,18,15,3,2723,551,11,2021-04-06
"Wapello",2021-04-06,"Wapello",44734,4583,3978,119,115,4,18233,4226,129,2021-04-06
"Warren",2021-04-06,"Warren",71675,5900,5112,85,75,10,27644,5418,221,2021-04-06
"Washington",2021-04-06,"Washington",38604,2611,2358,49,45,4,11751,2453,46,2021-04-06
"Wayne",2021-04-06,"Wayne",6424,556,455,23,18,5,2416,516,38,2021-04-06
"Webster",2021-04-06,"Webster",65716,5329,4883,90,76,14,21175,5049,76,2021-04-06
"Winnebago",2021-04-06,"Winnebago",16583,1444,1281,31,26,5,6196,1344,32,2021-04-06
"Winneshiek",2021-04-06,"Winneshiek",36377,1983,1812,33,28,5,10209,1907,62,2021-04-06
"Woodbury",2021-04-06,"Woodbury",137655,15922,13731,219,201,18,59431,14640,690,2021-04-06
"Worth",2021-04-06,"Worth",12138,725,663,8,7,1,3728,685,14,2021-04-06
"Wright",2021-04-06,"Wright",19914,1842,1717,35,28,7,7797,1774,22,2021-04-06
"Total",2021-04-06,"Totals",4512906,382537,335656,5822,5179,643,1649816,353394,11916,2021-04-06
