"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Hamilton","Hamilton","5624","1207","599","15","593","0.214615931721195",2020-12-05
"Hancock","Hancock","4386","932","548","8","376","0.2124943000456",2020-12-05
"Hardin","Hardin","6246","1248","704","12","532","0.199807877041306",2020-12-05
"Harrison","Harrison","4818","1151","803","32","316","0.238895807388958",2020-12-05
"Henry","Henry","8131","1975","1330","8","637","0.242897552576559",2020-12-05
"Howard","Howard","3196","594","322","9","263","0.185857321652065",2020-12-05
"Humboldt","Humboldt","3638","829","474","6","349","0.227872457394173",2020-12-05
"Ida","Ida","2381","565","319","16","230","0.237295254094918",2020-12-05
"Iowa","Iowa","6139","1021","604","14","403","0.166313731878156",2020-12-05
"Jackson","Jackson","6649","1532","1027","17","488","0.230410588058355",2020-12-05
"Jasper","Jasper","12873","2348","1561","46","741","0.182397265594655",2020-12-05
"Jefferson","Jefferson","5467","776","381","6","389","0.141942564477776",2020-12-05
"Johnson","Johnson","59880","9951","7047","40","2864","0.166182364729459",2020-12-05
"Jones","Jones","7717","2386","1453","19","914","0.309187508099002",2020-12-05
"Keokuk","Keokuk","3033","671","316","8","347","0.221233102538741",2020-12-05
"Kossuth","Kossuth","5723","1203","630","9","564","0.210204438231697",2020-12-05
"Lee","Lee","11634","2326","1349","21","956","0.199931236032319",2020-12-05
"Linn","Linn","88164","14915","8904","170","5841","0.169173358740529",2020-12-05
"Louisa","Louisa","4167","910","620","22","268","0.218382529397648",2020-12-05
"Lucas","Lucas","2611","353","250","6","97","0.135197242435848",2020-12-05
"Lyon","Lyon","3426","1082","680","10","392","0.315820198482195",2020-12-05
"Madison","Madison","5321","759","469","5","285","0.14264236045856",2020-12-05
"Mahaska","Mahaska","7538","1361","910","28","423","0.180551870522685",2020-12-05
"Marion","Marion","11122","2157","1403","24","730","0.193939938859917",2020-12-05
"Marshall","Marshall","15782","3638","2629","51","958","0.230515777468002",2020-12-05
"Mills","Mills","6094","1123","672","10","441","0.18427961929767",2020-12-05
"Mitchell","Mitchell","4221","852","444","10","398","0.201847903340441",2020-12-05
"Monona","Monona","2819","466","298","8","160","0.165306846399432",2020-12-05
"Monroe","Monroe","2255","469","313","13","143","0.207982261640798",2020-12-05
"Montgomery","Montgomery","3103","538","278","11","249","0.173380599419916",2020-12-05
"Muscatine","Muscatine","15902","3122","1849","72","1201","0.196327505974091",2020-12-05
"O'Brien","O'Brien","5048","1371","944","32","395","0.271592709984152",2020-12-05
"Osceola","Osceola","1871","553","368","2","183","0.295563869588455",2020-12-05
"Page","Page","4673","1201","873","5","323","0.257008345816392",2020-12-05
"Palo Alto","Palo Alto","3443","681","416","5","260","0.19779262271275",2020-12-05
"Pending Investigation","Pending Investigation","8664","726","33","0","693","0.0837950138504155",2020-12-05
"Plymouth","Plymouth","10393","2943","2105","45","793","0.283171365342057",2020-12-05
"Pocahontas","Pocahontas","2781","608","352","4","252","0.218626393383675",2020-12-05
"Polk","Polk","201275","35417","23863","352","11202","0.175963234380822",2020-12-05
"Pottawattamie","Pottawattamie","36078","6967","4195","76","2696","0.193109374133821",2020-12-05
"Poweshiek","Poweshiek","6334","1046","686","14","346","0.165140511525103",2020-12-05
"Ringgold","Ringgold","1769","255","120","2","133","0.144149236856981",2020-12-05
"Sac","Sac","4144","919","542","9","368","0.221766409266409",2020-12-05
"Scott","Scott","63860","11991","6763","95","5133","0.187770122142186",2020-12-05
"Shelby","Shelby","3889","816","538","14","264","0.209822576497814",2020-12-05
"Sioux","Sioux","12186","3875","2917","29","929","0.317987854915477",2020-12-05
"Story","Story","42484","7079","4870","25","2184","0.16662743621128",2020-12-05
"Tama","Tama","6464","1582","1159","42","381","0.244740099009901",2020-12-05
"Taylor","Taylor","1959","482","323","3","156","0.246043899948954",2020-12-05
"Union","Union","5130","870","372","8","490","0.169590643274854",2020-12-05
"Van Buren","Van Buren","2015","384","235","5","144","0.190570719602978",2020-12-05
"Wapello","Wapello","12306","2698","1819","72","807","0.219242645863806",2020-12-05
"Warren","Warren","20201","3008","1760","17","1231","0.148903519627741",2020-12-05
"Washington","Washington","8667","1524","867","16","641","0.175839390792662",2020-12-05
"Wayne","Wayne","1664","309","222","7","80","0.185697115384615",2020-12-05
"Webster","Webster","17284","3820","2474","39","1307","0.221013654246702",2020-12-05
"Winnebago","Winnebago","4651","973","621","25","327","0.209202322081273",2020-12-05
"Winneshiek","Winneshiek","7134","1099","633","14","452","0.154051023268853",2020-12-05
"Woodbury","Woodbury","45918","10861","8453","140","2268","0.236530336687138",2020-12-05
"Worth","Worth","2687","397","214","1","182","0.147748418310383",2020-12-05
"Wright","Wright","6332","1331","921","7","403","0.210202147820594",2020-12-05
"Total","Totals","1243590","242063","157028","2665","82370","0.194648557804421",2020-12-05
