"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","2515","396","168","6","222","0.157455268389662",2020-11-21
"Adams","Adams","1063","150","79","1","70","0.141110065851364",2020-11-21
"Allamakee","Allamakee","4072","688","362","11","315","0.168958742632613",2020-11-21
"Appanoose","Appanoose","4051","694","232","6","456","0.171315724512466",2020-11-21
"Audubon","Audubon","1747","279","142","1","136","0.159702346880366",2020-11-21
"Benton","Benton","8917","1523","572","13","938","0.170797353369967",2020-11-21
"Black Hawk","Black Hawk","49756","10044","5506","125","4413","0.201865101696278",2020-11-21
"Boone","Boone","8919","1241","705","11","525","0.139141159322794",2020-11-21
"Bremer","Bremer","8159","1714","662","12","1040","0.210074764064224",2020-11-21
"Buchanan","Buchanan","6598","1051","444","9","598","0.159290694149742",2020-11-21
"Buena Vista","Buena Vista","11409","2866","2243","14","609","0.251205188885967",2020-11-21
"Butler","Butler","4862","876","448","3","425","0.180172768408063",2020-11-21
"Calhoun","Calhoun","4060","971","354","7","610","0.239162561576355",2020-11-21
"Carroll","Carroll","8358","1856","1125","20","711","0.222062694424503",2020-11-21
"Cass","Cass","4280","718","479","18","221","0.167757009345794",2020-11-21
"Cedar","Cedar","6193","956","450","13","493","0.154367834652026",2020-11-21
"Cerro Gordo","Cerro Gordo","16918","3171","1335","38","1798","0.187433502778106",2020-11-21
"Cherokee","Cherokee","3992","721","391","4","326","0.18061122244489",2020-11-21
"Chickasaw","Chickasaw","3749","763","582","3","178","0.203520938917045",2020-11-21
"Clarke","Clarke","3145","452","339","4","109","0.143720190779014",2020-11-21
"Clay","Clay","5660","1007","522","4","481","0.17791519434629",2020-11-21
"Clayton","Clayton","4804","972","431","4","537","0.20233139050791",2020-11-21
"Clinton","Clinton","14896","2933","1452","37","1444","0.196898496240602",2020-11-21
"Crawford","Crawford","6644","1663","1340","15","308","0.250301023479831",2020-11-21
"Dallas","Dallas","36653","5795","3386","55","2354","0.158104384361444",2020-11-21
"Davis","Davis","2119","418","176","4","238","0.197262859839547",2020-11-21
"Decatur","Decatur","2295","294","150","0","144","0.128104575163399",2020-11-21
"Delaware","Delaware","5719","1327","766","21","540","0.23203357230285",2020-11-21
"Des Moines","Des Moines","14687","2603","1375","15","1213","0.177231565329884",2020-11-21
"Dickinson","Dickinson","7344","1232","725","10","497","0.167755991285403",2020-11-21
"Dubuque","Dubuque","42309","8497","5107","89","3301","0.200831974284431",2020-11-21
"Emmet","Emmet","3385","688","407","23","258","0.203249630723781",2020-11-21
"Fayette","Fayette","6220","932","369","8","555","0.14983922829582",2020-11-21
"Floyd","Floyd","5448","898","476","14","408","0.164831130690162",2020-11-21
"Franklin","Franklin","3558","663","395","19","249","0.186340640809444",2020-11-21
"Fremont","Fremont","1865","334","205","2","127","0.179088471849866",2020-11-21
"Greene","Greene","2999","474","186","0","288","0.158052684228076",2020-11-21
"Grundy","Grundy","4006","755","301","10","444","0.188467299051423",2020-11-21
"Guthrie","Guthrie","3950","682","377","15","290","0.172658227848101",2020-11-21
"Hamilton","Hamilton","5162","958","502","7","449","0.185586981790004",2020-11-21
"Hancock","Hancock","4022","780","337","7","436","0.193933366484336",2020-11-21
"Hardin","Hardin","5800","1028","468","10","550","0.177241379310345",2020-11-21
"Harrison","Harrison","4433","996","632","27","337","0.224678547259192",2020-11-21
"Henry","Henry","7591","1663","1059","7","597","0.21907522065604",2020-11-21
"Howard","Howard","2962","486","258","9","219","0.164078325455773",2020-11-21
"Humboldt","Humboldt","3386","640","327","4","309","0.189013585351447",2020-11-21
"Ida","Ida","2182","423","190","9","224","0.193858845096242",2020-11-21
"Iowa","Iowa","5758","847","386","11","450","0.147099687391455",2020-11-21
"Jackson","Jackson","6198","1317","626","8","683","0.212487899322362",2020-11-21
"Jasper","Jasper","11821","1982","1064","39","879","0.167667710007614",2020-11-21
"Jefferson","Jefferson","5007","591","237","1","353","0.118034751348113",2020-11-21
"Johnson","Johnson","56019","8881","5789","35","3057","0.158535496884985",2020-11-21
"Jones","Jones","7278","2170","439","11","1720","0.298158834844738",2020-11-21
"Keokuk","Keokuk","2724","507","157","5","345","0.186123348017621",2020-11-21
"Kossuth","Kossuth","5287","910","463","4","443","0.172120295063363",2020-11-21
"Lee","Lee","10713","1830","936","15","879","0.170820498459815",2020-11-21
"Linn","Linn","81804","12907","5373","152","7382","0.15777957068114",2020-11-21
"Louisa","Louisa","3867","779","499","16","264","0.201448151021464",2020-11-21
"Lucas","Lucas","2423","297","196","6","95","0.122575319851424",2020-11-21
"Lyon","Lyon","3120","923","536","8","379","0.295833333333333",2020-11-21
"Madison","Madison","4956","624","359","4","261","0.12590799031477",2020-11-21
"Mahaska","Mahaska","7051","1159","664","27","468","0.16437384768118",2020-11-21
"Marion","Marion","10238","1868","1037","18","813","0.182457511232663",2020-11-21
"Marshall","Marshall","14955","3215","1973","41","1201","0.214978268137747",2020-11-21
"Mills","Mills","5585","945","386","6","553","0.169203222918532",2020-11-21
"Mitchell","Mitchell","3978","699","272","4","423","0.175716440422323",2020-11-21
"Monona","Monona","2610","381","241","2","138","0.145977011494253",2020-11-21
"Monroe","Monroe","2118","404","246","12","146","0.190745986779981",2020-11-21
"Montgomery","Montgomery","2824","403","202","10","191","0.142705382436261",2020-11-21
"Muscatine","Muscatine","14641","2589","1389","64","1136","0.176832183594017",2020-11-21
"O'Brien","O'Brien","4634","1168","648","28","492","0.252050064738886",2020-11-21
"Osceola","Osceola","1733","480","284","1","195","0.276976341604155",2020-11-21
"Page","Page","4384","1056","430","3","623","0.240875912408759",2020-11-21
"Palo Alto","Palo Alto","3199","592","313","3","276","0.185057830572054",2020-11-21
"Pending Investigation","Pending Investigation","7822","537","1","0","536","0.0686525185374584",2020-11-21
"Plymouth","Plymouth","9599","2544","1628","37","879","0.2650276070424",2020-11-21
"Pocahontas","Pocahontas","2612","495","219","2","274","0.189509954058193",2020-11-21
"Polk","Polk","186616","30409","18631","319","11459","0.162949586316286",2020-11-21
"Pottawattamie","Pottawattamie","32509","5567","3294","64","2209","0.17124488603156",2020-11-21
"Poweshiek","Poweshiek","5861","887","473","12","402","0.151339361883638",2020-11-21
"Ringgold","Ringgold","1664","174","94","2","78","0.104567307692308",2020-11-21
"Sac","Sac","3877","753","392","7","354","0.194222336858396",2020-11-21
"Scott","Scott","58337","9874","4594","69","5211","0.169257932358537",2020-11-21
"Shelby","Shelby","3579","706","437","3","266","0.197261804973456",2020-11-21
"Sioux","Sioux","11332","3445","2408","24","1013","0.304006353688669",2020-11-21
"Story","Story","39315","6180","3980","19","2181","0.157191911484166",2020-11-21
"Tama","Tama","6116","1436","896","39","501","0.234793982995422",2020-11-21
"Taylor","Taylor","1816","404","234","2","168","0.222466960352423",2020-11-21
"Union","Union","4731","656","264","6","386","0.138659902768971",2020-11-21
"Van Buren","Van Buren","1849","322","174","4","144","0.174148188209843",2020-11-21
"Wapello","Wapello","11352","2346","1505","71","770","0.206659619450317",2020-11-21
"Warren","Warren","18702","2453","1239","9","1205","0.131162442519517",2020-11-21
"Washington","Washington","8068","1240","638","12","590","0.153693604362915",2020-11-21
"Wayne","Wayne","1575","279","132","6","141","0.177142857142857",2020-11-21
"Webster","Webster","16219","3247","1815","27","1405","0.200197299463592",2020-11-21
"Winnebago","Winnebago","4410","859","466","23","370","0.194784580498866",2020-11-21
"Winneshiek","Winneshiek","6553","867","523","9","335","0.132305814130932",2020-11-21
"Woodbury","Woodbury","43111","9726","7134","110","2482","0.225603674236274",2020-11-21
"Worth","Worth","2476","324","144","0","180","0.130856219709208",2020-11-21
"Wright","Wright","5909","1123","735","5","383","0.190049077678118",2020-11-21
"Total","Totals","1153797","206648","115732","2159","88757","0.179102563102522",2020-11-21
