"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"O'Brien","O'Brien","3395","510","261","9","240","0.150220913107511",2020-10-11
"Osceola","Osceola","1204","210","111","0","99","0.174418604651163",2020-10-11
"Page","Page","3145","292","222","0","70","0.092845786963434",2020-10-11
"Palo Alto","Palo Alto","2388","259","157","0","102","0.108458961474037",2020-10-11
"Pending Investigation","Pending Investigation","4374","21","0","0","21","0.00480109739368999",2020-10-11
"Plymouth","Plymouth","7391","1368","919","24","425","0.185089974293059",2020-10-11
"Pocahontas","Pocahontas","1918","191","150","2","39","0.0995828988529718",2020-10-11
"Polk","Polk","142090","17148","14581","276","2291","0.120684073474558",2020-10-11
"Pottawattamie","Pottawattamie","23771","2649","1975","43","631","0.111438307181019",2020-10-11
"Poweshiek","Poweshiek","4214","389","277","11","101","0.0923113431419079",2020-10-11
"Ringgold","Ringgold","1265","65","52","2","11","0.0513833992094862",2020-10-11
"Sac","Sac","2981","333","154","1","178","0.111707480711171",2020-10-11
"Scott","Scott","41121","3571","2533","29","1009","0.0868412733153377",2020-10-11
"Shelby","Shelby","2626","309","275","1","33","0.117669459253618",2020-10-11
"Sioux","Sioux","8737","2096","1113","8","975","0.239899278928694",2020-10-11
"Story","Story","31606","3709","3133","17","559","0.11735113586028",2020-10-11
"Tama","Tama","4839","852","701","35","116","0.17606943583385",2020-10-11
"Taylor","Taylor","1390","197","137","1","59","0.141726618705036",2020-10-11
"Union","Union","3455","187","115","3","69","0.0541244573082489",2020-10-11
"Van Buren","Van Buren","1306","140","114","1","25","0.107197549770291",2020-10-11
"Wapello","Wapello","8880","1422","1302","59","61","0.160135135135135",2020-10-11
"Warren","Warren","13735","1050","908","6","136","0.0764470331270477",2020-10-11
"Washington","Washington","5710","555","400","11","144","0.0971978984238179",2020-10-11
"Wayne","Wayne","1214","102","89","3","10","0.0840197693574959",2020-10-11
"Webster","Webster","13144","1549","1222","14","313","0.117848447961047",2020-10-11
"Winnebago","Winnebago","3247","363","244","16","103","0.111795503541731",2020-10-11
"Winneshiek","Winneshiek","4679","385","289","9","87","0.0822825390040607",2020-10-11
"Woodbury","Woodbury","34480","6349","4562","78","1709","0.184135730858469",2020-10-11
"Worth","Worth","1834","119","96","0","23","0.0648854961832061",2020-10-11
"Wright","Wright","4799","657","557","1","99","0.136903521566993",2020-10-11
"Total","Totals","861858","99619","76254","1460","21905","0.115586326285769",2020-10-11
