"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Decatur",2021-07-06,"Decatur",11128,639,610,9,9,0,3803,623,4,2021-07-06
"Delaware",2021-07-06,"Delaware",31462,2159,2065,43,38,5,8674,2112,4,2021-07-06
"Des Moines",2021-07-06,"Des Moines",62475,5073,4607,73,61,12,22974,4703,23,2021-07-06
"Dickinson",2021-07-06,"Dickinson",29365,2692,2452,45,39,6,11117,2498,1,2021-07-06
"Dubuque",2021-07-06,"Dubuque",206638,14862,13270,213,195,18,61156,13540,57,2021-07-06
"Emmet",2021-07-06,"Emmet",18250,1442,1314,41,39,2,5540,1361,6,2021-07-06
"Fayette",2021-07-06,"Fayette",38927,1965,1822,43,38,5,10002,1879,14,2021-07-06
"Floyd",2021-07-06,"Floyd",28035,1820,1587,42,32,10,8404,1639,10,2021-07-06
"Franklin",2021-07-06,"Franklin",21881,1353,1208,23,21,2,5917,1241,10,2021-07-06
"Fremont",2021-07-06,"Fremont",8078,664,621,10,8,2,2856,628,-3,2021-07-06
"Greene",2021-07-06,"Greene",15895,831,769,11,10,1,4416,781,1,2021-07-06
"Grundy",2021-07-06,"Grundy",20477,1456,1340,33,27,6,6160,1377,4,2021-07-06
"Guthrie",2021-07-06,"Guthrie",20171,1320,1203,32,26,6,6198,1237,2,2021-07-06
"Hamilton",2021-07-06,"Hamilton",24832,2018,1768,51,46,5,8131,1822,3,2021-07-06
"Hancock",2021-07-06,"Hancock",23620,1605,1464,34,27,7,6578,1507,9,2021-07-06
"Hardin",2021-07-06,"Hardin",38102,2018,1832,44,34,10,9181,1885,9,2021-07-06
"Harrison",2021-07-06,"Harrison",22531,1942,1727,73,69,4,6823,1802,2,2021-07-06
"Henry",2021-07-06,"Henry",39370,3111,2906,37,36,1,11810,2957,14,2021-07-06
"Howard",2021-07-06,"Howard",18024,1102,1024,22,18,4,4935,1051,5,2021-07-06
"Humboldt",2021-07-06,"Humboldt",16470,1255,1170,26,23,3,5030,1207,11,2021-07-06
"Ida",2021-07-06,"Ida",13349,1030,876,35,32,3,3574,917,6,2021-07-06
"Iowa",2021-07-06,"Iowa",31874,1563,1478,24,22,2,8755,1502,0,2021-07-06
"Jackson",2021-07-06,"Jackson",28193,2390,2213,42,39,3,9896,2253,-2,2021-07-06
"Jasper",2021-07-06,"Jasper",55947,4575,4140,73,67,6,19762,4221,8,2021-07-06
"Jefferson",2021-07-06,"Jefferson",23110,1465,1309,35,29,6,8521,1341,-3,2021-07-06
"Johnson",2021-07-06,"Johnson",229629,15546,14514,85,77,8,87747,14647,48,2021-07-06
"Jones",2021-07-06,"Jones",28834,3144,2955,57,51,6,10807,3013,1,2021-07-06
"Keokuk",2021-07-06,"Keokuk",16831,1041,933,32,31,1,4606,971,6,2021-07-06
"Kossuth",2021-07-06,"Kossuth",28240,2288,2104,66,57,9,8501,2164,-6,2021-07-06
"Lee",2021-07-06,"Lee",59653,4112,3768,57,44,13,17244,3856,31,2021-07-06
"Linn",2021-07-06,"Linn",318003,22730,20810,341,305,36,127420,21299,148,2021-07-06
"Louisa",2021-07-06,"Louisa",18998,1369,1251,49,42,7,5823,1301,1,2021-07-06
"Lucas",2021-07-06,"Lucas",10260,809,759,23,18,5,4175,780,-2,2021-07-06
"Lyon",2021-07-06,"Lyon",17747,1609,1551,41,37,4,5082,1599,7,2021-07-06
"Madison",2021-07-06,"Madison",22795,1790,1630,19,15,4,8485,1648,-1,2021-07-06
"Mahaska",2021-07-06,"Mahaska",33857,2444,2264,51,46,5,11288,2332,17,2021-07-06
"Marion",2021-07-06,"Marion",45724,3869,3597,77,65,12,17376,3663,-11,2021-07-06
"Marshall",2021-07-06,"Marshall",88662,5264,4792,76,68,8,23071,4889,21,2021-07-06
"Mills",2021-07-06,"Mills",22553,1814,1609,24,21,3,8044,1644,11,2021-07-06
"Mitchell",2021-07-06,"Mitchell",19461,1378,1232,43,40,3,5799,1267,-8,2021-07-06
"Monona",2021-07-06,"Monona",19279,898,809,31,29,2,4005,836,-4,2021-07-06
"Monroe",2021-07-06,"Monroe",10512,1012,929,32,24,8,3810,964,3,2021-07-06
"Montgomery",2021-07-06,"Montgomery",15166,1117,1000,38,36,2,4534,1037,-1,2021-07-06
"Muscatine",2021-07-06,"Muscatine",61124,5239,4772,106,97,9,23335,4892,14,2021-07-06
"O'Brien",2021-07-06,"O'Brien",27669,2154,1941,61,56,5,7029,1997,-5,2021-07-06
"Osceola",2021-07-06,"Osceola",9809,816,775,17,14,3,2705,789,-3,2021-07-06
"Page",2021-07-06,"Page",23037,2012,1925,22,20,2,6684,1945,-2,2021-07-06
"Palo Alto",2021-07-06,"Palo Alto",20179,1197,1108,24,23,1,4779,1136,4,2021-07-06
"Pending Investigation",2021-07-06,"Pending Investigation",7963,980,938,0,0,0,4254,955,17,2021-07-06
"Plymouth",2021-07-06,"Plymouth",40876,4347,3946,82,74,8,14037,4035,7,2021-07-06
"Pocahontas",2021-07-06,"Pocahontas",14532,902,838,22,22,0,3651,857,-3,2021-07-06
"Polk",2021-07-06,"Polk",754842,65791,57540,643,564,79,299270,58384,201,2021-07-06
"Pottawattamie",2021-07-06,"Pottawattamie",127748,12384,11046,177,153,24,50618,11249,26,2021-07-06
"Poweshiek",2021-07-06,"Poweshiek",48253,1651,1541,36,33,3,9506,1572,-5,2021-07-06
"Ringgold",2021-07-06,"Ringgold",10784,585,541,24,18,6,2546,567,2,2021-07-06
"Sac",2021-07-06,"Sac",22104,1400,1292,20,19,1,5706,1310,-2,2021-07-06
"Scott",2021-07-06,"Scott",235673,21785,20055,249,225,24,95151,20341,37,2021-07-06
"Shelby",2021-07-06,"Shelby",18384,1384,1281,37,33,4,5859,1320,2,2021-07-06
"Sioux",2021-07-06,"Sioux",48745,5358,5096,74,71,3,17101,5179,9,2021-07-06
"Story",2021-07-06,"Story",171689,11505,10647,48,42,6,59563,10731,36,2021-07-06
"Tama",2021-07-06,"Tama",35091,2258,2042,72,68,4,9014,2127,13,2021-07-06
"Taylor",2021-07-06,"Taylor",9628,690,656,12,10,2,2698,668,0,2021-07-06
"Union",2021-07-06,"Union",18669,1385,1268,35,27,8,7043,1302,-1,2021-07-06
"Van Buren",2021-07-06,"Van Buren",9330,591,548,18,15,3,2982,566,0,2021-07-06
"Wapello",2021-07-06,"Wapello",51200,4723,4211,122,118,4,19941,4351,18,2021-07-06
"Warren",2021-07-06,"Warren",84254,6374,5737,92,82,10,30242,5855,26,2021-07-06
"Washington",2021-07-06,"Washington",45053,2751,2519,51,47,4,12827,2575,5,2021-07-06
"Wayne",2021-07-06,"Wayne",7886,592,520,23,18,5,2726,551,8,2021-07-06
"Webster",2021-07-06,"Webster",74065,5527,5045,94,79,15,22453,5219,80,2021-07-06
"Winnebago",2021-07-06,"Winnebago",19318,1563,1410,31,26,5,6833,1448,7,2021-07-06
"Winneshiek",2021-07-06,"Winneshiek",42976,2084,1941,35,30,5,11098,2005,29,2021-07-06
"Woodbury",2021-07-06,"Woodbury",157399,16582,15011,230,211,19,64094,15262,21,2021-07-06
"Worth",2021-07-06,"Worth",14795,808,752,8,7,1,4193,763,3,2021-07-06
"Wright",2021-07-06,"Wright",21959,1940,1824,40,33,7,8284,1867,3,2021-07-06
"Total",2021-07-06,"Totals",5209559,405159,366489,6146,5424,722,1799410,374198,1563,2021-07-06
