"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Jasper",2021-05-05,"Jasper",52214,4465,3992,70,65,5,18789,4123,61,2021-05-05
"Jefferson",2021-05-05,"Jefferson",20629,1436,1282,35,29,6,7866,1320,3,2021-05-05
"Johnson",2021-05-05,"Johnson",212615,15227,13610,83,77,6,82848,14377,684,2021-05-05
"Jones",2021-05-05,"Jones",26530,3086,2857,57,51,6,10308,2965,51,2021-05-05
"Keokuk",2021-05-05,"Keokuk",15847,1021,912,31,31,0,4372,953,10,2021-05-05
"Kossuth",2021-05-05,"Kossuth",26501,2266,2041,64,56,8,8175,2145,40,2021-05-05
"Lee",2021-05-05,"Lee",54163,3952,3619,55,42,13,16290,3719,45,2021-05-05
"Linn",2021-05-05,"Linn",294293,22035,19679,333,297,36,121171,20676,664,2021-05-05
"Louisa",2021-05-05,"Louisa",17450,1341,1214,49,42,7,5547,1279,16,2021-05-05
"Lucas",2021-05-05,"Lucas",9449,797,728,23,18,5,3940,768,17,2021-05-05
"Lyon",2021-05-05,"Lyon",16584,1583,1483,41,37,4,4839,1575,51,2021-05-05
"Madison",2021-05-05,"Madison",20948,1737,1500,19,15,4,8035,1597,78,2021-05-05
"Mahaska",2021-05-05,"Mahaska",31025,2397,2159,50,45,5,10748,2287,78,2021-05-05
"Marion",2021-05-05,"Marion",42695,3804,3471,75,64,11,16550,3600,54,2021-05-05
"Marshall",2021-05-05,"Marshall",83115,5170,4685,75,67,8,22005,4807,47,2021-05-05
"Mills",2021-05-05,"Mills",21444,1781,1548,21,18,3,7804,1613,44,2021-05-05
"Mitchell",2021-05-05,"Mitchell",18031,1366,1218,42,39,3,5583,1256,-4,2021-05-05
"Monona",2021-05-05,"Monona",18330,884,778,30,28,2,3876,828,20,2021-05-05
"Monroe",2021-05-05,"Monroe",9778,994,897,28,21,7,3604,951,26,2021-05-05
"Montgomery",2021-05-05,"Montgomery",14504,1102,960,37,35,2,4403,1024,27,2021-05-05
"Muscatine",2021-05-05,"Muscatine",56018,5058,4415,99,90,9,22173,4714,200,2021-05-05
"O'Brien",2021-05-05,"O'Brien",26363,2139,1881,60,55,5,6829,1989,48,2021-05-05
"Osceola",2021-05-05,"Osceola",9130,804,713,16,13,3,2594,777,48,2021-05-05
"Page",2021-05-05,"Page",21585,1984,1864,21,19,2,6459,1918,33,2021-05-05
"Palo Alto",2021-05-05,"Palo Alto",19081,1179,1064,23,22,1,4609,1121,34,2021-05-05
"Pending Investigation",2021-05-05,"Pending Investigation",10117,1027,957,0,0,0,5303,1003,46,2021-05-05
"Plymouth",2021-05-05,"Plymouth",38573,4298,3846,79,71,8,13595,3999,74,2021-05-05
"Pocahontas",2021-05-05,"Pocahontas",13449,897,816,22,22,0,3526,854,16,2021-05-05
"Polk",2021-05-05,"Polk",699835,64347,54529,619,546,73,284684,57102,1954,2021-05-05
"Pottawattamie",2021-05-05,"Pottawattamie",121065,12116,10356,166,146,20,48882,11014,492,2021-05-05
"Poweshiek",2021-05-05,"Poweshiek",44816,1622,1491,33,30,3,9113,1544,20,2021-05-05
"Ringgold",2021-05-05,"Ringgold",9869,563,515,24,18,6,2453,544,5,2021-05-05
"Sac",2021-05-05,"Sac",20345,1378,1238,19,19,0,5494,1297,40,2021-05-05
"Scott",2021-05-05,"Scott",212797,21105,18234,239,217,22,89748,19702,1229,2021-05-05
"Shelby",2021-05-05,"Shelby",17528,1363,1220,37,33,4,5676,1304,47,2021-05-05
"Sioux",2021-05-05,"Sioux",46137,5295,4928,74,70,4,16489,5113,111,2021-05-05
"Story",2021-05-05,"Story",163005,11282,10115,48,42,6,57339,10529,366,2021-05-05
"Tama",2021-05-05,"Tama",32916,2212,1984,71,67,4,8638,2087,32,2021-05-05
"Taylor",2021-05-05,"Taylor",8750,679,636,12,10,2,2572,656,8,2021-05-05
"Union",2021-05-05,"Union",17351,1354,1196,32,26,6,6704,1273,45,2021-05-05
"Van Buren",2021-05-05,"Van Buren",8531,583,536,18,15,3,2822,555,1,2021-05-05
"Wapello",2021-05-05,"Wapello",47411,4639,4113,122,118,4,18975,4277,42,2021-05-05
"Warren",2021-05-05,"Warren",77992,6202,5362,88,78,10,28829,5707,257,2021-05-05
"Washington",2021-05-05,"Washington",41768,2691,2418,50,46,4,12207,2520,52,2021-05-05
"Wayne",2021-05-05,"Wayne",7194,572,492,23,18,5,2551,531,16,2021-05-05
"Webster",2021-05-05,"Webster",68886,5389,4965,92,77,15,21698,5108,51,2021-05-05
"Winnebago",2021-05-05,"Winnebago",17691,1513,1317,31,26,5,6460,1405,57,2021-05-05
"Winneshiek",2021-05-05,"Winneshiek",40215,2042,1877,33,28,5,10597,1963,53,2021-05-05
"Woodbury",2021-05-05,"Woodbury",147460,16366,14479,228,209,19,61620,15072,365,2021-05-05
"Worth",2021-05-05,"Worth",13299,776,690,8,7,1,3946,733,35,2021-05-05
"Wright",2021-05-05,"Wright",20904,1898,1748,36,29,7,8004,1826,42,2021-05-05
"Total",2021-05-05,"Totals",4840760,395910,349013,5960,5281,679,1717166,365993,11020,2021-05-05
