"","date","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Active","positivity"
"Clinton",2021-02-15,"Clinton",20151,4859,4440,80,72,8,339,0.241129472482755
"Crawford",2021-02-15,"Crawford",8134,2450,2259,35,31,4,156,0.301204819277108
"Dallas",2021-02-15,"Dallas",48889,9788,8800,85,74,11,903,0.200208635889464
"Davis",2021-02-15,"Davis",3002,742,674,23,22,1,45,0.247168554297135
"Decatur",2021-02-15,"Decatur",3231,537,487,8,8,0,42,0.166202414113278
"Delaware",2021-02-15,"Delaware",7248,1837,1690,38,33,5,109,0.253449227373068
"Des Moines",2021-02-15,"Des Moines",19348,4159,3771,55,48,7,333,0.214957618358487
"Dickinson",2021-02-15,"Dickinson",9481,1968,1816,37,31,6,115,0.207573040818479
"Dubuque",2021-02-15,"Dubuque",52561,12125,11178,187,176,11,760,0.230684347710279
"Emmet",2021-02-15,"Emmet",4616,1132,1058,39,37,2,35,0.245233968804159
"Fayette",2021-02-15,"Fayette",8435,1748,1587,31,28,3,130,0.207231772377001
"Floyd",2021-02-15,"Floyd",7001,1461,1349,38,30,8,74,0.208684473646622
"Franklin",2021-02-15,"Franklin",4716,1081,998,19,18,1,64,0.22921967769296
"Fremont",2021-02-15,"Fremont",2437,540,505,9,7,2,26,0.221583914649159
"Greene",2021-02-15,"Greene",3770,717,683,10,10,0,24,0.190185676392573
"Grundy",2021-02-15,"Grundy",5307,1286,1191,30,25,5,65,0.24232146221971
"Guthrie",2021-02-15,"Guthrie",5106,1071,1002,28,23,5,41,0.209753231492362
"Hamilton",2021-02-15,"Hamilton",6844,1705,1559,38,37,1,108,0.249123319696084
"Hancock",2021-02-15,"Hancock",5391,1358,1273,27,22,5,58,0.251901317009831
"Hardin",2021-02-15,"Hardin",7598,1650,1520,34,31,3,96,0.217162411160832
"Harrison",2021-02-15,"Harrison",5987,1646,1486,68,64,4,92,0.274929012861199
"Henry",2021-02-15,"Henry",10062,2762,2611,35,35,0,116,0.274498111707414
"Howard",2021-02-15,"Howard",4092,964,812,20,16,4,132,0.235581622678397
"Humboldt",2021-02-15,"Humboldt",4371,1109,1021,22,19,3,66,0.253717684740334
"Ida",2021-02-15,"Ida",2977,800,707,32,30,2,61,0.268726906281491
"Iowa",2021-02-15,"Iowa",7376,1354,1229,23,21,2,102,0.183568329718004
"Jackson",2021-02-15,"Jackson",8224,2059,1882,37,34,3,140,0.250364785992218
"Jasper",2021-02-15,"Jasper",16288,3571,3160,65,61,4,346,0.21924115913556
"Jefferson",2021-02-15,"Jefferson",7032,1263,1184,31,27,4,48,0.179607508532423
"Johnson",2021-02-15,"Johnson",72176,12829,11980,68,63,5,781,0.177746065174019
"Jones",2021-02-15,"Jones",9097,2827,2652,54,50,4,121,0.310761789600967
"Keokuk",2021-02-15,"Keokuk",3761,898,823,29,29,0,46,0.23876628556235
"Kossuth",2021-02-15,"Kossuth",7174,1926,1705,52,46,6,169,0.268469473097296
"Lee",2021-02-15,"Lee",14569,3461,3126,47,35,12,288,0.237559201043311
"Linn",2021-02-15,"Linn",106252,19100,17434,305,278,27,1361,0.179761322139819
"Louisa",2021-02-15,"Louisa",4958,1195,1113,41,34,7,41,0.241024606696248
"Lucas",2021-02-15,"Lucas",3457,689,640,18,15,3,31,0.199305756436216
"Lyon",2021-02-15,"Lyon",4229,1423,1325,40,36,4,58,0.33648616694254
"Madison",2021-02-15,"Madison",6958,1362,1191,16,12,4,155,0.195745903995401
"Mahaska",2021-02-15,"Mahaska",9515,2111,1879,44,39,5,188,0.221860220704151
"Marion",2021-02-15,"Marion",14230,3309,3003,66,58,8,240,0.232536893886156
"Marshall",2021-02-15,"Marshall",19266,4528,4206,69,63,6,253,0.235025433406
"Mills",2021-02-15,"Mills",7142,1457,1349,20,17,3,88,0.204004480537665
"Mitchell",2021-02-15,"Mitchell",5029,1185,1134,40,38,2,11,0.23563332670511
"Monona",2021-02-15,"Monona",3448,752,663,23,22,1,66,0.218097447795824
"Monroe",2021-02-15,"Monroe",3075,870,790,27,21,6,53,0.282926829268293
"Montgomery",2021-02-15,"Montgomery",4084,954,823,36,34,2,95,0.233594515181195
"Muscatine",2021-02-15,"Muscatine",19475,4097,3794,87,78,9,216,0.210372272143774
"O'Brien",2021-02-15,"O'Brien",6116,1766,1639,58,54,4,69,0.288750817527796
"Osceola",2021-02-15,"Osceola",2223,660,626,13,11,2,21,0.296896086369771
"Page",2021-02-15,"Page",5590,1624,1503,17,16,1,104,0.290518783542039
"Palo Alto",2021-02-15,"Palo Alto",4098,978,889,19,17,2,70,0.238653001464129
"Pending Investigation",2021-02-15,"Pending Investigation",8822,1140,897,0,0,0,243,0.129222398549082
"Plymouth",2021-02-15,"Plymouth",12241,3612,3428,75,67,8,109,0.295073931868311
"Pocahontas",2021-02-15,"Pocahontas",3221,804,757,18,18,0,29,0.249611921763428
"Polk",2021-02-15,"Polk",248068,49989,45219,524,468,56,4246,0.201513294741764
"Pottawattamie",2021-02-15,"Pottawattamie",43569,9597,8868,139,124,15,590,0.220271293809819
"Poweshiek",2021-02-15,"Poweshiek",8090,1450,1308,29,27,2,113,0.179233621755253
"Ringgold",2021-02-15,"Ringgold",2195,490,438,16,15,1,36,0.223234624145786
"Sac",2021-02-15,"Sac",4876,1154,1095,17,17,0,42,0.236669401148482
"Scott",2021-02-15,"Scott",78346,16740,15320,196,184,12,1224,0.213667577157736
"Shelby",2021-02-15,"Shelby",4862,1125,989,32,29,3,104,0.231386260798026
"Sioux",2021-02-15,"Sioux",14568,4695,4489,67,64,3,139,0.322281713344316
"Story",2021-02-15,"Story",50780,9276,8615,43,38,5,618,0.182670342654588
"Tama",2021-02-15,"Tama",7777,1977,1812,63,61,2,102,0.254211135399254
"Taylor",2021-02-15,"Taylor",2341,627,589,11,9,2,27,0.267834258863733
"Union",2021-02-15,"Union",6080,1168,1061,31,26,5,76,0.192105263157895
"Van Buren",2021-02-15,"Van Buren",2475,529,482,17,14,3,30,0.213737373737374
"Wapello",2021-02-15,"Wapello",16143,3807,3372,105,102,3,330,0.235829771417952
"Warren",2021-02-15,"Warren",25286,4948,4372,67,63,4,509,0.19568140472989
"Washington",2021-02-15,"Washington",10806,2345,2141,41,39,2,163,0.217009069035721
"Wayne",2021-02-15,"Wayne",2016,438,394,21,17,4,23,0.217261904761905
"Webster",2021-02-15,"Webster",19989,4845,4612,83,70,13,150,0.242383310820952
"Winnebago",2021-02-15,"Winnebago",5560,1272,1161,30,25,5,81,0.228776978417266
"Winneshiek",2021-02-15,"Winneshiek",9184,1757,1529,26,22,4,202,0.191310975609756
"Woodbury",2021-02-15,"Woodbury",54345,13470,12813,205,191,14,452,0.247860888766216
"Worth",2021-02-15,"Worth",3358,648,606,4,3,1,38,0.192972007147111
"Wright",2021-02-15,"Wright",7391,1704,1611,31,26,5,62,0.23055066973346
"Total",2021-02-15,"Totals",1514925,329297,302160,5236,4726,510,21901,0.217368516593231
