"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","1411","56","40","1","15","0.0396881644223955",2020-09-14
"Adams","Adams","564","27","21","0","6","0.0478723404255319",2020-09-14
"Allamakee","Allamakee","2629","221","159","5","57","0.0840623811335108",2020-09-14
"Appanoose","Appanoose","2323","112","92","3","17","0.0482135170038743",2020-09-14
"Audubon","Audubon","961","46","29","1","16","0.0478668054110302",2020-09-14
"Benton","Benton","4533","245","172","1","72","0.0540480917714538",2020-09-14
"Black Hawk","Black Hawk","31851","4179","3254","82","843","0.131204671752849",2020-09-14
"Boone","Boone","5445","412","289","5","118","0.0756657483930211",2020-09-14
"Bremer","Bremer","4704","428","241","7","180","0.0909863945578231",2020-09-14
"Buchanan","Buchanan","3892","207","148","1","58","0.053186022610483",2020-09-14
"Buena Vista","Buena Vista","8783","1898","1790","12","96","0.216099282705226",2020-09-14
"Butler","Butler","2976","244","216","2","26","0.081989247311828",2020-09-14
"Calhoun","Calhoun","2187","150","102","2","46","0.0685871056241427",2020-09-14
"Carroll","Carroll","5007","555","240","5","310","0.110844817255842",2020-09-14
"Cass","Cass","2279","122","113","2","7","0.0535322509872751",2020-09-14
"Cedar","Cedar","3368","204","136","1","67","0.0605700712589074",2020-09-14
"Cerro Gordo","Cerro Gordo","10483","942","652","21","269","0.0898597729657541",2020-09-14
"Cherokee","Cherokee","2280","159","131","2","26","0.0697368421052632",2020-09-14
"Chickasaw","Chickasaw","2313","190","88","0","102","0.0821444012105491",2020-09-14
"Clarke","Clarke","2046","249","209","3","37","0.121700879765396",2020-09-14
"Clay","Clay","3309","254","218","3","33","0.0767603505590813",2020-09-14
"Clayton","Clayton","2946","214","181","3","30","0.0726408689748812",2020-09-14
"Clinton","Clinton","8772","1000","534","16","450","0.113999088007296",2020-09-14
"Crawford","Crawford","4557","911","752","4","155","0.199912222953698",2020-09-14
"Dallas","Dallas","23403","2593","1980","38","575","0.110797760970816",2020-09-14
"Davis","Davis","1140","107","69","4","34","0.093859649122807",2020-09-14
"Decatur","Decatur","1318","54","31","0","23","0.0409711684370258",2020-09-14
"Delaware","Delaware","3467","284","245","3","36","0.0819152004614941",2020-09-14
"Des Moines","Des Moines","7870","686","281","6","399","0.0871664548919949",2020-09-14
"Dickinson","Dickinson","4733","452","385","6","61","0.095499683076273",2020-09-14
"Dubuque","Dubuque","26572","2393","1792","37","564","0.0900572030709017",2020-09-14
"Emmet","Emmet","1976","236","196","9","31","0.119433198380567",2020-09-14
"Fayette","Fayette","3569","169","106","1","62","0.047352199495657",2020-09-14
"Floyd","Floyd","3524","262","205","3","54","0.0743473325766175",2020-09-14
"Franklin","Franklin","2340","323","268","17","38","0.138034188034188",2020-09-14
"Fremont","Fremont","950","67","45","0","22","0.0705263157894737",2020-09-14
"Greene","Greene","1640","71","43","0","28","0.0432926829268293",2020-09-14
"Grundy","Grundy","2513","181","92","2","87","0.0720254675686431",2020-09-14
"Guthrie","Guthrie","2404","201","148","5","48","0.0836106489184692",2020-09-14
"Hamilton","Hamilton","3390","307","246","3","58","0.0905604719764012",2020-09-14
