"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","1381","55","38","1","16","0.0398262128892107",2020-09-11
"Adams","Adams","546","23","21","0","2","0.0421245421245421",2020-09-11
"Allamakee","Allamakee","2569","211","159","5","47","0.082133125729856",2020-09-11
"Appanoose","Appanoose","2201","105","89","3","13","0.0477055883689232",2020-09-11
"Audubon","Audubon","935","42","29","1","12","0.0449197860962567",2020-09-11
"Benton","Benton","4416","232","162","1","69","0.052536231884058",2020-09-11
"Black Hawk","Black Hawk","31314","4117","3209","81","827","0.131474739733027",2020-09-11
"Boone","Boone","5293","398","286","5","107","0.0751936519931986",2020-09-11
"Bremer","Bremer","4609","414","236","7","171","0.089824256888696",2020-09-11
"Buchanan","Buchanan","3800","202","144","1","57","0.0531578947368421",2020-09-11
"Buena Vista","Buena Vista","8683","1878","1789","12","77","0.216284694230105",2020-09-11
"Butler","Butler","2914","236","210","2","24","0.0809883321894303",2020-09-11
"Calhoun","Calhoun","2155","144","101","2","41","0.0668213457076566",2020-09-11
"Carroll","Carroll","4890","520","233","5","282","0.106339468302658",2020-09-11
"Cass","Cass","2220","120","111","2","7","0.0540540540540541",2020-09-11
"Cedar","Cedar","3269","190","135","1","54","0.058121749770572",2020-09-11
"Cerro Gordo","Cerro Gordo","10320","921","647","21","253","0.0892441860465116",2020-09-11
"Cherokee","Cherokee","2235","154","131","2","21","0.0689038031319911",2020-09-11
"Chickasaw","Chickasaw","2210","166","83","0","83","0.0751131221719457",2020-09-11
"Clarke","Clarke","2011","249","208","3","38","0.123818995524615",2020-09-11
"Clay","Clay","3243","247","211","3","33","0.0761640456367561",2020-09-11
"Clayton","Clayton","2907","209","177","3","29","0.0718954248366013",2020-09-11
"Clinton","Clinton","8583","961","479","15","467","0.111965513223815",2020-09-11
"Crawford","Crawford","4460","881","745","3","133","0.197533632286996",2020-09-11
"Dallas","Dallas","22846","2541","1957","38","546","0.111222971198459",2020-09-11
"Davis","Davis","1110","103","64","4","35","0.0927927927927928",2020-09-11
"Decatur","Decatur","1277","51","28","0","23","0.0399373531714957",2020-09-11
"Delaware","Delaware","3391","273","233","3","37","0.0805072250073725",2020-09-11
"Des Moines","Des Moines","7704","668","247","6","415","0.0867082035306334",2020-09-11
"Dickinson","Dickinson","4667","446","381","6","59","0.0955646025283908",2020-09-11
"Dubuque","Dubuque","26163","2299","1770","37","492","0.0878721859114016",2020-09-11
"Emmet","Emmet","1941","233","192","9","32","0.120041215868109",2020-09-11
"Fayette","Fayette","3505","164","99","1","64","0.0467902995720399",2020-09-11
"Floyd","Floyd","3473","254","198","3","53","0.0731356176216527",2020-09-11
"Franklin","Franklin","2304","317","269","17","31","0.137586805555556",2020-09-11
"Fremont","Fremont","929","63","44","0","19","0.0678148546824543",2020-09-11
"Greene","Greene","1617","69","42","0","27","0.0426716141001855",2020-09-11
"Grundy","Grundy","2422","161","89","2","70","0.0664739884393064",2020-09-11
"Guthrie","Guthrie","2317","189","146","5","38","0.081570996978852",2020-09-11
"Hamilton","Hamilton","3348","304","244","2","58","0.0908004778972521",2020-09-11
"Hancock","Hancock","2320","167","148","2","17","0.0719827586206897",2020-09-11
"Hardin","Hardin","3252","254","188","1","65","0.0781057810578106",2020-09-11
"Harrison","Harrison","2163","158","139","2","17","0.0730466944059177",2020-09-11
"Henry","Henry","4396","451","148","4","299","0.102593266606005",2020-09-11
"Howard","Howard","1742","162","79","4","79","0.0929965556831228",2020-09-11
"Humboldt","Humboldt","1985","162","99","2","61","0.0816120906801008",2020-09-11
"Ida","Ida","1260","60","33","0","27","0.0476190476190476",2020-09-11
"Iowa","Iowa","3365","149","98","1","50","0.0442793462109955",2020-09-11
"Jackson","Jackson","3411","254","168","2","84","0.0744649662855468",2020-09-11
"Jasper","Jasper","6717","661","471","31","159","0.0984070269465535",2020-09-11
"Jefferson","Jefferson","2510","124","91","1","32","0.049402390438247",2020-09-11
"Johnson","Johnson","35572","4724","2185","26","2513","0.132801079500731",2020-09-11
"Jones","Jones","3374","207","146","3","58","0.0613515115589804",2020-09-11
"Keokuk","Keokuk","1435","78","40","1","37","0.0543554006968641",2020-09-11
"Kossuth","Kossuth","2817","151","105","0","46","0.0536031238906638",2020-09-11
"Lee","Lee","5424","531","156","6","369","0.0978982300884956",2020-09-11
"Linn","Linn","44618","3401","2697","100","604","0.0762248419920212",2020-09-11
"Louisa","Louisa","2243","403","363","14","26","0.17967008470798",2020-09-11
"Lucas","Lucas","1356","116","68","6","42","0.0855457227138643",2020-09-11
"Lyon","Lyon","1428","179","147","3","29","0.125350140056022",2020-09-11
