"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Adair",2021-04-27,"Adair",12238,973,806,32,22,10,3671,851,13,2021-04-27
"Adams",2021-04-27,"Adams",5570,344,318,4,4,0,1606,331,9,2021-04-27
"Allamakee",2021-04-27,"Allamakee",20945,1547,1439,51,41,10,6282,1495,5,2021-04-27
"Appanoose",2021-04-27,"Appanoose",17602,1444,1207,47,43,4,6124,1270,16,2021-04-27
"Audubon",2021-04-27,"Audubon",12150,515,471,9,8,1,2692,498,18,2021-04-27
"Benton",2021-04-27,"Benton",36983,2680,2422,55,44,11,13036,2520,43,2021-04-27
"Black Hawk",2021-04-27,"Black Hawk",212211,17100,14997,306,283,23,71492,15650,347,2021-04-27
"Boone",2021-04-27,"Boone",44190,2787,2490,33,31,2,14125,2603,80,2021-04-27
"Bremer",2021-04-27,"Bremer",39166,2943,2699,60,51,9,12500,2808,49,2021-04-27
"Buchanan",2021-04-27,"Buchanan",30846,1999,1807,31,26,5,9649,1894,56,2021-04-27
"Buena Vista",2021-04-27,"Buena Vista",44864,4882,4145,40,36,4,14956,4231,46,2021-04-27
"Butler",2021-04-27,"Butler",29387,1717,1574,34,30,4,7162,1628,20,2021-04-27
"Calhoun",2021-04-27,"Calhoun",18252,1389,1310,13,12,1,5369,1335,12,2021-04-27
"Carroll",2021-04-27,"Carroll",36268,3030,2707,52,43,9,11551,2820,61,2021-04-27
"Cass",2021-04-27,"Cass",20653,1446,1279,54,48,6,6460,1363,30,2021-04-27
"Cedar",2021-04-27,"Cedar",30946,1953,1762,23,21,2,9349,1866,81,2021-04-27
"Cerro Gordo",2021-04-27,"Cerro Gordo",75932,5707,5023,87,73,14,25411,5291,181,2021-04-27
"Cherokee",2021-04-27,"Cherokee",20807,1680,1500,38,30,8,6108,1578,40,2021-04-27
"Chickasaw",2021-04-27,"Chickasaw",17332,1295,1205,15,13,2,5524,1228,8,2021-04-27
"Clarke",2021-04-27,"Clarke",13354,1047,954,24,22,2,4948,986,8,2021-04-27
"Clay",2021-04-27,"Clay",30371,2243,1990,25,20,5,8579,2134,119,2021-04-27
"Clayton",2021-04-27,"Clayton",24839,1761,1575,56,47,9,7268,1677,46,2021-04-27
"Clinton",2021-04-27,"Clinton",62645,5907,5114,92,79,13,23297,5431,225,2021-04-27
"Crawford",2021-04-27,"Crawford",27427,2864,2554,40,35,5,8935,2627,33,2021-04-27
"Dallas",2021-04-27,"Dallas",127071,12320,10586,97,84,13,55227,11004,321,2021-04-27
"Davis",2021-04-27,"Davis",10973,874,763,24,23,1,3529,803,16,2021-04-27
"Decatur",2021-04-27,"Decatur",10353,607,578,9,9,0,3596,592,5,2021-04-27
"Delaware",2021-04-27,"Delaware",28373,2101,1904,39,35,4,8244,2058,115,2021-04-27
"Des Moines",2021-04-27,"Des Moines",55529,4809,4295,65,54,11,21498,4464,104,2021-04-27
"Dickinson",2021-04-27,"Dickinson",26671,2639,2236,43,37,6,10684,2452,173,2021-04-27
"Dubuque",2021-04-27,"Dubuque",188776,14508,12514,205,189,16,58141,13239,520,2021-04-27
"Emmet",2021-04-27,"Emmet",16963,1388,1186,40,38,2,5260,1312,86,2021-04-27
"Fayette",2021-04-27,"Fayette",35953,1920,1780,41,36,5,9475,1839,18,2021-04-27
"Floyd",2021-04-27,"Floyd",25430,1757,1485,42,32,10,7857,1580,53,2021-04-27
"Franklin",2021-04-27,"Franklin",19337,1243,1092,21,19,2,5386,1141,28,2021-04-27
"Fremont",2021-04-27,"Fremont",7280,650,585,9,7,2,2710,616,22,2021-04-27
"Greene",2021-04-27,"Greene",14875,818,745,10,10,0,4210,769,14,2021-04-27
"Grundy",2021-04-27,"Grundy",19227,1433,1308,32,27,5,5877,1355,15,2021-04-27
"Guthrie",2021-04-27,"Guthrie",18464,1273,1132,29,24,5,5817,1192,31,2021-04-27
"Hamilton",2021-04-27,"Hamilton",23258,1974,1717,49,45,4,7685,1787,21,2021-04-27
"Hancock",2021-04-27,"Hancock",21270,1546,1372,34,27,7,6142,1445,39,2021-04-27
"Hardin",2021-04-27,"Hardin",34516,1955,1718,42,34,8,8615,1823,63,2021-04-27
"Harrison",2021-04-27,"Harrison",21212,1909,1637,73,69,4,6572,1777,67,2021-04-27
"Henry",2021-04-27,"Henry",35970,3028,2801,37,36,1,11155,2883,45,2021-04-27
"Howard",2021-04-27,"Howard",16740,1083,999,22,18,4,4688,1036,15,2021-04-27
"Humboldt",2021-04-27,"Humboldt",15410,1231,1150,26,23,3,4804,1184,8,2021-04-27
"Ida",2021-04-27,"Ida",12466,1009,839,34,32,2,3394,900,27,2021-04-27
"Iowa",2021-04-27,"Iowa",29574,1533,1417,24,22,2,8302,1470,29,2021-04-27
"Jackson",2021-04-27,"Jackson",25574,2326,2109,42,39,3,9326,2197,46,2021-04-27
"Jasper",2021-04-27,"Jasper",51306,4438,3964,70,65,5,18602,4103,69,2021-04-27
"Jefferson",2021-04-27,"Jefferson",20365,1434,1275,35,29,6,7799,1316,6,2021-04-27
"Johnson",2021-04-27,"Johnson",209276,15085,13430,83,77,6,81907,14242,729,2021-04-27
"Jones",2021-04-27,"Jones",26024,3064,2842,56,51,5,10170,2945,47,2021-04-27
"Keokuk",2021-04-27,"Keokuk",15632,1019,908,31,31,0,4323,950,11,2021-04-27
"Kossuth",2021-04-27,"Kossuth",26107,2258,2016,64,56,8,8104,2142,62,2021-04-27
"Lee",2021-04-27,"Lee",53318,3932,3595,55,42,13,16139,3699,49,2021-04-27
"Linn",2021-04-27,"Linn",289436,21862,19545,332,296,36,119781,20491,614,2021-04-27
"Louisa",2021-04-27,"Louisa",17205,1338,1202,49,42,7,5505,1275,24,2021-04-27
"Lucas",2021-04-27,"Lucas",9309,789,726,23,18,5,3904,760,11,2021-04-27
"Lyon",2021-04-27,"Lyon",16168,1568,1464,41,37,4,4746,1562,57,2021-04-27
"Madison",2021-04-27,"Madison",20491,1702,1487,19,15,4,7912,1561,55,2021-04-27
"Mahaska",2021-04-27,"Mahaska",30632,2375,2144,50,45,5,10631,2264,70,2021-04-27
"Marion",2021-04-27,"Marion",42162,3774,3451,75,64,11,16374,3570,44,2021-04-27
"Marshall",2021-04-27,"Marshall",81957,5152,4668,75,67,8,21796,4786,43,2021-04-27
"Mills",2021-04-27,"Mills",21270,1768,1541,21,18,3,7758,1599,37,2021-04-27
"Mitchell",2021-04-27,"Mitchell",17818,1365,1216,41,38,3,5550,1255,-2,2021-04-27
"Monona",2021-04-27,"Monona",18082,876,767,30,28,2,3842,819,22,2021-04-27
"Monroe",2021-04-27,"Monroe",9671,991,889,28,21,7,3566,946,29,2021-04-27
"Montgomery",2021-04-27,"Montgomery",14346,1097,951,37,35,2,4365,1018,30,2021-04-27
"Muscatine",2021-04-27,"Muscatine",54952,4988,4355,98,89,9,21934,4663,210,2021-04-27
"O'Brien",2021-04-27,"O'Brien",25978,2133,1864,60,55,5,6780,1982,58,2021-04-27
"Osceola",2021-04-27,"Osceola",8914,801,700,16,13,3,2553,774,58,2021-04-27
"Page",2021-04-27,"Page",21159,1973,1848,21,19,2,6439,1909,40,2021-04-27
"Palo Alto",2021-04-27,"Palo Alto",18646,1174,1043,23,22,1,4573,1116,50,2021-04-27
"Pending Investigation",2021-04-27,"Pending Investigation",10491,1030,957,0,0,0,5519,1006,49,2021-04-27
"Plymouth",2021-04-27,"Plymouth",38067,4289,3777,79,71,8,13512,3991,135,2021-04-27
"Pocahontas",2021-04-27,"Pocahontas",12848,890,811,21,21,0,3496,846,14,2021-04-27
"Polk",2021-04-27,"Polk",687800,63801,53895,612,542,70,281742,56601,2094,2021-04-27
"Pottawattamie",2021-04-27,"Pottawattamie",119051,11984,10177,164,145,19,48410,10891,550,2021-04-27
"Poweshiek",2021-04-27,"Poweshiek",43801,1610,1486,33,30,3,9036,1534,15,2021-04-27
"Ringgold",2021-04-27,"Ringgold",9605,557,510,24,18,6,2416,536,2,2021-04-27
"Sac",2021-04-27,"Sac",20027,1373,1219,19,19,0,5450,1289,51,2021-04-27
"Scott",2021-04-27,"Scott",208796,20794,17827,237,216,21,88618,19387,1323,2021-04-27
"Shelby",2021-04-27,"Shelby",17141,1352,1212,37,33,4,5604,1292,43,2021-04-27
"Sioux",2021-04-27,"Sioux",45088,5264,4882,73,70,3,16344,5091,136,2021-04-27
"Story",2021-04-27,"Story",161062,11170,9983,47,41,6,56886,10409,379,2021-04-27
"Tama",2021-04-27,"Tama",32555,2203,1980,71,67,4,8561,2077,26,2021-04-27
"Taylor",2021-04-27,"Taylor",8566,678,633,12,10,2,2541,654,9,2021-04-27
"Union",2021-04-27,"Union",16973,1317,1189,32,26,6,6591,1235,14,2021-04-27
"Van Buren",2021-04-27,"Van Buren",8379,579,530,18,15,3,2797,556,8,2021-04-27
"Wapello",2021-04-27,"Wapello",46763,4618,4099,122,118,4,18792,4260,39,2021-04-27
