"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Iowa",2021-06-15,"Iowa",31382,1560,1470,24,22,2,8658,1498,4,2021-06-15
"Jackson",2021-06-15,"Jackson",27544,2389,2192,42,39,3,9796,2252,18,2021-06-15
"Jasper",2021-06-15,"Jasper",55200,4558,4125,72,67,5,19534,4208,11,2021-06-15
"Jefferson",2021-06-15,"Jefferson",22271,1455,1300,35,29,6,8348,1334,-1,2021-06-15
"Johnson",2021-06-15,"Johnson",225387,15497,14427,85,77,8,86384,14610,98,2021-06-15
"Jones",2021-06-15,"Jones",28409,3138,2937,57,51,6,10711,3008,14,2021-06-15
"Keokuk",2021-06-15,"Keokuk",16551,1032,934,32,31,1,4531,963,-3,2021-06-15
"Kossuth",2021-06-15,"Kossuth",27813,2283,2100,66,57,9,8398,2162,-4,2021-06-15
"Lee",2021-06-15,"Lee",57845,4065,3724,56,43,13,16969,3819,39,2021-06-15
"Linn",2021-06-15,"Linn",312626,22602,20619,339,303,36,125937,21186,228,2021-06-15
"Louisa",2021-06-15,"Louisa",18476,1365,1239,49,42,7,5762,1296,8,2021-06-15
"Lucas",2021-06-15,"Lucas",10093,808,754,23,18,5,4125,779,2,2021-06-15
"Lyon",2021-06-15,"Lyon",17449,1595,1544,41,37,4,5018,1588,3,2021-06-15
"Madison",2021-06-15,"Madison",22360,1788,1614,19,15,4,8376,1645,12,2021-06-15
"Mahaska",2021-06-15,"Mahaska",33416,2430,2254,51,46,5,11182,2322,17,2021-06-15
"Marion",2021-06-15,"Marion",45166,3868,3576,76,65,11,17181,3659,7,2021-06-15
"Marshall",2021-06-15,"Marshall",86652,5235,4773,76,68,8,22831,4864,15,2021-06-15
"Mills",2021-06-15,"Mills",22255,1802,1606,24,21,3,7981,1633,3,2021-06-15
"Mitchell",2021-06-15,"Mitchell",19085,1377,1232,43,40,3,5737,1266,-9,2021-06-15
"Monona",2021-06-15,"Monona",18872,889,801,31,29,2,3974,829,-3,2021-06-15
"Monroe",2021-06-15,"Monroe",10334,1007,925,30,22,8,3757,962,7,2021-06-15
"Montgomery",2021-06-15,"Montgomery",15032,1116,997,38,36,2,4513,1036,1,2021-06-15
"Muscatine",2021-06-15,"Muscatine",59968,5219,4734,106,97,9,23045,4878,38,2021-06-15
"O'Brien",2021-06-15,"O'Brien",27502,2153,1935,61,56,5,6993,1997,1,2021-06-15
"Osceola",2021-06-15,"Osceola",9738,817,775,16,13,3,2686,790,-1,2021-06-15
"Page",2021-06-15,"Page",22744,2012,1911,22,20,2,6654,1945,12,2021-06-15
"Palo Alto",2021-06-15,"Palo Alto",19929,1195,1110,23,22,1,4741,1136,3,2021-06-15
"Pending Investigation",2021-06-15,"Pending Investigation",8079,979,939,0,0,0,4310,952,13,2021-06-15
"Plymouth",2021-06-15,"Plymouth",40446,4336,3935,81,73,8,13917,4029,13,2021-06-15
"Pocahontas",2021-06-15,"Pocahontas",14351,903,837,22,22,0,3623,858,-1,2021-06-15
"Polk",2021-06-15,"Polk",742851,65581,57202,638,560,78,295844,58190,350,2021-06-15
"Pottawattamie",2021-06-15,"Pottawattamie",126527,12350,10996,173,150,23,50205,11218,49,2021-06-15
"Poweshiek",2021-06-15,"Poweshiek",47873,1648,1525,36,33,3,9407,1569,8,2021-06-15
"Ringgold",2021-06-15,"Ringgold",10592,582,539,24,18,6,2526,563,0,2021-06-15
"Sac",2021-06-15,"Sac",21830,1395,1288,20,19,1,5655,1308,0,2021-06-15
"Scott",2021-06-15,"Scott",230774,21728,19902,246,222,24,93917,20289,141,2021-06-15
"Shelby",2021-06-15,"Shelby",18224,1376,1278,37,33,4,5807,1315,0,2021-06-15
"Sioux",2021-06-15,"Sioux",48311,5347,5081,74,71,3,16978,5169,14,2021-06-15
"Story",2021-06-15,"Story",170012,11474,10589,48,42,6,59107,10707,70,2021-06-15
"Tama",2021-06-15,"Tama",34472,2245,2027,71,67,4,8925,2117,19,2021-06-15
"Taylor",2021-06-15,"Taylor",9422,689,651,12,10,2,2673,667,4,2021-06-15
"Union",2021-06-15,"Union",18392,1381,1253,35,27,8,6953,1299,11,2021-06-15
"Van Buren",2021-06-15,"Van Buren",9075,589,543,18,15,3,2935,564,3,2021-06-15
"Wapello",2021-06-15,"Wapello",50308,4704,4188,122,118,4,19703,4334,24,2021-06-15
"Warren",2021-06-15,"Warren",83062,6345,5700,91,81,10,29993,5837,46,2021-06-15
"Washington",2021-06-15,"Washington",44276,2741,2498,51,47,4,12649,2569,20,2021-06-15
"Wayne",2021-06-15,"Wayne",7751,585,517,23,18,5,2681,544,4,2021-06-15
"Webster",2021-06-15,"Webster",72532,5442,5033,94,79,15,22256,5150,23,2021-06-15
"Winnebago",2021-06-15,"Winnebago",18972,1557,1396,31,26,5,6743,1443,16,2021-06-15
"Winneshiek",2021-06-15,"Winneshiek",42118,2059,1934,35,30,5,10956,1979,10,2021-06-15
"Woodbury",2021-06-15,"Woodbury",155070,16542,14953,230,211,19,63477,15229,46,2021-06-15
"Worth",2021-06-15,"Worth",14296,803,745,8,7,1,4124,759,6,2021-06-15
"Wright",2021-06-15,"Wright",21733,1931,1814,40,33,7,8233,1859,5,2021-06-15
"Total",2021-06-15,"Totals",5124801,403357,364207,6102,5391,711,1779288,372637,2328,2021-06-15
