"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Adair",2021-06-09,"Adair",12738,993,836,32,22,10,3819,873,5,2021-06-09
"Adams",2021-06-09,"Adams",6094,355,337,4,4,0,1683,344,3,2021-06-09
"Allamakee",2021-06-09,"Allamakee",22632,1584,1464,52,42,10,6547,1525,9,2021-06-09
"Appanoose",2021-06-09,"Appanoose",19083,1469,1230,49,44,5,6413,1290,11,2021-06-09
"Audubon",2021-06-09,"Audubon",13419,546,499,10,9,1,2871,527,18,2021-06-09
"Benton",2021-06-09,"Benton",39722,2748,2511,55,44,11,13601,2584,18,2021-06-09
"Black Hawk",2021-06-09,"Black Hawk",225921,17488,15511,310,287,23,74279,15992,171,2021-06-09
"Boone",2021-06-09,"Boone",46420,2867,2616,34,31,3,14708,2681,31,2021-06-09
"Bremer",2021-06-09,"Bremer",41879,3012,2781,60,51,9,12978,2877,36,2021-06-09
"Buchanan",2021-06-09,"Buchanan",33274,2036,1875,33,27,6,10046,1924,16,2021-06-09
"Buena Vista",2021-06-09,"Buena Vista",46781,4918,4206,40,36,4,15417,4261,15,2021-06-09
"Butler",2021-06-09,"Butler",30884,1753,1610,35,31,4,7447,1659,14,2021-06-09
"Calhoun",2021-06-09,"Calhoun",19569,1440,1372,13,12,1,5599,1389,4,2021-06-09
"Carroll",2021-06-09,"Carroll",38650,3079,2810,52,43,9,11922,2867,5,2021-06-09
"Cass",2021-06-09,"Cass",21716,1477,1339,54,48,6,6710,1392,-1,2021-06-09
"Cedar",2021-06-09,"Cedar",33240,2005,1876,23,21,2,9710,1914,15,2021-06-09
"Cerro Gordo",2021-06-09,"Cerro Gordo",82124,5957,5307,90,75,15,26692,5513,116,2021-06-09
"Cherokee",2021-06-09,"Cherokee",22076,1694,1548,38,30,8,6280,1593,7,2021-06-09
"Chickasaw",2021-06-09,"Chickasaw",18609,1315,1229,16,14,2,5786,1244,-1,2021-06-09
"Clarke",2021-06-09,"Clarke",14235,1068,978,24,22,2,5183,1008,6,2021-06-09
"Clay",2021-06-09,"Clay",32454,2275,2129,27,22,5,8907,2163,7,2021-06-09
"Clayton",2021-06-09,"Clayton",26883,1796,1648,57,48,9,7606,1709,4,2021-06-09
"Clinton",2021-06-09,"Clinton",68444,6087,5465,93,79,14,24739,5608,50,2021-06-09
"Crawford",2021-06-09,"Crawford",29690,2925,2624,40,35,5,9234,2680,16,2021-06-09
"Dallas",2021-06-09,"Dallas",135244,12612,11081,99,85,14,57595,11272,92,2021-06-09
"Davis",2021-06-09,"Davis",11906,922,804,25,23,2,3740,851,22,2021-06-09
"Decatur",2021-06-09,"Decatur",10920,629,605,9,9,0,3753,613,-1,2021-06-09
"Delaware",2021-06-09,"Delaware",30962,2155,2052,41,37,4,8549,2108,15,2021-06-09
"Des Moines",2021-06-09,"Des Moines",60447,5034,4503,68,56,12,22574,4664,93,2021-06-09
"Dickinson",2021-06-09,"Dickinson",28941,2685,2442,44,38,6,11021,2493,7,2021-06-09
"Dubuque",2021-06-09,"Dubuque",203893,14795,13150,210,194,16,60349,13477,117,2021-06-09
"Emmet",2021-06-09,"Emmet",18020,1436,1297,40,38,2,5479,1357,20,2021-06-09
"Fayette",2021-06-09,"Fayette",38195,1944,1814,43,38,5,9821,1860,3,2021-06-09
"Floyd",2021-06-09,"Floyd",27195,1808,1565,42,32,10,8219,1626,19,2021-06-09
"Franklin",2021-06-09,"Franklin",21280,1340,1170,23,21,2,5774,1232,39,2021-06-09
"Fremont",2021-06-09,"Fremont",7985,662,617,9,7,2,2830,626,0,2021-06-09
"Greene",2021-06-09,"Greene",15638,829,765,11,10,1,4363,780,4,2021-06-09
"Grundy",2021-06-09,"Grundy",20162,1449,1333,33,27,6,6079,1368,2,2021-06-09
"Guthrie",2021-06-09,"Guthrie",19850,1313,1190,32,26,6,6110,1228,6,2021-06-09
"Hamilton",2021-06-09,"Hamilton",24412,2003,1752,51,46,5,8005,1812,9,2021-06-09
"Hancock",2021-06-09,"Hancock",22964,1597,1444,34,27,7,6481,1498,20,2021-06-09
"Hardin",2021-06-09,"Hardin",37398,2006,1812,44,34,10,9030,1871,15,2021-06-09
"Harrison",2021-06-09,"Harrison",22315,1934,1721,73,69,4,6771,1798,4,2021-06-09
"Henry",2021-06-09,"Henry",38455,3092,2881,37,36,1,11630,2942,24,2021-06-09
"Howard",2021-06-09,"Howard",17672,1093,1025,22,18,4,4845,1048,1,2021-06-09
"Humboldt",2021-06-09,"Humboldt",16089,1243,1165,26,23,3,4944,1194,3,2021-06-09
"Ida",2021-06-09,"Ida",13141,1027,865,35,32,3,3527,914,14,2021-06-09
"Iowa",2021-06-09,"Iowa",31222,1560,1467,24,22,2,8624,1497,6,2021-06-09
"Jackson",2021-06-09,"Jackson",27434,2384,2179,42,39,3,9769,2250,29,2021-06-09
"Jasper",2021-06-09,"Jasper",54977,4554,4119,72,67,5,19463,4205,14,2021-06-09
"Jefferson",2021-06-09,"Jefferson",22168,1454,1297,35,29,6,8309,1332,0,2021-06-09
"Johnson",2021-06-09,"Johnson",223867,15471,14384,85,77,8,85894,14593,124,2021-06-09
"Jones",2021-06-09,"Jones",28262,3135,2933,57,51,6,10676,3008,18,2021-06-09
"Keokuk",2021-06-09,"Keokuk",16492,1031,927,32,31,1,4511,963,4,2021-06-09
"Kossuth",2021-06-09,"Kossuth",27655,2282,2099,65,56,9,8355,2161,-3,2021-06-09
"Lee",2021-06-09,"Lee",57512,4057,3714,56,43,13,16903,3809,39,2021-06-09
"Linn",2021-06-09,"Linn",310760,22541,20517,338,302,36,125373,21138,283,2021-06-09
"Louisa",2021-06-09,"Louisa",18339,1362,1235,49,42,7,5732,1295,11,2021-06-09
"Lucas",2021-06-09,"Lucas",10042,808,753,23,18,5,4103,779,3,2021-06-09
"Lyon",2021-06-09,"Lyon",17405,1595,1540,41,37,4,5004,1588,7,2021-06-09
"Madison",2021-06-09,"Madison",22265,1788,1608,19,15,4,8345,1645,18,2021-06-09
"Mahaska",2021-06-09,"Mahaska",33264,2430,2244,51,46,5,11134,2321,26,2021-06-09
"Marion",2021-06-09,"Marion",44950,3862,3566,76,65,11,17107,3655,13,2021-06-09
"Marshall",2021-06-09,"Marshall",86418,5234,4757,76,68,8,22756,4862,29,2021-06-09
"Mills",2021-06-09,"Mills",22176,1797,1601,24,21,3,7957,1629,4,2021-06-09
"Mitchell",2021-06-09,"Mitchell",18941,1377,1232,42,39,3,5712,1265,-9,2021-06-09
"Monona",2021-06-09,"Monona",18832,889,800,31,29,2,3963,829,-2,2021-06-09
"Monroe",2021-06-09,"Monroe",10276,1005,924,29,22,7,3738,960,7,2021-06-09
"Montgomery",2021-06-09,"Montgomery",14996,1116,997,38,36,2,4492,1036,1,2021-06-09
"Muscatine",2021-06-09,"Muscatine",59635,5214,4706,105,96,9,22952,4871,60,2021-06-09
"O'Brien",2021-06-09,"O'Brien",27442,2151,1936,61,56,5,6977,1998,1,2021-06-09
"Osceola",2021-06-09,"Osceola",9689,817,773,16,13,3,2680,790,1,2021-06-09
"Page",2021-06-09,"Page",22660,2012,1907,22,20,2,6641,1939,10,2021-06-09
"Palo Alto",2021-06-09,"Palo Alto",19864,1194,1102,23,22,1,4723,1135,10,2021-06-09
"Pending Investigation",2021-06-09,"Pending Investigation",8116,981,940,0,0,0,4361,958,18,2021-06-09
"Plymouth",2021-06-09,"Plymouth",40306,4336,3930,81,73,8,13879,4028,17,2021-06-09
"Pocahontas",2021-06-09,"Pocahontas",14280,903,837,22,22,0,3613,858,-1,2021-06-09
"Polk",2021-06-09,"Polk",738619,65505,56994,636,558,78,294447,58121,491,2021-06-09
"Pottawattamie",2021-06-09,"Pottawattamie",126070,12334,10956,173,150,23,50055,11202,73,2021-06-09
"Poweshiek",2021-06-09,"Poweshiek",47766,1648,1520,36,33,3,9372,1568,12,2021-06-09
"Ringgold",2021-06-09,"Ringgold",10533,580,539,24,18,6,2516,559,-4,2021-06-09
"Sac",2021-06-09,"Sac",21773,1392,1284,20,19,1,5645,1308,4,2021-06-09
"Scott",2021-06-09,"Scott",228691,21702,19805,244,220,24,93391,20269,220,2021-06-09
"Shelby",2021-06-09,"Shelby",18165,1374,1278,37,33,4,5794,1311,-4,2021-06-09
"Sioux",2021-06-09,"Sioux",48162,5347,5073,74,71,3,16952,5165,18,2021-06-09
"Story",2021-06-09,"Story",169362,11464,10558,48,42,6,58901,10700,94,2021-06-09
"Tama",2021-06-09,"Tama",34304,2239,2022,71,67,4,8900,2113,20,2021-06-09
"Taylor",2021-06-09,"Taylor",9338,687,649,12,10,2,2665,664,3,2021-06-09
"Union",2021-06-09,"Union",18264,1379,1252,35,27,8,6921,1298,11,2021-06-09
"Van Buren",2021-06-09,"Van Buren",9024,589,543,18,15,3,2923,564,3,2021-06-09
"Wapello",2021-06-09,"Wapello",50040,4700,4177,122,118,4,19630,4331,32,2021-06-09
"Warren",2021-06-09,"Warren",82683,6328,5685,90,80,10,29871,5822,47,2021-06-09
"Washington",2021-06-09,"Washington",44104,2735,2498,51,47,4,12606,2564,15,2021-06-09
"Wayne",2021-06-09,"Wayne",7701,584,516,23,18,5,2660,543,4,2021-06-09
"Webster",2021-06-09,"Webster",72121,5430,5034,94,79,15,22187,5138,10,2021-06-09
