"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Emmet",2021-04-29,"Emmet",17080,1397,1194,40,38,2,5275,1318,84,2021-04-29
"Fayette",2021-04-29,"Fayette",36282,1920,1786,41,36,5,9503,1840,13,2021-04-29
"Floyd",2021-04-29,"Floyd",25661,1761,1489,42,32,10,7894,1586,55,2021-04-29
"Franklin",2021-04-29,"Franklin",19436,1251,1093,21,19,2,5414,1147,33,2021-04-29
"Fremont",2021-04-29,"Fremont",7330,650,588,9,7,2,2715,617,20,2021-04-29
"Greene",2021-04-29,"Greene",14968,819,747,10,10,0,4227,771,14,2021-04-29
"Grundy",2021-04-29,"Grundy",19336,1434,1312,32,27,5,5892,1356,12,2021-04-29
"Guthrie",2021-04-29,"Guthrie",18587,1280,1137,29,24,5,5827,1195,29,2021-04-29
"Hamilton",2021-04-29,"Hamilton",23413,1975,1719,49,45,4,7698,1788,20,2021-04-29
"Hancock",2021-04-29,"Hancock",21408,1554,1374,34,27,7,6162,1452,44,2021-04-29
"Hardin",2021-04-29,"Hardin",34745,1960,1727,42,34,8,8649,1831,62,2021-04-29
"Harrison",2021-04-29,"Harrison",21361,1912,1643,73,69,4,6586,1780,64,2021-04-29
"Henry",2021-04-29,"Henry",36210,3032,2805,37,36,1,11191,2888,46,2021-04-29
"Howard",2021-04-29,"Howard",16840,1086,1000,22,18,4,4702,1040,18,2021-04-29
"Humboldt",2021-04-29,"Humboldt",15470,1232,1151,26,23,3,4813,1184,7,2021-04-29
"Ida",2021-04-29,"Ida",12582,1010,839,34,32,2,3403,900,27,2021-04-29
"Iowa",2021-04-29,"Iowa",29736,1536,1420,24,22,2,8336,1474,30,2021-04-29
"Jackson",2021-04-29,"Jackson",25734,2331,2114,42,39,3,9362,2201,45,2021-04-29
"Jasper",2021-04-29,"Jasper",51632,4456,3976,70,65,5,18648,4107,61,2021-04-29
"Jefferson",2021-04-29,"Jefferson",20520,1434,1277,35,29,6,7832,1320,8,2021-04-29
"Johnson",2021-04-29,"Johnson",210632,15154,13486,83,77,6,82173,14290,721,2021-04-29
"Jones",2021-04-29,"Jones",26228,3070,2844,56,51,5,10209,2949,49,2021-04-29
"Keokuk",2021-04-29,"Keokuk",15733,1021,909,31,31,0,4338,951,11,2021-04-29
"Kossuth",2021-04-29,"Kossuth",26305,2261,2023,64,56,8,8124,2144,57,2021-04-29
"Lee",2021-04-29,"Lee",53707,3944,3600,55,42,13,16174,3703,48,2021-04-29
"Linn",2021-04-29,"Linn",291321,21932,19601,332,296,36,120182,20551,618,2021-04-29
"Louisa",2021-04-29,"Louisa",17338,1337,1207,49,42,7,5519,1275,19,2021-04-29
"Lucas",2021-04-29,"Lucas",9363,794,726,23,18,5,3914,763,14,2021-04-29
"Lyon",2021-04-29,"Lyon",16342,1574,1469,41,37,4,4771,1566,56,2021-04-29
"Madison",2021-04-29,"Madison",20693,1708,1491,19,15,4,7935,1566,56,2021-04-29
"Mahaska",2021-04-29,"Mahaska",30761,2377,2146,50,45,5,10660,2264,68,2021-04-29
"Marion",2021-04-29,"Marion",42374,3785,3458,75,64,11,16420,3578,45,2021-04-29
"Marshall",2021-04-29,"Marshall",82351,5163,4675,75,67,8,21858,4795,45,2021-04-29
"Mills",2021-04-29,"Mills",21337,1772,1541,21,18,3,7780,1603,41,2021-04-29
"Mitchell",2021-04-29,"Mitchell",17891,1365,1217,41,38,3,5560,1255,-3,2021-04-29
"Monona",2021-04-29,"Monona",18159,880,769,30,28,2,3853,821,22,2021-04-29
"Monroe",2021-04-29,"Monroe",9709,992,890,28,21,7,3578,948,30,2021-04-29
"Montgomery",2021-04-29,"Montgomery",14424,1100,953,37,35,2,4380,1021,31,2021-04-29
"Muscatine",2021-04-29,"Muscatine",55358,5005,4381,98,89,9,22000,4674,195,2021-04-29
"O'Brien",2021-04-29,"O'Brien",26187,2135,1872,60,55,5,6795,1984,52,2021-04-29
"Osceola",2021-04-29,"Osceola",8983,801,703,16,13,3,2573,775,56,2021-04-29
"Page",2021-04-29,"Page",21371,1977,1855,21,19,2,6445,1913,37,2021-04-29
"Palo Alto",2021-04-29,"Palo Alto",18840,1173,1052,23,22,1,4580,1117,42,2021-04-29
"Pending Investigation",2021-04-29,"Pending Investigation",10223,1028,956,0,0,0,5410,1004,48,2021-04-29
"Plymouth",2021-04-29,"Plymouth",38373,4289,3804,79,71,8,13535,3991,108,2021-04-29
"Pocahontas",2021-04-29,"Pocahontas",13110,894,815,21,21,0,3512,849,13,2021-04-29
"Polk",2021-04-29,"Polk",692520,63996,54112,613,543,70,282614,56746,2021,2021-04-29
"Pottawattamie",2021-04-29,"Pottawattamie",119953,12030,10235,164,145,19,48559,10930,531,2021-04-29
"Poweshiek",2021-04-29,"Poweshiek",43887,1612,1487,33,30,3,9062,1537,17,2021-04-29
"Ringgold",2021-04-29,"Ringgold",9660,559,511,24,18,6,2429,538,3,2021-04-29
"Sac",2021-04-29,"Sac",20122,1372,1227,19,19,0,5462,1293,47,2021-04-29
"Scott",2021-04-29,"Scott",210104,20904,17962,238,216,22,88890,19461,1261,2021-04-29
"Shelby",2021-04-29,"Shelby",17357,1355,1214,37,33,4,5626,1295,44,2021-04-29
"Sioux",2021-04-29,"Sioux",45619,5267,4899,73,70,3,16406,5095,123,2021-04-29
"Story",2021-04-29,"Story",162008,11215,10038,47,41,6,57026,10449,364,2021-04-29
"Tama",2021-04-29,"Tama",32696,2209,1981,71,67,4,8587,2082,30,2021-04-29
"Taylor",2021-04-29,"Taylor",8623,678,633,12,10,2,2556,654,9,2021-04-29
"Union",2021-04-29,"Union",17114,1324,1190,32,26,6,6627,1239,17,2021-04-29
"Van Buren",2021-04-29,"Van Buren",8461,579,531,18,15,3,2808,555,6,2021-04-29
"Wapello",2021-04-29,"Wapello",47067,4623,4107,122,118,4,18840,4263,34,2021-04-29
"Warren",2021-04-29,"Warren",77035,6170,5319,87,77,10,28649,5662,256,2021-04-29
"Washington",2021-04-29,"Washington",41371,2688,2398,50,46,4,12121,2508,60,2021-04-29
"Wayne",2021-04-29,"Wayne",7058,568,490,23,18,5,2531,524,11,2021-04-29
"Webster",2021-04-29,"Webster",68196,5380,4955,92,77,15,21608,5095,48,2021-04-29
"Winnebago",2021-04-29,"Winnebago",17488,1500,1310,31,26,5,6413,1391,50,2021-04-29
"Winneshiek",2021-04-29,"Winneshiek",39424,2039,1865,33,28,5,10527,1956,58,2021-04-29
"Woodbury",2021-04-29,"Woodbury",146260,16309,14382,224,206,18,61306,15020,414,2021-04-29
"Worth",2021-04-29,"Worth",13138,771,682,8,7,1,3910,729,39,2021-04-29
"Wright",2021-04-29,"Wright",20755,1885,1740,35,28,7,7957,1817,42,2021-04-29
"Total",2021-04-29,"Totals",4793166,394001,346608,5931,5262,669,1705346,363929,11390,2021-04-29
