"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Adair",2021-03-23,"Adair",11428,952,776,31,22,9,3516,834,27,2021-03-23
"Adams",2021-03-23,"Adams",4983,327,315,4,4,0,1543,319,0,2021-03-23
"Allamakee",2021-03-23,"Allamakee",19480,1527,1347,48,38,10,6035,1474,79,2021-03-23
"Appanoose",2021-03-23,"Appanoose",16360,1411,1174,47,43,4,5845,1245,24,2021-03-23
"Audubon",2021-03-23,"Audubon",10964,498,455,9,8,1,2531,479,15,2021-03-23
"Benton",2021-03-23,"Benton",33990,2605,2289,54,44,10,12403,2451,108,2021-03-23
"Black Hawk",2021-03-23,"Black Hawk",196258,16538,14527,299,278,21,68269,15151,325,2021-03-23
"Boone",2021-03-23,"Boone",40629,2669,2375,30,28,2,13389,2486,81,2021-03-23
"Bremer",2021-03-23,"Bremer",35276,2878,2576,57,48,9,11918,2741,108,2021-03-23
"Buchanan",2021-03-23,"Buchanan",27831,1916,1708,30,26,4,9157,1820,82,2021-03-23
"Buena Vista",2021-03-23,"Buena Vista",41694,4806,4036,38,35,3,14445,4167,93,2021-03-23
"Butler",2021-03-23,"Butler",27251,1693,1537,32,28,4,6852,1606,37,2021-03-23
"Calhoun",2021-03-23,"Calhoun",16952,1368,1271,11,11,0,5171,1316,34,2021-03-23
"Carroll",2021-03-23,"Carroll",33327,2920,2601,49,42,7,11041,2713,63,2021-03-23
"Cass",2021-03-23,"Cass",19139,1392,1207,52,47,5,6161,1320,61,2021-03-23
"Cedar",2021-03-23,"Cedar",27919,1839,1654,23,21,2,8879,1762,85,2021-03-23
"Cerro Gordo",2021-03-23,"Cerro Gordo",70215,5432,4875,85,71,14,24143,5061,101,2021-03-23
"Cherokee",2021-03-23,"Cherokee",19125,1621,1397,37,29,8,5861,1513,79,2021-03-23
"Chickasaw",2021-03-23,"Chickasaw",15995,1272,1174,15,13,2,5278,1208,19,2021-03-23
"Clarke",2021-03-23,"Clarke",12357,1025,911,21,21,0,4748,966,34,2021-03-23
"Clay",2021-03-23,"Clay",26829,2052,1804,25,20,5,8067,1933,104,2021-03-23
"Clayton",2021-03-23,"Clayton",22616,1701,1548,55,46,9,6823,1618,15,2021-03-23
"Clinton",2021-03-23,"Clinton",56449,5557,4881,87,76,11,21801,5099,131,2021-03-23
"Crawford",2021-03-23,"Crawford",25376,2817,2462,36,31,5,8609,2581,83,2021-03-23
"Dallas",2021-03-23,"Dallas",116950,11771,9922,93,82,11,52455,10465,450,2021-03-23
"Davis",2021-03-23,"Davis",10022,847,729,24,23,1,3317,777,24,2021-03-23
"Decatur",2021-03-23,"Decatur",9533,592,553,9,9,0,3466,577,15,2021-03-23
"Delaware",2021-03-23,"Delaware",24777,1945,1807,39,35,4,7738,1900,54,2021-03-23
"Des Moines",2021-03-23,"Des Moines",51257,4653,4190,63,53,10,20576,4328,75,2021-03-23
"Dickinson",2021-03-23,"Dickinson",23686,2333,1967,41,35,6,10008,2162,154,2021-03-23
"Dubuque",2021-03-23,"Dubuque",170999,13766,12106,200,186,14,55337,12564,258,2021-03-23
"Emmet",2021-03-23,"Emmet",15053,1253,1098,40,38,2,4870,1183,45,2021-03-23
"Fayette",2021-03-23,"Fayette",31980,1886,1731,37,33,4,8976,1807,39,2021-03-23
"Floyd",2021-03-23,"Floyd",23214,1670,1424,41,31,10,7479,1508,43,2021-03-23
"Franklin",2021-03-23,"Franklin",18185,1202,1062,20,19,1,5108,1105,23,2021-03-23
"Fremont",2021-03-23,"Fremont",6664,603,540,10,8,2,2566,571,21,2021-03-23
"Greene",2021-03-23,"Greene",13654,795,713,10,10,0,3992,747,24,2021-03-23
"Grundy",2021-03-23,"Grundy",17800,1404,1276,31,26,5,5620,1331,24,2021-03-23
"Guthrie",2021-03-23,"Guthrie",16661,1203,1061,28,23,5,5474,1113,24,2021-03-23
"Hamilton",2021-03-23,"Hamilton",21799,1939,1686,44,42,2,7325,1751,21,2021-03-23
"Hancock",2021-03-23,"Hancock",19453,1491,1337,33,27,6,5818,1396,26,2021-03-23
"Hardin",2021-03-23,"Hardin",31462,1865,1639,39,33,6,8153,1740,62,2021-03-23
"Harrison",2021-03-23,"Harrison",19389,1830,1592,70,66,4,6254,1700,38,2021-03-23
"Henry",2021-03-23,"Henry",33499,2955,2753,37,36,1,10678,2819,29,2021-03-23
"Howard",2021-03-23,"Howard",15582,1057,964,22,18,4,4481,1016,30,2021-03-23
"Humboldt",2021-03-23,"Humboldt",14221,1209,1096,25,22,3,4606,1158,37,2021-03-23
"Ida",2021-03-23,"Ida",11235,971,767,32,30,2,3236,863,64,2021-03-23
"Iowa",2021-03-23,"Iowa",27121,1491,1355,23,21,2,7875,1429,51,2021-03-23
"Jackson",2021-03-23,"Jackson",23412,2251,2045,40,37,3,8852,2126,41,2021-03-23
"Jasper",2021-03-23,"Jasper",46741,4274,3680,69,64,5,17658,3941,192,2021-03-23
"Jefferson",2021-03-23,"Jefferson",18814,1405,1247,35,29,6,7492,1294,12,2021-03-23
"Johnson",2021-03-23,"Johnson",191105,14139,12895,76,71,5,77120,13340,369,2021-03-23
"Jones",2021-03-23,"Jones",23553,2986,2784,55,51,4,9635,2880,41,2021-03-23
"Keokuk",2021-03-23,"Keokuk",14373,998,886,29,29,0,4074,930,15,2021-03-23
"Kossuth",2021-03-23,"Kossuth",23495,2149,1911,58,51,7,7686,2035,66,2021-03-23
"Lee",2021-03-23,"Lee",49630,3775,3473,54,41,13,15386,3552,25,2021-03-23
"Linn",2021-03-23,"Linn",263966,21008,18980,321,289,32,113265,19722,421,2021-03-23
"Louisa",2021-03-23,"Louisa",15868,1302,1177,48,41,7,5278,1240,15,2021-03-23
"Lucas",2021-03-23,"Lucas",8546,771,679,21,17,4,3696,743,43,2021-03-23
"Lyon",2021-03-23,"Lyon",14024,1492,1411,41,37,4,4472,1483,31,2021-03-23
"Madison",2021-03-23,"Madison",18786,1620,1407,19,15,4,7502,1482,56,2021-03-23
"Mahaska",2021-03-23,"Mahaska",28385,2284,2075,47,42,5,10124,2181,59,2021-03-23
"Marion",2021-03-23,"Marion",38049,3676,3314,74,64,10,15517,3473,85,2021-03-23
"Marshall",2021-03-23,"Marshall",75090,5068,4527,74,66,8,20763,4707,106,2021-03-23
"Mills",2021-03-23,"Mills",19815,1686,1453,20,17,3,7486,1528,55,2021-03-23
"Mitchell",2021-03-23,"Mitchell",16128,1340,1161,40,38,2,5342,1230,29,2021-03-23
"Monona",2021-03-23,"Monona",16708,838,736,30,28,2,3657,782,16,2021-03-23
"Monroe",2021-03-23,"Monroe",8945,953,855,28,21,7,3377,912,29,2021-03-23
"Montgomery",2021-03-23,"Montgomery",13089,1049,928,36,34,2,4226,974,10,2021-03-23
"Muscatine",2021-03-23,"Muscatine",49060,4665,4072,94,85,9,20749,4358,192,2021-03-23
"O'Brien",2021-03-23,"O'Brien",23478,2036,1726,58,54,4,6487,1889,105,2021-03-23
"Osceola",2021-03-23,"Osceola",7602,720,658,15,13,2,2366,691,18,2021-03-23
"Page",2021-03-23,"Page",19388,1893,1765,19,18,1,6200,1829,45,2021-03-23
"Palo Alto",2021-03-23,"Palo Alto",16535,1089,974,22,20,2,4338,1040,44,2021-03-23
"Pending Investigation",2021-03-23,"Pending Investigation",12357,1028,881,0,0,0,6311,1004,123,2021-03-23
"Plymouth",2021-03-23,"Plymouth",34701,4070,3571,79,71,8,12903,3778,128,2021-03-23
"Pocahontas",2021-03-23,"Pocahontas",11966,868,788,19,19,0,3370,823,16,2021-03-23
"Polk",2021-03-23,"Polk",622621,60351,50530,577,513,64,266347,53452,2345,2021-03-23
"Pottawattamie",2021-03-23,"Pottawattamie",108730,11113,9606,149,132,17,46000,10100,345,2021-03-23
"Poweshiek",2021-03-23,"Poweshiek",37969,1579,1440,31,28,3,8520,1507,36,2021-03-23
"Ringgold",2021-03-23,"Ringgold",9003,539,482,22,18,4,2316,517,13,2021-03-23
"Sac",2021-03-23,"Sac",18159,1295,1154,18,18,0,5207,1216,44,2021-03-23
"Scott",2021-03-23,"Scott",188695,18822,16749,224,206,18,82894,17516,543,2021-03-23
"Shelby",2021-03-23,"Shelby",15149,1260,1099,34,31,3,5223,1205,72,2021-03-23
"Sioux",2021-03-23,"Sioux",39605,5069,4667,69,66,3,15482,4894,158,2021-03-23
"Story",2021-03-23,"Story",148254,10559,9394,46,40,6,54610,9846,406,2021-03-23
"Tama",2021-03-23,"Tama",30032,2167,1924,68,65,3,8215,2046,54,2021-03-23
"Taylor",2021-03-23,"Taylor",7812,667,626,12,10,2,2449,642,4,2021-03-23
"Union",2021-03-23,"Union",15700,1287,1155,31,26,5,6363,1209,23,2021-03-23
"Van Buren",2021-03-23,"Van Buren",7747,564,520,18,15,3,2668,539,1,2021-03-23
"Wapello",2021-03-23,"Wapello",42944,4530,3828,114,110,4,17819,4180,238,2021-03-23
"Warren",2021-03-23,"Warren",68890,5768,4965,80,71,9,27042,5279,234,2021-03-23
"Washington",2021-03-23,"Washington",37399,2591,2341,48,44,4,11538,2420,31,2021-03-23
"Wayne",2021-03-23,"Wayne",5923,545,426,21,17,4,2329,504,57,2021-03-23
"Webster",2021-03-23,"Webster",63828,5276,4808,88,74,14,20875,5009,113,2021-03-23
"Winnebago",2021-03-23,"Winnebago",16033,1425,1256,31,26,5,6051,1330,43,2021-03-23
"Winneshiek",2021-03-23,"Winneshiek",34450,1945,1773,31,26,5,9957,1871,67,2021-03-23
"Woodbury",2021-03-23,"Woodbury",131880,15530,13451,216,198,18,57993,14258,591,2021-03-23
"Worth",2021-03-23,"Worth",11493,714,648,8,7,1,3642,675,19,2021-03-23
"Wright",2021-03-23,"Wright",19422,1824,1701,32,27,5,7706,1759,26,2021-03-23
"Total",2021-03-23,"Totals",4341986,374400,328870,5675,5066,609,1614471,345814,11269,2021-03-23
