"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Greene",2021-03-19,"Greene",13523,792,713,10,10,0,3967,744,21,2021-03-19
"Grundy",2021-03-19,"Grundy",17637,1402,1264,31,26,5,5587,1329,34,2021-03-19
"Guthrie",2021-03-19,"Guthrie",16518,1189,1056,28,23,5,5448,1110,26,2021-03-19
"Hamilton",2021-03-19,"Hamilton",21698,1939,1683,44,42,2,7298,1749,22,2021-03-19
"Hancock",2021-03-19,"Hancock",19374,1488,1334,33,27,6,5781,1391,24,2021-03-19
"Hardin",2021-03-19,"Hardin",31188,1859,1626,39,33,6,8092,1731,66,2021-03-19
"Harrison",2021-03-19,"Harrison",19233,1820,1588,70,66,4,6221,1690,32,2021-03-19
"Henry",2021-03-19,"Henry",33290,2949,2743,37,36,1,10639,2813,33,2021-03-19
"Howard",2021-03-19,"Howard",15449,1053,952,22,18,4,4446,1013,39,2021-03-19
"Humboldt",2021-03-19,"Humboldt",14141,1203,1095,25,22,3,4574,1151,31,2021-03-19
"Ida",2021-03-19,"Ida",11082,966,768,32,30,2,3216,857,57,2021-03-19
"Iowa",2021-03-19,"Iowa",26820,1487,1347,23,21,2,7836,1425,55,2021-03-19
"Jackson",2021-03-19,"Jackson",23249,2244,2038,40,37,3,8794,2116,38,2021-03-19
"Jasper",2021-03-19,"Jasper",46259,4253,3644,69,64,5,17554,3923,210,2021-03-19
"Jefferson",2021-03-19,"Jefferson",18689,1403,1247,35,29,6,7443,1293,11,2021-03-19
"Johnson",2021-03-19,"Johnson",189790,14078,12831,76,71,5,76730,13283,376,2021-03-19
"Jones",2021-03-19,"Jones",23378,2979,2779,55,51,4,9582,2868,34,2021-03-19
"Keokuk",2021-03-19,"Keokuk",14237,995,877,29,29,0,4054,930,24,2021-03-19
"Kossuth",2021-03-19,"Kossuth",23330,2138,1896,57,51,6,7641,2021,68,2021-03-19
"Lee",2021-03-19,"Lee",49207,3773,3451,54,41,13,15312,3551,46,2021-03-19
"Linn",2021-03-19,"Linn",261725,20943,18899,321,289,32,112578,19662,442,2021-03-19
"Louisa",2021-03-19,"Louisa",15693,1300,1162,48,41,7,5252,1233,23,2021-03-19
"Lucas",2021-03-19,"Lucas",8457,771,675,21,17,4,3683,740,44,2021-03-19
"Lyon",2021-03-19,"Lyon",13852,1486,1408,41,37,4,4449,1480,31,2021-03-19
"Madison",2021-03-19,"Madison",18657,1616,1394,19,15,4,7472,1478,65,2021-03-19
"Mahaska",2021-03-19,"Mahaska",28102,2279,2068,47,42,5,10083,2177,62,2021-03-19
"Marion",2021-03-19,"Marion",37655,3670,3295,74,64,10,15457,3467,98,2021-03-19
"Marshall",2021-03-19,"Marshall",74419,5058,4507,74,66,8,20649,4697,116,2021-03-19
"Mills",2021-03-19,"Mills",19687,1673,1444,20,17,3,7424,1510,46,2021-03-19
"Mitchell",2021-03-19,"Mitchell",16015,1339,1159,40,38,2,5317,1228,29,2021-03-19
"Monona",2021-03-19,"Monona",16548,833,734,30,28,2,3635,779,15,2021-03-19
"Monroe",2021-03-19,"Monroe",8843,953,848,28,21,7,3352,909,33,2021-03-19
"Montgomery",2021-03-19,"Montgomery",13009,1048,926,36,34,2,4249,973,11,2021-03-19
"Muscatine",2021-03-19,"Muscatine",48530,4640,4052,94,85,9,20601,4330,184,2021-03-19
"O'Brien",2021-03-19,"O'Brien",23241,2026,1717,58,54,4,6458,1877,102,2021-03-19
"Osceola",2021-03-19,"Osceola",7478,716,654,15,13,2,2357,688,19,2021-03-19
"Page",2021-03-19,"Page",19307,1887,1761,19,18,1,6167,1822,42,2021-03-19
"Palo Alto",2021-03-19,"Palo Alto",16383,1085,972,22,20,2,4319,1033,39,2021-03-19
"Pending Investigation",2021-03-19,"Pending Investigation",12381,1024,875,0,0,0,6307,1004,129,2021-03-19
"Plymouth",2021-03-19,"Plymouth",34407,4053,3554,79,71,8,12824,3757,124,2021-03-19
"Pocahontas",2021-03-19,"Pocahontas",11874,866,788,19,19,0,3354,820,13,2021-03-19
"Polk",2021-03-19,"Polk",616692,60017,50179,577,513,64,264839,53141,2385,2021-03-19
"Pottawattamie",2021-03-19,"Pottawattamie",107871,11053,9548,149,132,17,45743,10032,335,2021-03-19
"Poweshiek",2021-03-19,"Poweshiek",36895,1575,1433,31,28,3,8463,1500,36,2021-03-19
"Ringgold",2021-03-19,"Ringgold",8946,534,479,22,18,4,2307,515,14,2021-03-19
"Sac",2021-03-19,"Sac",17963,1291,1149,18,18,0,5178,1209,42,2021-03-19
"Scott",2021-03-19,"Scott",187375,18713,16687,223,205,18,82429,17407,497,2021-03-19
"Shelby",2021-03-19,"Shelby",15005,1254,1096,34,31,3,5207,1207,77,2021-03-19
"Sioux",2021-03-19,"Sioux",39300,5037,4652,69,66,3,15382,4865,144,2021-03-19
"Story",2021-03-19,"Story",147118,10513,9326,46,40,6,54390,9805,433,2021-03-19
"Tama",2021-03-19,"Tama",29795,2163,1916,68,65,3,8175,2040,56,2021-03-19
"Taylor",2021-03-19,"Taylor",7772,666,626,12,10,2,2435,641,3,2021-03-19
"Union",2021-03-19,"Union",15595,1286,1152,31,26,5,6337,1204,21,2021-03-19
"Van Buren",2021-03-19,"Van Buren",7704,562,519,18,15,3,2655,537,0,2021-03-19
"Wapello",2021-03-19,"Wapello",42563,4491,3790,114,110,4,17721,4144,240,2021-03-19
"Warren",2021-03-19,"Warren",68298,5740,4937,80,71,9,26873,5254,237,2021-03-19
"Washington",2021-03-19,"Washington",37216,2581,2333,48,44,4,11473,2415,34,2021-03-19
"Wayne",2021-03-19,"Wayne",5676,537,423,21,17,4,2286,495,51,2021-03-19
"Webster",2021-03-19,"Webster",63270,5270,4800,88,74,14,20790,5000,112,2021-03-19
"Winnebago",2021-03-19,"Winnebago",15894,1421,1248,31,26,5,6013,1327,48,2021-03-19
"Winneshiek",2021-03-19,"Winneshiek",34235,1939,1759,31,26,5,9887,1862,72,2021-03-19
"Woodbury",2021-03-19,"Woodbury",130520,15442,13390,216,198,18,57509,14154,548,2021-03-19
"Worth",2021-03-19,"Worth",11352,711,646,8,7,1,3627,672,18,2021-03-19
"Wright",2021-03-19,"Wright",19318,1822,1694,32,27,5,7682,1756,30,2021-03-19
"Total",2021-03-19,"Totals",4303965,372868,327130,5672,5064,608,1605618,344316,11514,2021-03-19
