"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Adair",2021-03-24,"Adair",11456,952,777,31,22,9,3517,834,26,2021-03-24
"Adams",2021-03-24,"Adams",5005,326,315,4,4,0,1544,319,0,2021-03-24
"Allamakee",2021-03-24,"Allamakee",19531,1528,1350,48,38,10,6043,1477,79,2021-03-24
"Appanoose",2021-03-24,"Appanoose",16426,1410,1175,47,43,4,5851,1246,24,2021-03-24
"Audubon",2021-03-24,"Audubon",10986,497,455,9,8,1,2538,480,16,2021-03-24
"Benton",2021-03-24,"Benton",34152,2610,2305,54,44,10,12430,2452,93,2021-03-24
"Black Hawk",2021-03-24,"Black Hawk",197208,16569,14546,300,279,21,68377,15162,316,2021-03-24
"Boone",2021-03-24,"Boone",40826,2673,2377,30,28,2,13410,2488,81,2021-03-24
"Bremer",2021-03-24,"Bremer",35432,2876,2582,57,48,9,11938,2743,104,2021-03-24
"Buchanan",2021-03-24,"Buchanan",27970,1921,1713,30,26,4,9175,1822,79,2021-03-24
"Buena Vista",2021-03-24,"Buena Vista",41790,4810,4038,39,35,4,14464,4171,94,2021-03-24
"Butler",2021-03-24,"Butler",27310,1695,1539,32,28,4,6868,1607,36,2021-03-24
"Calhoun",2021-03-24,"Calhoun",17026,1369,1272,11,11,0,5183,1319,36,2021-03-24
"Carroll",2021-03-24,"Carroll",33440,2929,2607,49,42,7,11067,2718,62,2021-03-24
"Cass",2021-03-24,"Cass",19270,1392,1209,52,47,5,6169,1320,59,2021-03-24
"Cedar",2021-03-24,"Cedar",28013,1840,1662,23,21,2,8899,1762,77,2021-03-24
"Cerro Gordo",2021-03-24,"Cerro Gordo",70400,5443,4878,85,71,14,24172,5062,99,2021-03-24
"Cherokee",2021-03-24,"Cherokee",19201,1626,1401,37,29,8,5879,1521,83,2021-03-24
"Chickasaw",2021-03-24,"Chickasaw",16059,1270,1174,15,13,2,5290,1208,19,2021-03-24
"Clarke",2021-03-24,"Clarke",12381,1024,915,21,21,0,4751,966,30,2021-03-24
"Clay",2021-03-24,"Clay",26915,2062,1805,25,20,5,8088,1949,119,2021-03-24
"Clayton",2021-03-24,"Clayton",22760,1698,1550,55,46,9,6837,1618,13,2021-03-24
"Clinton",2021-03-24,"Clinton",56666,5563,4887,87,76,11,21837,5108,134,2021-03-24
"Crawford",2021-03-24,"Crawford",25520,2818,2471,36,31,5,8619,2585,78,2021-03-24
"Dallas",2021-03-24,"Dallas",117335,11793,9957,93,82,11,52561,10491,441,2021-03-24
"Davis",2021-03-24,"Davis",10098,848,729,24,23,1,3321,777,24,2021-03-24
"Decatur",2021-03-24,"Decatur",9557,593,555,9,9,0,3478,578,14,2021-03-24
"Delaware",2021-03-24,"Delaware",24998,1954,1807,39,35,4,7763,1907,61,2021-03-24
"Des Moines",2021-03-24,"Des Moines",51490,4661,4193,63,53,10,20587,4329,73,2021-03-24
"Dickinson",2021-03-24,"Dickinson",23798,2355,1970,41,35,6,10018,2170,159,2021-03-24
"Dubuque",2021-03-24,"Dubuque",171715,13788,12131,200,186,14,55411,12579,248,2021-03-24
"Emmet",2021-03-24,"Emmet",15171,1265,1098,40,38,2,4873,1185,47,2021-03-24
"Fayette",2021-03-24,"Fayette",32152,1886,1732,37,33,4,8998,1809,40,2021-03-24
"Floyd",2021-03-24,"Floyd",23351,1670,1425,41,31,10,7492,1509,43,2021-03-24
"Franklin",2021-03-24,"Franklin",18254,1204,1064,20,19,1,5115,1105,21,2021-03-24
"Fremont",2021-03-24,"Fremont",6712,607,541,10,8,2,2570,571,20,2021-03-24
"Greene",2021-03-24,"Greene",13708,797,715,10,10,0,4005,748,23,2021-03-24
"Grundy",2021-03-24,"Grundy",17860,1409,1280,31,26,5,5630,1332,21,2021-03-24
"Guthrie",2021-03-24,"Guthrie",16699,1205,1062,28,23,5,5493,1124,34,2021-03-24
"Hamilton",2021-03-24,"Hamilton",21870,1938,1690,44,42,2,7335,1752,18,2021-03-24
"Hancock",2021-03-24,"Hancock",19531,1498,1339,33,27,6,5819,1396,24,2021-03-24
"Hardin",2021-03-24,"Hardin",31636,1868,1642,39,33,6,8162,1741,60,2021-03-24
"Harrison",2021-03-24,"Harrison",19460,1827,1593,70,66,4,6266,1702,39,2021-03-24
"Henry",2021-03-24,"Henry",33593,2953,2755,37,36,1,10700,2820,28,2021-03-24
"Howard",2021-03-24,"Howard",15675,1057,966,22,18,4,4488,1017,29,2021-03-24
"Humboldt",2021-03-24,"Humboldt",14322,1212,1097,25,22,3,4616,1160,38,2021-03-24
"Ida",2021-03-24,"Ida",11302,976,768,32,30,2,3238,863,63,2021-03-24
"Iowa",2021-03-24,"Iowa",27244,1489,1359,23,21,2,7889,1430,48,2021-03-24
"Jackson",2021-03-24,"Jackson",23496,2253,2051,40,37,3,8868,2127,36,2021-03-24
"Jasper",2021-03-24,"Jasper",46966,4285,3695,69,64,5,17676,3946,182,2021-03-24
"Jefferson",2021-03-24,"Jefferson",18882,1407,1250,35,29,6,7498,1294,9,2021-03-24
"Johnson",2021-03-24,"Johnson",191781,14174,12917,77,72,5,77248,13356,362,2021-03-24
"Jones",2021-03-24,"Jones",23673,2987,2785,55,51,4,9645,2880,40,2021-03-24
"Keokuk",2021-03-24,"Keokuk",14402,1003,888,30,30,0,4086,931,13,2021-03-24
"Kossuth",2021-03-24,"Kossuth",23668,2156,1914,58,51,7,7693,2036,64,2021-03-24
"Lee",2021-03-24,"Lee",49746,3777,3480,54,41,13,15402,3553,19,2021-03-24
"Linn",2021-03-24,"Linn",264774,21030,19001,322,289,33,113481,19740,417,2021-03-24
"Louisa",2021-03-24,"Louisa",15944,1302,1177,48,41,7,5282,1240,15,2021-03-24
"Lucas",2021-03-24,"Lucas",8577,773,680,21,17,4,3701,743,42,2021-03-24
"Lyon",2021-03-24,"Lyon",14085,1496,1411,41,37,4,4476,1485,33,2021-03-24
"Madison",2021-03-24,"Madison",18836,1628,1414,19,15,4,7516,1484,51,2021-03-24
"Mahaska",2021-03-24,"Mahaska",28464,2290,2077,47,42,5,10153,2182,58,2021-03-24
"Marion",2021-03-24,"Marion",38320,3680,3317,74,64,10,15559,3476,85,2021-03-24
"Marshall",2021-03-24,"Marshall",75436,5071,4530,74,66,8,20798,4711,107,2021-03-24
"Mills",2021-03-24,"Mills",19908,1690,1455,20,17,3,7496,1529,54,2021-03-24
"Mitchell",2021-03-24,"Mitchell",16201,1341,1162,40,38,2,5346,1230,28,2021-03-24
"Monona",2021-03-24,"Monona",16760,837,736,30,28,2,3666,784,18,2021-03-24
"Monroe",2021-03-24,"Monroe",8961,951,858,28,21,7,3384,912,26,2021-03-24
"Montgomery",2021-03-24,"Montgomery",13138,1050,928,36,34,2,4195,974,10,2021-03-24
"Muscatine",2021-03-24,"Muscatine",49405,4680,4089,94,85,9,20788,4364,181,2021-03-24
"O'Brien",2021-03-24,"O'Brien",23740,2044,1730,58,54,4,6509,1893,105,2021-03-24
"Osceola",2021-03-24,"Osceola",7633,724,659,16,13,3,2381,695,20,2021-03-24
"Page",2021-03-24,"Page",19434,1902,1767,19,18,1,6215,1832,46,2021-03-24
"Palo Alto",2021-03-24,"Palo Alto",16647,1089,975,22,20,2,4341,1040,43,2021-03-24
"Pending Investigation",2021-03-24,"Pending Investigation",12282,1031,889,0,0,0,6287,1008,119,2021-03-24
"Plymouth",2021-03-24,"Plymouth",34818,4077,3574,79,71,8,12931,3783,130,2021-03-24
"Pocahontas",2021-03-24,"Pocahontas",12000,868,790,19,19,0,3372,823,14,2021-03-24
"Polk",2021-03-24,"Polk",625353,60541,50632,577,513,64,266855,53554,2345,2021-03-24
"Pottawattamie",2021-03-24,"Pottawattamie",109120,11154,9621,149,132,17,46070,10113,343,2021-03-24
"Poweshiek",2021-03-24,"Poweshiek",38072,1579,1442,32,29,3,8535,1507,33,2021-03-24
"Ringgold",2021-03-24,"Ringgold",9032,543,483,22,18,4,2325,521,16,2021-03-24
"Sac",2021-03-24,"Sac",18216,1298,1157,18,18,0,5218,1219,44,2021-03-24
"Scott",2021-03-24,"Scott",189493,18885,16761,224,206,18,83011,17552,567,2021-03-24
"Shelby",2021-03-24,"Shelby",15271,1267,1106,34,31,3,5237,1206,66,2021-03-24
"Sioux",2021-03-24,"Sioux",39792,5082,4675,69,66,3,15517,4902,158,2021-03-24
"Story",2021-03-24,"Story",148769,10573,9415,46,40,6,54686,9864,403,2021-03-24
"Tama",2021-03-24,"Tama",30196,2172,1926,68,65,3,8226,2047,53,2021-03-24
"Taylor",2021-03-24,"Taylor",7839,668,627,12,10,2,2452,642,3,2021-03-24
"Union",2021-03-24,"Union",15757,1286,1157,31,26,5,6372,1210,22,2021-03-24
"Van Buren",2021-03-24,"Van Buren",7775,563,520,18,15,3,2671,539,1,2021-03-24
