"","date","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Active","positivity"
"Henry",2021-01-12,"Henry",9412,2582,2336,29,29,0,217,0.274330641733957
"Howard",2021-01-12,"Howard",3677,796,620,18,14,4,158,0.216480826760946
"Humboldt",2021-01-12,"Humboldt",4048,1026,868,18,15,3,140,0.253458498023715
"Ida",2021-01-12,"Ida",2729,728,643,30,29,1,55,0.266764382557713
"Iowa",2021-01-12,"Iowa",6834,1208,1055,22,21,1,131,0.176763242610477
"Jackson",2021-01-12,"Jackson",7547,1869,1677,31,30,1,161,0.247648072081622
"Jasper",2021-01-12,"Jasper",14987,3078,2569,55,53,2,454,0.205377994261693
"Jefferson",2021-01-12,"Jefferson",6362,1164,857,23,21,2,284,0.182961332914178
"Johnson",2021-01-12,"Johnson",67137,11744,10367,49,45,4,1328,0.174925897791084
"Jones",2021-01-12,"Jones",8424,2671,2483,49,48,1,139,0.317070275403609
"Keokuk",2021-01-12,"Keokuk",3451,830,733,25,25,0,72,0.240509997102289
"Kossuth",2021-01-12,"Kossuth",6551,1654,1434,35,34,1,185,0.252480537322546
"Lee",2021-01-12,"Lee",13389,3069,2603,28,23,5,438,0.229218014788259
"Linn",2021-01-12,"Linn",98254,17388,15547,264,244,20,1577,0.176969894355446
"Louisa",2021-01-12,"Louisa",4626,1124,952,27,23,4,145,0.242974492001729
"Lucas",2021-01-12,"Lucas",3182,639,411,8,8,0,220,0.200817096165933
"Lyon",2021-01-12,"Lyon",3908,1312,1151,30,27,3,131,0.335721596724667
"Madison",2021-01-12,"Madison",6235,1118,846,9,8,1,263,0.179310344827586
"Mahaska",2021-01-12,"Mahaska",8764,1856,1472,35,32,3,349,0.211775445002282
"Marion",2021-01-12,"Marion",12928,2935,2377,51,44,7,507,0.227026608910891
"Marshall",2021-01-12,"Marshall",17452,4206,3827,59,55,4,320,0.241003896401559
"Mills",2021-01-12,"Mills",6738,1340,1204,15,14,1,121,0.198872068863164
"Mitchell",2021-01-12,"Mitchell",4785,1116,917,33,33,0,166,0.233228840125392
"Monona",2021-01-12,"Monona",3162,602,509,16,15,1,77,0.190385831752056
"Monroe",2021-01-12,"Monroe",2805,775,522,18,16,2,235,0.276292335115865
"Montgomery",2021-01-12,"Montgomery",3635,814,634,22,21,1,158,0.223933975240715
"Muscatine",2021-01-12,"Muscatine",18094,3773,3281,75,68,7,417,0.208522162042666
"O'Brien",2021-01-12,"O'Brien",5713,1664,1477,54,50,4,133,0.291265534745318
"Osceola",2021-01-12,"Osceola",2086,629,594,9,7,2,26,0.301534036433365
"Page",2021-01-12,"Page",5190,1423,1296,14,13,1,113,0.274181117533719
"Palo Alto",2021-01-12,"Palo Alto",3821,879,760,9,9,0,110,0.23004449097095
"Pending Investigation",2021-01-12,"Pending Investigation",9754,857,422,0,0,0,435,0.0878613901988928
"Plymouth",2021-01-12,"Plymouth",11562,3460,3121,65,59,6,274,0.299256184051202
"Pocahontas",2021-01-12,"Pocahontas",3065,767,646,11,11,0,110,0.250244698205547
"Polk",2021-01-12,"Polk",227691,44103,37964,426,385,41,5713,0.19369672055549
"Pottawattamie",2021-01-12,"Pottawattamie",40770,8760,7554,104,93,11,1102,0.21486387049301
"Poweshiek",2021-01-12,"Poweshiek",7111,1286,1105,24,22,2,157,0.180846575727746
"Ringgold",2021-01-12,"Ringgold",1996,411,325,9,8,1,77,0.205911823647295
"Sac",2021-01-12,"Sac",4561,1081,976,14,14,0,91,0.237009427757071
"Scott",2021-01-12,"Scott",72599,15004,13092,155,147,8,1757,0.206669513354178
"Shelby",2021-01-12,"Shelby",4436,999,857,26,26,0,116,0.225202885482417
"Sioux",2021-01-12,"Sioux",13659,4488,4081,48,47,1,359,0.328574566220075
"Story",2021-01-12,"Story",47046,8437,7552,32,28,4,853,0.179335118819878
"Tama",2021-01-12,"Tama",7154,1831,1603,57,55,2,171,0.255940732457366
"Taylor",2021-01-12,"Taylor",2181,581,506,9,7,2,66,0.26639156350298
"Union",2021-01-12,"Union",5675,1064,941,20,20,0,103,0.187488986784141
"Van Buren",2021-01-12,"Van Buren",2267,481,416,12,11,1,53,0.212174680194089
"Wapello",2021-01-12,"Wapello",14169,3312,2826,93,91,2,393,0.233749735337709
"Warren",2021-01-12,"Warren",23132,4174,3366,37,35,2,771,0.180442676811344
"Washington",2021-01-12,"Washington",9965,2087,1642,30,29,1,415,0.209433015554441
"Wayne",2021-01-12,"Wayne",1893,411,331,21,17,4,59,0.217115689381933
"Webster",2021-01-12,"Webster",18937,4604,4105,67,60,7,432,0.243121930612029
"Winnebago",2021-01-12,"Winnebago",5142,1157,1022,29,24,5,106,0.225009723842863
"Winneshiek",2021-01-12,"Winneshiek",8265,1473,1228,19,17,2,226,0.178221415607985
"Woodbury",2021-01-12,"Woodbury",51038,12780,11492,173,160,13,1115,0.250401661507112
"Worth",2021-01-12,"Worth",3100,579,453,3,2,1,123,0.186774193548387
"Wright",2021-01-12,"Wright",6935,1598,1428,22,20,2,148,0.23042537851478
"Total",2021-01-12,"Totals",1399877,298040,258743,4139,3792,347,35158,0.21290441945971
