"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Humboldt",2021-04-05,"Humboldt",14720,1226,1115,26,23,3,4711,1177,36,2021-04-05
"Ida",2021-04-05,"Ida",11769,985,783,33,31,2,3308,878,62,2021-04-05
"Iowa",2021-04-05,"Iowa",28011,1500,1386,24,22,2,8032,1441,31,2021-04-05
"Jackson",2021-04-05,"Jackson",24290,2282,2065,42,39,3,9032,2155,48,2021-04-05
"Jasper",2021-04-05,"Jasper",48715,4376,3838,69,64,5,18075,4042,135,2021-04-05
"Jefferson",2021-04-05,"Jefferson",19368,1415,1262,35,29,6,7616,1303,6,2021-04-05
"Johnson",2021-04-05,"Johnson",197636,14473,13100,80,75,5,78926,13655,475,2021-04-05
"Jones",2021-04-05,"Jones",24460,3017,2798,55,51,4,9839,2905,52,2021-04-05
"Keokuk",2021-04-05,"Keokuk",14791,1003,899,30,30,0,4183,937,8,2021-04-05
"Kossuth",2021-04-05,"Kossuth",24566,2206,1934,60,53,7,7859,2091,97,2021-04-05
"Lee",2021-04-05,"Lee",51218,3881,3578,55,42,13,15750,3651,18,2021-04-05
"Linn",2021-04-05,"Linn",272504,21269,19181,328,293,35,115741,19976,467,2021-04-05
"Louisa",2021-04-05,"Louisa",16355,1317,1185,48,41,7,5357,1254,21,2021-04-05
"Lucas",2021-04-05,"Lucas",8833,775,703,22,18,4,3761,746,21,2021-04-05
"Lyon",2021-04-05,"Lyon",14735,1525,1420,41,37,4,4549,1516,55,2021-04-05
"Madison",2021-04-05,"Madison",19341,1647,1446,19,15,4,7647,1510,45,2021-04-05
"Mahaska",2021-04-05,"Mahaska",29039,2303,2105,49,44,5,10309,2202,48,2021-04-05
"Marion",2021-04-05,"Marion",39718,3719,3367,75,64,11,15884,3519,77,2021-04-05
"Marshall",2021-04-05,"Marshall",77844,5103,4594,74,66,8,21192,4745,77,2021-04-05
"Mills",2021-04-05,"Mills",20385,1716,1476,20,17,3,7598,1556,60,2021-04-05
"Mitchell",2021-04-05,"Mitchell",16896,1361,1183,41,38,3,5434,1248,24,2021-04-05
"Monona",2021-04-05,"Monona",17253,855,741,30,28,2,3741,801,30,2021-04-05
"Monroe",2021-04-05,"Monroe",9198,961,873,28,21,7,3445,920,19,2021-04-05
"Montgomery",2021-04-05,"Montgomery",13513,1061,933,37,35,2,4214,985,15,2021-04-05
"Muscatine",2021-04-05,"Muscatine",51229,4799,4187,96,87,9,21237,4484,201,2021-04-05
"O'Brien",2021-04-05,"O'Brien",24446,2080,1784,59,54,5,6622,1936,93,2021-04-05
"Osceola",2021-04-05,"Osceola",8018,748,669,16,13,3,2451,721,36,2021-04-05
"Page",2021-04-05,"Page",20106,1925,1792,20,18,2,6302,1863,51,2021-04-05
"Palo Alto",2021-04-05,"Palo Alto",17326,1132,996,22,20,2,4450,1079,61,2021-04-05
"Pending Investigation",2021-04-05,"Pending Investigation",11655,1047,938,0,0,0,5934,1022,84,2021-04-05
"Plymouth",2021-04-05,"Plymouth",36010,4188,3617,79,71,8,13168,3887,191,2021-04-05
"Pocahontas",2021-04-05,"Pocahontas",12224,875,792,21,21,0,3419,830,17,2021-04-05
"Polk",2021-04-05,"Polk",646865,61814,51714,590,525,65,272582,54879,2575,2021-04-05
"Pottawattamie",2021-04-05,"Pottawattamie",112280,11479,9769,156,138,18,46960,10440,515,2021-04-05
"Poweshiek",2021-04-05,"Poweshiek",40195,1588,1458,33,30,3,8861,1515,24,2021-04-05
"Ringgold",2021-04-05,"Ringgold",9193,546,492,22,18,4,2361,529,15,2021-04-05
"Sac",2021-04-05,"Sac",18721,1321,1178,19,19,0,5309,1248,51,2021-04-05
"Scott",2021-04-05,"Scott",195447,19629,17073,232,212,20,85021,18291,986,2021-04-05
"Shelby",2021-04-05,"Shelby",15914,1297,1139,35,32,3,5380,1242,68,2021-04-05
"Sioux",2021-04-05,"Sioux",41719,5152,4740,72,69,3,15890,4984,172,2021-04-05
"Story",2021-04-05,"Story",153640,10853,9608,47,41,6,55588,10145,490,2021-04-05
"Tama",2021-04-05,"Tama",31013,2177,1962,68,65,3,8350,2055,25,2021-04-05
"Taylor",2021-04-05,"Taylor",8061,668,631,12,10,2,2488,643,0,2021-04-05
"Union",2021-04-05,"Union",16244,1309,1168,32,26,6,6467,1227,27,2021-04-05
"Van Buren",2021-04-05,"Van Buren",7971,575,523,18,15,3,2721,550,9,2021-04-05
"Wapello",2021-04-05,"Wapello",44513,4579,3966,119,115,4,18227,4226,141,2021-04-05
"Warren",2021-04-05,"Warren",71434,5898,5094,85,75,10,27628,5415,236,2021-04-05
"Washington",2021-04-05,"Washington",38545,2616,2354,49,45,4,11747,2454,51,2021-04-05
"Wayne",2021-04-05,"Wayne",6354,555,453,23,18,5,2413,516,40,2021-04-05
"Webster",2021-04-05,"Webster",65598,5328,4871,90,76,14,21170,5049,88,2021-04-05
"Winnebago",2021-04-05,"Winnebago",16523,1442,1276,31,26,5,6191,1344,37,2021-04-05
"Winneshiek",2021-04-05,"Winneshiek",36233,1981,1805,33,28,5,10203,1905,67,2021-04-05
"Woodbury",2021-04-05,"Woodbury",137317,15903,13682,219,201,18,59388,14629,728,2021-04-05
"Worth",2021-04-05,"Worth",12036,724,663,8,7,1,3725,684,13,2021-04-05
"Wright",2021-04-05,"Wright",19893,1841,1716,35,28,7,7794,1773,22,2021-04-05
"Total",2021-04-05,"Totals",4498278,381986,334834,5822,5179,643,1648917,353242,12586,2021-04-05
