"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Emmet",2021-06-17,"Emmet",18098,1436,1299,41,39,2,5498,1357,17,2021-06-17
"Fayette",2021-06-17,"Fayette",38365,1950,1815,43,38,5,9866,1864,6,2021-06-17
"Floyd",2021-06-17,"Floyd",27380,1812,1574,42,32,10,8261,1630,14,2021-06-17
"Franklin",2021-06-17,"Franklin",21564,1341,1189,23,21,2,5820,1233,21,2021-06-17
"Fremont",2021-06-17,"Fremont",8014,662,618,9,7,2,2839,626,-1,2021-06-17
"Greene",2021-06-17,"Greene",15717,829,766,11,10,1,4373,780,3,2021-06-17
"Grundy",2021-06-17,"Grundy",20248,1451,1335,33,27,6,6101,1371,3,2021-06-17
"Guthrie",2021-06-17,"Guthrie",19947,1316,1196,32,26,6,6126,1230,2,2021-06-17
"Hamilton",2021-06-17,"Hamilton",24561,2007,1758,51,46,5,8034,1817,8,2021-06-17
"Hancock",2021-06-17,"Hancock",23197,1600,1455,34,27,7,6503,1500,11,2021-06-17
"Hardin",2021-06-17,"Hardin",37575,2008,1820,44,34,10,9066,1873,9,2021-06-17
"Harrison",2021-06-17,"Harrison",22430,1933,1723,73,69,4,6784,1799,3,2021-06-17
"Henry",2021-06-17,"Henry",38705,3097,2895,37,36,1,11667,2941,9,2021-06-17
"Howard",2021-06-17,"Howard",17790,1099,1022,22,18,4,4874,1050,6,2021-06-17
"Humboldt",2021-06-17,"Humboldt",16164,1244,1167,26,23,3,4960,1195,2,2021-06-17
"Ida",2021-06-17,"Ida",13181,1028,867,35,32,3,3537,916,14,2021-06-17
"Iowa",2021-06-17,"Iowa",31416,1560,1470,24,22,2,8658,1498,4,2021-06-17
"Jackson",2021-06-17,"Jackson",27639,2386,2193,42,39,3,9796,2252,17,2021-06-17
"Jasper",2021-06-17,"Jasper",55236,4560,4127,72,67,5,19534,4208,9,2021-06-17
"Jefferson",2021-06-17,"Jefferson",22372,1456,1299,35,29,6,8348,1334,0,2021-06-17
"Johnson",2021-06-17,"Johnson",225661,15493,14431,85,77,8,86384,14610,94,2021-06-17
"Jones",2021-06-17,"Jones",28437,3137,2938,57,51,6,10711,3008,13,2021-06-17
"Keokuk",2021-06-17,"Keokuk",16563,1032,933,32,31,1,4531,963,-2,2021-06-17
"Kossuth",2021-06-17,"Kossuth",27846,2283,2100,66,57,9,8398,2162,-4,2021-06-17
"Lee",2021-06-17,"Lee",57920,4067,3728,56,43,13,16969,3819,35,2021-06-17
"Linn",2021-06-17,"Linn",312916,22604,20631,339,303,36,125937,21186,216,2021-06-17
"Louisa",2021-06-17,"Louisa",18490,1363,1241,49,42,7,5762,1296,6,2021-06-17
"Lucas",2021-06-17,"Lucas",10101,807,755,23,18,5,4125,779,1,2021-06-17
"Lyon",2021-06-17,"Lyon",17460,1595,1544,41,37,4,5018,1588,3,2021-06-17
"Madison",2021-06-17,"Madison",22412,1789,1615,19,15,4,8376,1645,11,2021-06-17
"Mahaska",2021-06-17,"Mahaska",33434,2433,2254,51,46,5,11182,2322,17,2021-06-17
"Marion",2021-06-17,"Marion",45203,3868,3579,76,65,11,17181,3659,4,2021-06-17
"Marshall",2021-06-17,"Marshall",86701,5239,4774,76,68,8,22831,4864,14,2021-06-17
"Mills",2021-06-17,"Mills",22275,1802,1608,24,21,3,7981,1633,1,2021-06-17
"Mitchell",2021-06-17,"Mitchell",19093,1377,1232,43,40,3,5737,1266,-9,2021-06-17
"Monona",2021-06-17,"Monona",18886,888,801,31,29,2,3974,829,-3,2021-06-17
"Monroe",2021-06-17,"Monroe",10346,1008,926,30,22,8,3757,962,6,2021-06-17
"Montgomery",2021-06-17,"Montgomery",15034,1116,997,38,36,2,4513,1036,1,2021-06-17
"Muscatine",2021-06-17,"Muscatine",60109,5220,4740,106,97,9,23045,4878,32,2021-06-17
"O'Brien",2021-06-17,"O'Brien",27513,2153,1937,61,56,5,6993,1997,-1,2021-06-17
"Osceola",2021-06-17,"Osceola",9742,816,774,16,13,3,2686,790,0,2021-06-17
"Page",2021-06-17,"Page",22752,2012,1914,22,20,2,6654,1945,9,2021-06-17
"Palo Alto",2021-06-17,"Palo Alto",19953,1195,1109,23,22,1,4741,1136,4,2021-06-17
"Pending Investigation",2021-06-17,"Pending Investigation",8094,981,943,0,0,0,4310,952,9,2021-06-17
"Plymouth",2021-06-17,"Plymouth",40488,4337,3936,81,73,8,13917,4029,12,2021-06-17
"Pocahontas",2021-06-17,"Pocahontas",14384,903,837,22,22,0,3623,858,-1,2021-06-17
"Polk",2021-06-17,"Polk",743633,65602,57235,638,560,78,295844,58190,317,2021-06-17
"Pottawattamie",2021-06-17,"Pottawattamie",126573,12350,11003,174,151,23,50205,11218,41,2021-06-17
"Poweshiek",2021-06-17,"Poweshiek",47904,1649,1526,36,33,3,9407,1569,7,2021-06-17
"Ringgold",2021-06-17,"Ringgold",10599,582,540,24,18,6,2526,563,-1,2021-06-17
"Sac",2021-06-17,"Sac",21844,1395,1288,20,19,1,5655,1308,0,2021-06-17
"Scott",2021-06-17,"Scott",231014,21732,19918,246,222,24,93917,20289,125,2021-06-17
"Shelby",2021-06-17,"Shelby",18228,1377,1279,37,33,4,5807,1315,-1,2021-06-17
"Sioux",2021-06-17,"Sioux",48325,5352,5083,74,71,3,16978,5169,12,2021-06-17
"Story",2021-06-17,"Story",170109,11471,10592,48,42,6,59107,10707,67,2021-06-17
"Tama",2021-06-17,"Tama",34513,2246,2028,71,67,4,8925,2117,18,2021-06-17
"Taylor",2021-06-17,"Taylor",9433,690,652,12,10,2,2673,667,3,2021-06-17
"Union",2021-06-17,"Union",18413,1381,1254,35,27,8,6953,1299,10,2021-06-17
"Van Buren",2021-06-17,"Van Buren",9092,589,544,18,15,3,2935,564,2,2021-06-17
"Wapello",2021-06-17,"Wapello",50366,4707,4192,122,118,4,19703,4334,20,2021-06-17
"Warren",2021-06-17,"Warren",83112,6341,5700,91,81,10,29993,5837,46,2021-06-17
"Washington",2021-06-17,"Washington",44311,2741,2500,51,47,4,12649,2569,18,2021-06-17
"Wayne",2021-06-17,"Wayne",7756,584,517,23,18,5,2681,544,4,2021-06-17
"Webster",2021-06-17,"Webster",72602,5440,5036,94,79,15,22256,5150,20,2021-06-17
"Winnebago",2021-06-17,"Winnebago",18981,1557,1397,31,26,5,6743,1443,15,2021-06-17
"Winneshiek",2021-06-17,"Winneshiek",42138,2060,1933,35,30,5,10956,1979,11,2021-06-17
"Woodbury",2021-06-17,"Woodbury",155170,16546,14958,230,211,19,63477,15229,41,2021-06-17
"Worth",2021-06-17,"Worth",14307,802,746,8,7,1,4124,759,5,2021-06-17
"Wright",2021-06-17,"Wright",21749,1930,1814,40,33,7,8233,1859,5,2021-06-17
"Total",2021-06-17,"Totals",5129733,403448,364405,6103,5392,711,1779288,372637,2129,2021-06-17
