"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Davis","Davis","1071","92","60","3","29","0.0859010270774977",2020-09-06
"Decatur","Decatur","1248","48","24","0","24","0.0384615384615385",2020-09-06
"Delaware","Delaware","3275","258","191","3","64","0.0787786259541985",2020-09-06
"Des Moines","Des Moines","7426","627","180","5","442","0.0844330729868031",2020-09-06
"Dickinson","Dickinson","4576","441","375","6","60","0.0963723776223776",2020-09-06
"Dubuque","Dubuque","25306","2165","1674","36","455","0.0855528333201612",2020-09-06
"Emmet","Emmet","1884","229","191","8","30","0.121549893842887",2020-09-06
"Fayette","Fayette","3415","157","86","1","70","0.0459736456808199",2020-09-06
"Floyd","Floyd","3367","239","189","3","47","0.070983070983071",2020-09-06
"Franklin","Franklin","2257","308","256","17","35","0.136464333185645",2020-09-06
"Fremont","Fremont","903","63","42","0","21","0.0697674418604651",2020-09-06
"Greene","Greene","1575","64","42","0","22","0.0406349206349206",2020-09-06
"Grundy","Grundy","2324","142","79","1","62","0.0611015490533563",2020-09-06
"Guthrie","Guthrie","2244","180","136","5","39","0.0802139037433155",2020-09-06
"Hamilton","Hamilton","3260","292","243","2","47","0.0895705521472393",2020-09-06
"Hancock","Hancock","2259","163","141","2","20","0.0721558211598052",2020-09-06
"Hardin","Hardin","3172","246","183","1","62","0.0775535939470366",2020-09-06
"Harrison","Harrison","2120","156","137","2","17","0.0735849056603774",2020-09-06
"Henry","Henry","4196","394","125","4","265","0.0938989513822688",2020-09-06
"Howard","Howard","1683","150","70","3","77","0.089126559714795",2020-09-06
"Humboldt","Humboldt","1890","154","98","2","54","0.0814814814814815",2020-09-06
"Ida","Ida","1194","49","30","0","19","0.0410385259631491",2020-09-06
"Iowa","Iowa","3249","125","97","1","27","0.0384733764235149",2020-09-06
"Jackson","Jackson","3320","235","155","2","78","0.0707831325301205",2020-09-06
"Jasper","Jasper","6471","631","455","30","146","0.0975119765105857",2020-09-06
"Jefferson","Jefferson","2440","123","85","1","37","0.0504098360655738",2020-09-06
"Johnson","Johnson","34251","4491","2087","26","2378","0.131120259262503",2020-09-06
"Jones","Jones","3220","190","138","2","50","0.0590062111801242",2020-09-06
"Keokuk","Keokuk","1358","71","35","1","35","0.0522827687776141",2020-09-06
"Kossuth","Kossuth","2698","130","89","0","41","0.0481838398813936",2020-09-06
"Lee","Lee","5196","484","115","6","363","0.0931485758275597",2020-09-06
"Linn","Linn","43375","3193","2553","95","545","0.0736138328530259",2020-09-06
"Louisa","Louisa","2186","400","363","14","23","0.182982616651418",2020-09-06
"Lucas","Lucas","1259","100","66","5","29","0.079428117553614",2020-09-06
"Lyon","Lyon","1383","165","135","2","28","0.119305856832972",2020-09-06
"Madison","Madison","2971","173","126","2","45","0.0582295523392797",2020-09-06
"Mahaska","Mahaska","3953","255","163","18","74","0.0645079686314192",2020-09-06
"Marion","Marion","5761","579","240","2","337","0.100503384829023",2020-09-06
"Marshall","Marshall","9904","1714","1431","32","251","0.173061389337641",2020-09-06
"Mills","Mills","3248","137","90","1","46","0.042179802955665",2020-09-06
"Mitchell","Mitchell","2385","139","78","0","61","0.0582809224318658",2020-09-06
"Monona","Monona","1456","110","92","1","17","0.0755494505494505",2020-09-06
"Monroe","Monroe","1151","121","66","8","47","0.105125977410947",2020-09-06
"Montgomery","Montgomery","1646","83","71","5","7","0.0504252733900365",2020-09-06
"Muscatine","Muscatine","8341","995","805","52","138","0.11929025296727",2020-09-06
"O'Brien","O'Brien","2458","224","138","8","78","0.0911310008136696",2020-09-06
"Osceola","Osceola","776","100","84","0","16","0.128865979381443",2020-09-06
"Page","Page","2351","124","111","0","13","0.0527435133985538",2020-09-06
"Palo Alto","Palo Alto","1818","123","86","0","37","0.0676567656765677",2020-09-06
"Pending Investigation","Pending Investigation","871","18","0","0","18","0.0206659012629162",2020-09-06
"Plymouth","Plymouth","5486","837","448","18","371","0.152570178636529",2020-09-06
"Pocahontas","Pocahontas","1462","140","112","2","26","0.0957592339261286",2020-09-06
"Polk","Polk","115150","14005","10270","243","3492","0.121623968736431",2020-09-06
"Pottawattamie","Pottawattamie","18552","1717","1444","34","239","0.0925506683915481",2020-09-06
"Poweshiek","Poweshiek","2991","201","167","8","26","0.0672016048144433",2020-09-06
"Ringgold","Ringgold","956","34","27","2","5","0.0355648535564854",2020-09-06
"Sac","Sac","2136","124","87","0","37","0.0580524344569288",2020-09-06
"Scott","Scott","31676","2364","1754","23","587","0.0746306351812097",2020-09-06
"Shelby","Shelby","2016","223","211","1","11","0.110615079365079",2020-09-06
"Sioux","Sioux","5873","970","638","3","329","0.165162608547591",2020-09-06
"Story","Story","26565","2878","1253","16","1609","0.108338038772821",2020-09-06
"Tama","Tama","3959","649","527","29","93","0.163930285425613",2020-09-06
"Taylor","Taylor","1065","114","102","1","11","0.107042253521127",2020-09-06
"Union","Union","2652","93","75","3","15","0.0350678733031674",2020-09-06
"Van Buren","Van Buren","1029","107","35","1","71","0.103984450923226",2020-09-06
"Wapello","Wapello","7229","1125","970","54","101","0.155623184396182",2020-09-06
"Warren","Warren","10785","845","568","5","272","0.0783495595734817",2020-09-06
"Washington","Washington","3973","362","305","11","46","0.0911150264283916",2020-09-06
"Wayne","Wayne","821","61","34","2","25","0.074299634591961",2020-09-06
"Webster","Webster","10706","1078","655","11","412","0.100691201195591",2020-09-06
"Winnebago","Winnebago","2532","171","85","10","76","0.0675355450236967",2020-09-06
"Winneshiek","Winneshiek","3354","241","117","4","120","0.0718545020870602",2020-09-06
"Woodbury","Woodbury","25633","4302","3676","56","570","0.167830530956189",2020-09-06
"Worth","Worth","1406","85","67","0","18","0.0604551920341394",2020-09-06
"Wright","Wright","3903","526","458","1","67","0.134768127081732",2020-09-06
"Total","Totals","667907","69754","49656","1165","18933","0.10443669552797",2020-09-06
