"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Hamilton",2021-06-01,"Hamilton",24252,1997,1745,50,45,5,7935,1809,14,2021-06-01
"Hancock",2021-06-01,"Hancock",22770,1594,1431,34,27,7,6453,1496,31,2021-06-01
"Hardin",2021-06-01,"Hardin",37127,2003,1806,44,34,10,8967,1865,15,2021-06-01
"Harrison",2021-06-01,"Harrison",22166,1933,1719,73,69,4,6725,1798,6,2021-06-01
"Henry",2021-06-01,"Henry",38029,3090,2872,37,36,1,11571,2939,30,2021-06-01
"Howard",2021-06-01,"Howard",17538,1092,1020,22,18,4,4827,1047,5,2021-06-01
"Humboldt",2021-06-01,"Humboldt",15993,1244,1161,26,23,3,4918,1194,7,2021-06-01
"Ida",2021-06-01,"Ida",13045,1026,864,35,32,3,3503,912,13,2021-06-01
"Iowa",2021-06-01,"Iowa",30982,1561,1460,24,22,2,8582,1497,13,2021-06-01
"Jackson",2021-06-01,"Jackson",27195,2381,2167,42,39,3,9705,2244,35,2021-06-01
"Jasper",2021-06-01,"Jasper",54584,4552,4097,72,67,5,19347,4204,35,2021-06-01
"Jefferson",2021-06-01,"Jefferson",21782,1451,1298,35,29,6,8245,1332,-1,2021-06-01
"Johnson",2021-06-01,"Johnson",221917,15449,14286,85,77,8,85295,14569,198,2021-06-01
"Jones",2021-06-01,"Jones",28030,3135,2911,57,51,6,10629,3008,40,2021-06-01
"Keokuk",2021-06-01,"Keokuk",16364,1030,926,31,31,0,4486,962,5,2021-06-01
"Kossuth",2021-06-01,"Kossuth",27401,2281,2091,65,56,9,8310,2159,3,2021-06-01
"Lee",2021-06-01,"Lee",56644,4039,3680,55,42,13,16770,3791,56,2021-06-01
"Linn",2021-06-01,"Linn",307657,22447,20363,338,302,36,124521,21047,346,2021-06-01
"Louisa",2021-06-01,"Louisa",18181,1358,1231,49,42,7,5696,1292,12,2021-06-01
"Lucas",2021-06-01,"Lucas",9926,808,749,23,18,5,4072,779,7,2021-06-01
"Lyon",2021-06-01,"Lyon",17278,1593,1537,41,37,4,4980,1586,8,2021-06-01
"Madison",2021-06-01,"Madison",22046,1781,1585,19,15,4,8269,1639,35,2021-06-01
"Mahaska",2021-06-01,"Mahaska",32911,2429,2233,51,46,5,11059,2317,33,2021-06-01
"Marion",2021-06-01,"Marion",44544,3854,3545,76,65,11,16976,3649,28,2021-06-01
"Marshall",2021-06-01,"Marshall",85844,5229,4740,76,68,8,22637,4860,44,2021-06-01
"Mills",2021-06-01,"Mills",22037,1796,1593,23,20,3,7926,1628,12,2021-06-01
"Mitchell",2021-06-01,"Mitchell",18774,1377,1226,42,39,3,5684,1265,-3,2021-06-01
"Monona",2021-06-01,"Monona",18760,886,801,31,29,2,3950,827,-5,2021-06-01
"Monroe",2021-06-01,"Monroe",10189,1003,923,29,22,7,3710,958,6,2021-06-01
"Montgomery",2021-06-01,"Montgomery",14901,1113,991,38,36,2,4465,1035,6,2021-06-01
"Muscatine",2021-06-01,"Muscatine",59053,5201,4659,104,95,9,22819,4861,98,2021-06-01
"O'Brien",2021-06-01,"O'Brien",27284,2152,1932,61,56,5,6948,1998,5,2021-06-01
"Osceola",2021-06-01,"Osceola",9592,816,763,16,13,3,2671,789,10,2021-06-01
"Page",2021-06-01,"Page",22495,2002,1901,22,20,2,6611,1934,11,2021-06-01
"Palo Alto",2021-06-01,"Palo Alto",19675,1194,1097,23,22,1,4707,1135,15,2021-06-01
"Pending Investigation",2021-06-01,"Pending Investigation",8271,992,940,0,0,0,4371,965,25,2021-06-01
"Plymouth",2021-06-01,"Plymouth",40030,4330,3921,80,72,8,13826,4023,22,2021-06-01
"Pocahontas",2021-06-01,"Pocahontas",14088,903,834,22,22,0,3590,858,2,2021-06-01
"Polk",2021-06-01,"Polk",731868,65355,56644,636,558,78,292606,58008,728,2021-06-01
"Pottawattamie",2021-06-01,"Pottawattamie",125150,12300,10879,171,149,22,49776,11176,126,2021-06-01
"Poweshiek",2021-06-01,"Poweshiek",47591,1643,1520,35,32,3,9328,1566,11,2021-06-01
"Ringgold",2021-06-01,"Ringgold",10470,578,539,24,18,6,2508,559,-4,2021-06-01
"Sac",2021-06-01,"Sac",21570,1392,1282,19,19,0,5618,1308,7,2021-06-01
"Scott",2021-06-01,"Scott",225829,21661,19533,244,220,24,92678,20231,454,2021-06-01
"Shelby",2021-06-01,"Shelby",18086,1372,1275,37,33,4,5771,1312,0,2021-06-01
"Sioux",2021-06-01,"Sioux",47867,5340,5048,74,71,3,16884,5160,38,2021-06-01
"Story",2021-06-01,"Story",168393,11449,10486,48,42,6,58661,10689,155,2021-06-01
"Tama",2021-06-01,"Tama",33782,2234,2015,71,67,4,8852,2109,23,2021-06-01
"Taylor",2021-06-01,"Taylor",9190,687,647,12,10,2,2649,664,5,2021-06-01
"Union",2021-06-01,"Union",18115,1374,1246,34,26,8,6881,1291,11,2021-06-01
"Van Buren",2021-06-01,"Van Buren",8914,588,541,18,15,3,2906,563,4,2021-06-01
"Wapello",2021-06-01,"Wapello",49519,4693,4166,122,118,4,19515,4326,38,2021-06-01
"Warren",2021-06-01,"Warren",81751,6314,5641,90,80,10,29681,5809,78,2021-06-01
"Washington",2021-06-01,"Washington",43690,2726,2481,51,47,4,12529,2553,21,2021-06-01
"Wayne",2021-06-01,"Wayne",7594,585,509,23,18,5,2645,543,11,2021-06-01
"Webster",2021-06-01,"Webster",71582,5422,5017,94,79,15,22097,5133,22,2021-06-01
"Winnebago",2021-06-01,"Winnebago",18636,1548,1377,31,26,5,6661,1436,28,2021-06-01
"Winneshiek",2021-06-01,"Winneshiek",41775,2051,1932,35,30,5,10830,1972,5,2021-06-01
"Woodbury",2021-06-01,"Woodbury",153044,16509,14880,229,210,19,62945,15200,91,2021-06-01
"Worth",2021-06-01,"Worth",13956,800,729,8,7,1,4067,755,18,2021-06-01
"Wright",2021-06-01,"Wright",21570,1927,1799,38,31,7,8181,1853,16,2021-06-01
"Total",2021-06-01,"Totals",5051872,401821,360829,6055,5353,702,1761186,371377,4493,2021-06-01
