"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","2162","253","89","2","162","0.117021276595745",2020-11-05
"Adams","Adams","889","92","55","1","36","0.103487064116985",2020-11-05
"Allamakee","Allamakee","3551","465","281","9","175","0.130949028442692",2020-11-05
"Appanoose","Appanoose","3402","327","175","3","149","0.0961199294532628",2020-11-05
"Audubon","Audubon","1548","213","113","1","99","0.137596899224806",2020-11-05
"Benton","Benton","7409","810","390","6","414","0.109326494803617",2020-11-05
"Black Hawk","Black Hawk","43659","6920","4718","106","2096","0.158501110882063",2020-11-05
"Boone","Boone","7936","844","591","10","243","0.106350806451613",2020-11-05
"Bremer","Bremer","6752","911","549","10","352","0.134922985781991",2020-11-05
"Buchanan","Buchanan","5688","605","334","5","266","0.106364275668073",2020-11-05
"Buena Vista","Buena Vista","10624","2415","2107","12","296","0.227315512048193",2020-11-05
"Butler","Butler","4167","492","378","3","111","0.118070554355652",2020-11-05
"Calhoun","Calhoun","3287","404","287","5","112","0.122908427137207",2020-11-05
"Carroll","Carroll","7450","1330","853","13","464","0.178523489932886",2020-11-05
"Cass","Cass","3865","538","345","7","186","0.139197930142303",2020-11-05
"Cedar","Cedar","5260","581","293","8","280","0.110456273764259",2020-11-05
"Cerro Gordo","Cerro Gordo","14256","1768","1140","27","601","0.124017957351291",2020-11-05
"Cherokee","Cherokee","3517","483","320","3","160","0.137332954222349",2020-11-05
"Chickasaw","Chickasaw","3153","430","378","1","51","0.136378052648271",2020-11-05
"Clarke","Clarke","2871","377","279","3","95","0.131313131313131",2020-11-05
"Clay","Clay","4901","637","411","4","222","0.129973474801061",2020-11-05
"Clayton","Clayton","4216","633","368","3","262","0.150142314990512",2020-11-05
"Clinton","Clinton","12606","1760","1229","30","501","0.139616055846422",2020-11-05
"Crawford","Crawford","6236","1460","1188","15","257","0.234124438742784",2020-11-05
"Dallas","Dallas","31931","3990","2999","50","941","0.124956938398422",2020-11-05
"Davis","Davis","1735","230","139","4","87","0.132564841498559",2020-11-05
"Decatur","Decatur","2044","205","90","0","115","0.100293542074364",2020-11-05
"Delaware","Delaware","5018","945","554","16","375","0.188322040653647",2020-11-05
"Des Moines","Des Moines","12673","1786","967","13","806","0.140929535232384",2020-11-05
"Dickinson","Dickinson","6560","887","615","9","263","0.135213414634146",2020-11-05
"Dubuque","Dubuque","37832","6206","3998","65","2143","0.164041023472193",2020-11-05
"Emmet","Emmet","2954","490","332","21","137","0.165876777251185",2020-11-05
"Fayette","Fayette","5255","519","279","6","234","0.0987630827783064",2020-11-05
"Floyd","Floyd","4672","522","437","11","74","0.111729452054795",2020-11-05
"Franklin","Franklin","3009","435","359","18","58","0.14456630109671",2020-11-05
"Fremont","Fremont","1624","236","162","2","72","0.145320197044335",2020-11-05
"Greene","Greene","2610","229","149","0","80","0.0877394636015326",2020-11-05
"Grundy","Grundy","3439","410","248","6","156","0.119220703692934",2020-11-05
"Guthrie","Guthrie","3418","468","307","15","146","0.136922176711527",2020-11-05
"Hamilton","Hamilton","4518","526","462","6","58","0.116423196104471",2020-11-05
"Hancock","Hancock","3342","469","288","6","175","0.14033512866547",2020-11-05
"Hardin","Hardin","4920","614","349","7","258","0.12479674796748",2020-11-05
"Harrison","Harrison","3951","773","437","19","317","0.195646671728676",2020-11-05
"Henry","Henry","6612","1242","892","6","344","0.187840290381125",2020-11-05
"Howard","Howard","2553","305","201","9","95","0.119467293380337",2020-11-05
"Humboldt","Humboldt","3002","433","272","3","158","0.144237175216522",2020-11-05
"Ida","Ida","1921","273","157","2","114","0.142113482561166",2020-11-05
"Iowa","Iowa","5004","533","284","11","238","0.106514788169464",2020-11-05
"Jackson","Jackson","5361","856","434","5","417","0.159671703040478",2020-11-05
"Jasper","Jasper","10353","1404","917","34","453","0.13561286583599",2020-11-05
"Jefferson","Jefferson","3842","318","165","1","152","0.0827693909422176",2020-11-05
"Johnson","Johnson","48671","6516","5351","33","1132","0.133878490271414",2020-11-05
"Jones","Jones","5554","755","336","4","415","0.135938062657544",2020-11-05
"Keokuk","Keokuk","2243","254","128","1","125","0.113241194828355",2020-11-05
"Kossuth","Kossuth","4535","554","362","1","191","0.122160970231533",2020-11-05
"Lee","Lee","9048","1172","741","13","418","0.129531388152078",2020-11-05
"Linn","Linn","68353","7452","4455","137","2860","0.109022281392185",2020-11-05
"Louisa","Louisa","3338","590","441","15","134","0.176752546434991",2020-11-05
"Lucas","Lucas","2143","232","158","6","68","0.108259449370042",2020-11-05
"Lyon","Lyon","2644","617","457","8","152","0.233358547655068",2020-11-05
"Madison","Madison","4391","416","296","3","117","0.0947392393532225",2020-11-05
"Mahaska","Mahaska","6324","838","499","25","314","0.132511068943707",2020-11-05
"Marion","Marion","8889","1233","990","12","231","0.138710766115424",2020-11-05
"Marshall","Marshall","13475","2375","1824","37","514","0.176252319109462",2020-11-05
"Mills","Mills","4768","522","257","3","262","0.109479865771812",2020-11-05
"Mitchell","Mitchell","3393","354","206","2","146","0.104332449160035",2020-11-05
"Monona","Monona","2348","280","202","2","76","0.119250425894378",2020-11-05
"Monroe","Monroe","1851","290","167","12","111","0.15667206915181",2020-11-05
"Montgomery","Montgomery","2476","233","184","7","42","0.0941033925686591",2020-11-05
"Muscatine","Muscatine","12370","1677","1151","59","467","0.135569927243331",2020-11-05
"O'Brien","O'Brien","4078","872","486","16","370","0.213830308974988",2020-11-05
"Osceola","Osceola","1459","329","212","0","117","0.225496915695682",2020-11-05
"Page","Page","3692","538","389","0","149","0.145720476706392",2020-11-05
"Palo Alto","Palo Alto","2722","373","257","2","114","0.137031594415871",2020-11-05
"Pending Investigation","Pending Investigation","6371","284","0","0","284","0.0445769894835975",2020-11-05
"Plymouth","Plymouth","8585","1942","1318","33","591","0.226208503203261",2020-11-05
"Pocahontas","Pocahontas","2223","306","187","2","117","0.137651821862348",2020-11-05
"Polk","Polk","163360","21658","16631","296","4731","0.132578354554358",2020-11-05
"Pottawattamie","Pottawattamie","28208","3756","2706","47","1003","0.133153715258083",2020-11-05
"Poweshiek","Poweshiek","5058","575","411","11","153","0.113681296955318",2020-11-05
"Ringgold","Ringgold","1461","113","86","2","25","0.0773442847364819",2020-11-05
"Sac","Sac","3430","481","320","5","156","0.140233236151603",2020-11-05
"Scott","Scott","49352","5653","3568","51","2034","0.114544496676933",2020-11-05
"Shelby","Shelby","3124","465","428","2","35","0.148847631241997",2020-11-05
"Sioux","Sioux","10171","2780","2018","20","742","0.273326123291712",2020-11-05
"Story","Story","34907","4472","3647","18","807","0.128111840032085",2020-11-05
"Tama","Tama","5505","1101","792","38","271","0.2",2020-11-05
"Taylor","Taylor","1617","289","199","2","88","0.178726035868893",2020-11-05
"Union","Union","4041","318","247","6","65","0.0786933927245731",2020-11-05
"Van Buren","Van Buren","1573","219","135","2","82","0.139224411951685",2020-11-05
"Wapello","Wapello","10033","1724","1422","64","238","0.171832951260839",2020-11-05
"Warren","Warren","16083","1521","1024","8","489","0.0945719082260772",2020-11-05
"Washington","Washington","6899","798","536","12","250","0.115668937527178",2020-11-05
"Wayne","Wayne","1422","201","109","4","88","0.141350210970464",2020-11-05
"Webster","Webster","14718","2223","1509","16","698","0.151039543416225",2020-11-05
