"","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"40","Hamilton",9852,2500,2241,57,202,0.253755582622818,2021-11-10
"41","Hancock",7691,2010,1819,39,152,0.261344428552854,2021-11-10
"42","Hardin",11180,2771,2631,53,87,0.247853309481216,2021-11-10
"43","Harrison",8034,2264,2086,78,100,0.281802340054767,2021-11-10
"44","Henry",14417,4075,3816,53,206,0.282652424221405,2021-11-10
"45","Howard",5789,1377,1243,23,111,0.237864916220418,2021-11-10
"46","Humboldt",5997,1787,1603,29,155,0.297982324495581,2021-11-10
"47","Ida",4274,1236,1132,41,63,0.289190453907347,2021-11-10
"48","Iowa",10569,2190,2025,33,132,0.207209764405336,2021-11-10
"49","Jackson",11709,2881,2672,47,162,0.246050046972414,2021-11-10
"50","Jasper",23813,6007,5659,89,259,0.252257170453114,2021-11-10
"51","Jefferson",11334,2111,1952,42,117,0.186253749779425,2021-11-10
"52","Johnson",106307,18852,17722,103,1027,0.177335452980519,2021-11-10
"53","Jones",12848,3874,3610,61,203,0.301525529265255,2021-11-10
"54","Keokuk",5849,1473,1349,38,86,0.251837921012139,2021-11-10
"55","Kossuth",10014,2817,2638,76,103,0.281306171360096,2021-11-10
"56","Lee",21427,5796,5572,101,123,0.270499836654688,2021-11-10
"57","Linn",153807,30800,28359,414,2027,0.200250963870305,2021-11-10
"58","Louisa",7127,1741,1657,52,32,0.24428230672092,2021-11-10
"59","Lucas",5107,1197,1104,24,69,0.234384178578422,2021-11-10
"60","Lyon",6087,2013,1871,42,100,0.330704780680138,2021-11-10
"61","Madison",10146,2268,2134,25,109,0.223536369012419,2021-11-10
"62","Mahaska",13865,3503,3074,60,369,0.252650558961414,2021-11-10
"63","Marion",21260,5388,4942,95,351,0.25343367826905,2021-11-10
"64","Marshall",27304,6574,6292,92,190,0.240770583064752,2021-11-10
"65","Mills",9413,2135,1959,29,147,0.226813980665038,2021-11-10
"66","Mitchell",6737,1738,1593,43,102,0.257978328632923,2021-11-10
"67","Monona",4559,1157,1044,39,74,0.253783724500987,2021-11-10
"68","Monroe",4588,1403,1285,39,79,0.305797733217088,2021-11-10
"69","Montgomery",5666,1561,1364,44,153,0.275503000352983,2021-11-10
"70","Muscatine",27797,6501,6213,117,171,0.233874159081915,2021-11-10
"71","O'Brien",8116,2347,2187,65,95,0.289181862986693,2021-11-10
"72","Osceola",3146,1015,894,17,104,0.322631913541004,2021-11-10
"73","Page",8367,2663,2430,31,202,0.318274172343731,2021-11-10
"74","Palo Alto",5593,1472,1379,32,61,0.263186125514035,2021-11-10
"75","Plymouth",15673,4760,4510,88,162,0.303707012058955,2021-11-10
"76","Pocahontas",4285,1170,1073,24,73,0.273045507584597,2021-11-10
"77","Polk",357942,77759,73303,769,3687,0.217239105776914,2021-11-10
"78","Pottawattamie",59956,15175,14174,208,793,0.253102275001668,2021-11-10
"79","Poweshiek",11475,2274,2041,43,190,0.198169934640523,2021-11-10
"80","Ringgold",2979,746,645,29,72,0.250419603893924,2021-11-10
"81","Sac",6561,1652,1546,26,80,0.251790885535742,2021-11-10
"82","Scott",112029,25824,24508,282,1034,0.230511742495247,2021-11-10
"83","Shelby",6956,1902,1716,41,145,0.273433007475561,2021-11-10
"84","Sioux",19599,5891,5530,77,284,0.300576560028573,2021-11-10
"85","Story",68447,13388,12710,54,624,0.195596592984353,2021-11-10
"86","Tama",10494,2735,2557,77,101,0.260625119115685,2021-11-10
"87","Taylor",3228,906,774,14,118,0.280669144981413,2021-11-10
"88","Union",8230,1774,1565,38,171,0.215552855407047,2021-11-10
"89","Van Buren",3683,883,810,22,51,0.239750203638338,2021-11-10
"90","Wapello",24354,6239,5695,142,402,0.256179683008951,2021-11-10
"91","Warren",36047,8112,7565,101,446,0.225039531722473,2021-11-10
"92","Washington",16591,3811,3576,60,175,0.229702850943282,2021-11-10
"93","Wayne",3377,809,695,24,90,0.239561741190406,2021-11-10
"94","Webster",26406,7175,6780,120,275,0.271718548814663,2021-11-10
"95","Winnebago",8085,2011,1831,34,146,0.248732220160792,2021-11-10
"96","Winneshiek",12943,2454,2283,40,131,0.189600556285251,2021-11-10
"97","Woodbury",74459,19998,18739,254,1005,0.268577337863791,2021-11-10
"98","Worth",4997,1147,1076,9,62,0.22953772263358,2021-11-10
"99","Wright",9643,2594,2383,48,163,0.269003422171523,2021-11-10
"101","Totals",2138076,500080,465536,7166,27378,0.233892527674414,2021-11-09
