"","date","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Active","positivity"
"Henry",2021-01-24,"Henry",9689,2671,2427,31,31,0,213,0.275673444111879
"Howard",2021-01-24,"Howard",3833,859,675,19,15,4,165,0.224106444038612
"Humboldt",2021-01-24,"Humboldt",4214,1066,938,19,16,3,109,0.25296630280019
"Ida",2021-01-24,"Ida",2817,760,677,30,29,1,53,0.269790557330493
"Iowa",2021-01-24,"Iowa",7081,1277,1110,22,21,1,145,0.180341759638469
"Jackson",2021-01-24,"Jackson",7857,1949,1738,32,31,1,179,0.248059055619193
"Jasper",2021-01-24,"Jasper",15516,3318,2787,59,57,2,472,0.2138437741686
"Jefferson",2021-01-24,"Jefferson",6588,1221,973,25,22,3,223,0.185336976320583
"Johnson",2021-01-24,"Johnson",69393,12287,10771,52,48,4,1464,0.177063968988226
"Jones",2021-01-24,"Jones",8696,2746,2566,50,48,2,130,0.315777368905244
"Keokuk",2021-01-24,"Keokuk",3572,864,769,26,26,0,69,0.241881298992161
"Kossuth",2021-01-24,"Kossuth",6824,1789,1530,44,41,3,215,0.262162954279015
"Lee",2021-01-24,"Lee",13876,3244,2794,32,26,6,418,0.23378495243586
"Linn",2021-01-24,"Linn",101466,18039,16222,279,255,24,1538,0.177783691088641
"Louisa",2021-01-24,"Louisa",4786,1162,1026,30,25,5,106,0.242791475135813
"Lucas",2021-01-24,"Lucas",3305,666,533,10,9,1,123,0.201512859304085
"Lyon",2021-01-24,"Lyon",4049,1375,1222,33,30,3,120,0.339590022227711
"Madison",2021-01-24,"Madison",6549,1236,924,10,9,1,302,0.188731103985341
"Mahaska",2021-01-24,"Mahaska",9095,1976,1633,37,33,4,306,0.217262231995602
"Marion",2021-01-24,"Marion",13423,3090,2616,53,46,7,421,0.230201892274454
"Marshall",2021-01-24,"Marshall",18125,4308,3984,62,57,5,262,0.23768275862069
"Mills",2021-01-24,"Mills",6931,1385,1251,17,16,1,117,0.199826864810273
"Mitchell",2021-01-24,"Mitchell",4912,1168,1000,37,36,1,131,0.237785016286645
"Monona",2021-01-24,"Monona",3274,684,529,18,17,1,137,0.20891875381796
"Monroe",2021-01-24,"Monroe",2930,822,612,20,17,3,190,0.280546075085324
"Montgomery",2021-01-24,"Montgomery",3815,888,719,24,23,1,145,0.232765399737877
"Muscatine",2021-01-24,"Muscatine",18738,3958,3434,78,71,7,446,0.211228519585868
"O'Brien",2021-01-24,"O'Brien",5884,1710,1541,55,51,4,114,0.2906186267845
"Osceola",2021-01-24,"Osceola",2147,647,604,11,9,2,32,0.301350721937587
"Page",2021-01-24,"Page",5333,1471,1353,15,14,1,103,0.27582973935871
"Palo Alto",2021-01-24,"Palo Alto",3925,918,788,11,10,1,119,0.233885350318471
"Pending Investigation",2021-01-24,"Pending Investigation",8681,1013,609,0,0,0,404,0.11669162538878
"Plymouth",2021-01-24,"Plymouth",11856,3531,3273,70,63,7,188,0.297823886639676
"Pocahontas",2021-01-24,"Pocahontas",3132,781,681,11,11,0,89,0.249361430395913
"Polk",2021-01-24,"Polk",235930,46774,40416,465,419,46,5893,0.198253719323528
"Pottawattamie",2021-01-24,"Pottawattamie",42072,9164,8050,115,101,14,999,0.217817075489637
"Poweshiek",2021-01-24,"Poweshiek",7388,1351,1164,24,22,2,163,0.182864103952355
"Ringgold",2021-01-24,"Ringgold",2077,450,348,11,10,1,91,0.216658642272508
"Sac",2021-01-24,"Sac",4707,1120,1016,15,15,0,89,0.2379434884215
"Scott",2021-01-24,"Scott",75179,15841,13853,172,162,10,1816,0.210710437755224
"Shelby",2021-01-24,"Shelby",4629,1055,907,27,27,0,121,0.227910995895442
"Sioux",2021-01-24,"Sioux",14026,4597,4246,57,55,2,294,0.327748467132468
"Story",2021-01-24,"Story",48830,8805,7906,38,33,5,861,0.180319475732132
"Tama",2021-01-24,"Tama",7380,1901,1702,59,57,2,140,0.257588075880759
"Taylor",2021-01-24,"Taylor",2242,599,537,9,7,2,53,0.267172167707404
"Union",2021-01-24,"Union",5867,1115,998,23,21,2,94,0.190046020112494
"Van Buren",2021-01-24,"Van Buren",2337,502,442,15,13,2,45,0.214805305947796
"Wapello",2021-01-24,"Wapello",14934,3503,2998,98,96,2,407,0.234565421186554
"Warren",2021-01-24,"Warren",24054,4581,3664,39,37,2,878,0.190446495385383
"Washington",2021-01-24,"Washington",10339,2229,1810,33,32,1,386,0.215591449850082
"Wayne",2021-01-24,"Wayne",1943,420,359,21,17,4,40,0.216160576428204
"Webster",2021-01-24,"Webster",19397,4720,4335,77,66,11,308,0.243336598443058
"Winnebago",2021-01-24,"Winnebago",5332,1221,1069,29,24,5,123,0.228994748687172
"Winneshiek",2021-01-24,"Winneshiek",8638,1608,1329,20,18,2,259,0.186154202361658
"Woodbury",2021-01-24,"Woodbury",52371,13120,11977,181,168,13,962,0.250520326134693
"Worth",2021-01-24,"Worth",3217,619,505,4,3,1,110,0.192415293751943
"Wright",2021-01-24,"Wright",7149,1669,1506,24,22,2,139,0.233459225066443
"Total",2021-01-24,"Totals",1447213,312811,274104,4487,4085,402,34220,0.216147173912893
