"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Hardin","Hardin","2840","210","144","1","65","0.073943661971831",2020-08-22
"Harrison","Harrison","1823","131","101","1","29","0.0718595721338453",2020-08-22
"Henry","Henry","3079","198","103","4","91","0.0643065930496915",2020-08-22
"Howard","Howard","1427","83","47","0","36","0.0581639803784163",2020-08-22
"Humboldt","Humboldt","1706","97","80","2","15","0.0568581477139508",2020-08-22
"Ida","Ida","1048","36","29","0","7","0.0343511450381679",2020-08-22
"Iowa","Iowa","2915","104","74","1","29","0.0356775300171527",2020-08-22
"Jackson","Jackson","2949","178","124","1","53","0.0603594438792811",2020-08-22
"Jasper","Jasper","5515","514","415","29","70","0.0932003626473255",2020-08-22
"Jefferson","Jefferson","2189","100","71","0","29","0.0456829602558246",2020-08-22
"Johnson","Johnson","28097","2389","1782","24","583","0.0850268711962131",2020-08-22
"Jones","Jones","2841","146","107","2","37","0.0513903555086237",2020-08-22
"Keokuk","Keokuk","1210","46","26","1","19","0.0380165289256198",2020-08-22
"Kossuth","Kossuth","2381","110","75","0","35","0.0461990760184796",2020-08-22
"Lee","Lee","3967","235","75","5","155","0.0592387194353416",2020-08-22
"Linn","Linn","38279","2702","2224","90","388","0.0705870059301445",2020-08-22
"Louisa","Louisa","1996","382","359","14","9","0.191382765531062",2020-08-22
"Lucas","Lucas","1047","79","36","4","39","0.0754536771728749",2020-08-22
"Lyon","Lyon","1225","135","117","2","16","0.110204081632653",2020-08-22
"Madison","Madison","2637","144","89","2","53","0.0546075085324232",2020-08-22
"Mahaska","Mahaska","2367","158","120","18","20","0.066751161808196",2020-08-22
"Marion","Marion","4253","283","175","0","108","0.0665412649894192",2020-08-22
"Marshall","Marshall","9162","1560","1295","28","237","0.170268500327439",2020-08-22
"Mills","Mills","2953","112","70","1","41","0.0379275313240772",2020-08-22
"Mitchell","Mitchell","2071","88","75","0","13","0.0424915499758571",2020-08-22
"Monona","Monona","1281","101","88","1","12","0.0788446526151444",2020-08-22
"Monroe","Monroe","945","89","58","8","23","0.0941798941798942",2020-08-22
"Montgomery","Montgomery","1493","68","56","4","8","0.0455458807769591",2020-08-22
"Muscatine","Muscatine","7499","921","747","48","126","0.122816375516736",2020-08-22
"O'Brien","O'Brien","2144","160","121","7","32","0.0746268656716418",2020-08-22
"Osceola","Osceola","704","90","76","0","14","0.127840909090909",2020-08-22
"Page","Page","2150","105","100","0","5","0.0488372093023256",2020-08-22
"Palo Alto","Palo Alto","1637","104","66","0","38","0.0635308491142334",2020-08-22
"Pending Investigation","Pending Investigation","7107","12","0","0","12","0.00168847615027438",2020-08-22
"Plymouth","Plymouth","4587","599","407","15","177","0.130586439938958",2020-08-22
"Pocahontas","Pocahontas","1350","121","109","2","10","0.0896296296296296",2020-08-22
"Polk","Polk","100682","11577","8956","214","2407","0.114985796865378",2020-08-22
"Pottawattamie","Pottawattamie","16926","1494","1170","31","293","0.0882665721375399",2020-08-22
"Poweshiek","Poweshiek","2394","175","133","8","34","0.0730994152046784",2020-08-22
"Ringgold","Ringgold","812","29","23","1","5","0.0357142857142857",2020-08-22
"Sac","Sac","1859","98","75","0","23","0.0527165142549758",2020-08-22
"Scott","Scott","28108","1972","1514","18","440","0.0701579621460083",2020-08-22
"Shelby","Shelby","1795","205","186","1","18","0.114206128133705",2020-08-22
"Sioux","Sioux","5078","759","557","3","199","0.149468294604175",2020-08-22
"Story","Story","22312","1539","1065","16","458","0.0689763356041592",2020-08-22
"Tama","Tama","3578","583","491","29","63","0.162940190050307",2020-08-22
"Taylor","Taylor","977","105","99","0","6","0.107471852610031",2020-08-22
"Union","Union","2383","90","59","3","28","0.0377675199328577",2020-08-22
"Van Buren","Van Buren","851","45","24","1","20","0.0528789659224442",2020-08-22
"Wapello","Wapello","6401","996","865","43","88","0.155600687392595",2020-08-22
"Warren","Warren","9382","642","477","4","161","0.0684289064165423",2020-08-22
"Washington","Washington","3435","316","288","10","18","0.0919941775836972",2020-08-22
"Wayne","Wayne","656","34","21","2","11","0.0518292682926829",2020-08-22
"Webster","Webster","9729","688","604","8","76","0.0707164148422243",2020-08-22
"Winnebago","Winnebago","2126","140","70","2","68","0.0658513640639699",2020-08-22
"Winneshiek","Winneshiek","2805","162","87","1","74","0.0577540106951872",2020-08-22
"Woodbury","Woodbury","23369","3903","3518","54","331","0.167016132483204",2020-08-22
"Worth","Worth","1238","74","52","0","22","0.0597738287560582",2020-08-22
"Wright","Wright","3647","491","430","1","60","0.134631203729092",2020-08-22
"Total","Totals","591013","55496","43349","1030","11117","0.0938997957743738",2020-08-22
