"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Marion",2021-03-10,"Marion",36433,3640,3230,72,62,10,15154,3428,126,2021-03-10
"Marshall",2021-03-10,"Marshall",72431,5024,4447,73,65,8,20308,4659,139,2021-03-10
"Mills",2021-03-10,"Mills",19344,1647,1430,20,17,3,7323,1489,39,2021-03-10
"Mitchell",2021-03-10,"Mitchell",15622,1328,1154,40,38,2,5251,1211,17,2021-03-10
"Monona",2021-03-10,"Monona",16043,823,729,27,26,1,3571,766,10,2021-03-10
"Monroe",2021-03-10,"Monroe",8580,942,838,28,21,7,3285,900,34,2021-03-10
"Montgomery",2021-03-10,"Montgomery",12705,1047,921,36,34,2,4224,970,13,2021-03-10
"Muscatine",2021-03-10,"Muscatine",47257,4578,3976,93,84,9,20269,4271,202,2021-03-10
"O'Brien",2021-03-10,"O'Brien",22634,1983,1704,58,54,4,6348,1841,79,2021-03-10
"Osceola",2021-03-10,"Osceola",7264,709,646,15,13,2,2323,684,23,2021-03-10
"Page",2021-03-10,"Page",18619,1851,1727,19,18,1,6065,1787,41,2021-03-10
"Palo Alto",2021-03-10,"Palo Alto",15987,1070,951,22,20,2,4268,1017,44,2021-03-10
"Pending Investigation",2021-03-10,"Pending Investigation",12752,1012,850,0,0,0,6484,987,137,2021-03-10
"Plymouth",2021-03-10,"Plymouth",33734,3987,3532,78,70,8,12657,3700,90,2021-03-10
"Pocahontas",2021-03-10,"Pocahontas",11604,856,788,19,19,0,3313,809,2,2021-03-10
"Polk",2021-03-10,"Polk",597479,59093,49083,564,502,62,260267,52239,2592,2021-03-10
"Pottawattamie",2021-03-10,"Pottawattamie",105324,10906,9410,147,130,17,45084,9907,350,2021-03-10
"Poweshiek",2021-03-10,"Poweshiek",35853,1559,1427,30,28,2,8377,1483,26,2021-03-10
"Ringgold",2021-03-10,"Ringgold",8785,531,474,20,17,3,2276,507,13,2021-03-10
"Sac",2021-03-10,"Sac",17472,1274,1140,18,18,0,5083,1195,37,2021-03-10
"Scott",2021-03-10,"Scott",182494,18505,16441,213,197,16,81130,17197,543,2021-03-10
"Shelby",2021-03-10,"Shelby",14593,1241,1088,34,31,3,5107,1176,54,2021-03-10
"Sioux",2021-03-10,"Sioux",38071,4982,4612,69,66,3,15165,4808,127,2021-03-10
"Story",2021-03-10,"Story",143126,10392,9175,45,39,6,53728,9674,454,2021-03-10
"Tama",2021-03-10,"Tama",29070,2154,1900,67,64,3,8071,2031,64,2021-03-10
"Taylor",2021-03-10,"Taylor",7592,666,620,12,10,2,2417,641,9,2021-03-10
"Union",2021-03-10,"Union",15241,1274,1141,31,26,5,6262,1194,22,2021-03-10
"Van Buren",2021-03-10,"Van Buren",7513,561,514,18,15,3,2615,538,6,2021-03-10
"Wapello",2021-03-10,"Wapello",40964,4424,3684,110,106,4,17392,4073,279,2021-03-10
"Warren",2021-03-10,"Warren",66032,5652,4848,76,71,5,26438,5173,249,2021-03-10
"Washington",2021-03-10,"Washington",36171,2555,2293,47,43,4,11291,2392,52,2021-03-10
"Wayne",2021-03-10,"Wayne",5349,515,416,21,17,4,2173,475,38,2021-03-10
"Webster",2021-03-10,"Webster",61697,5231,4757,88,74,14,20584,4959,114,2021-03-10
"Winnebago",2021-03-10,"Winnebago",15489,1401,1236,31,26,5,5923,1307,40,2021-03-10
"Winneshiek",2021-03-10,"Winneshiek",32431,1914,1710,29,25,4,9708,1837,98,2021-03-10
"Woodbury",2021-03-10,"Woodbury",126508,15147,13253,214,198,16,56433,13880,413,2021-03-10
"Worth",2021-03-10,"Worth",11122,705,636,8,7,1,3566,668,24,2021-03-10
"Wright",2021-03-10,"Wright",19011,1813,1679,31,26,5,7628,1748,38,2021-03-10
"Total",2021-03-10,"Totals",4186155,368635,322276,5574,4992,582,1581455,340209,12359,2021-03-10
