"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Hamilton",2021-04-01,"Hamilton",22219,1949,1696,46,43,3,7429,1760,18,2021-04-01
"Hancock",2021-04-01,"Hancock",19810,1502,1348,33,27,6,5892,1407,26,2021-04-01
"Hardin",2021-04-01,"Hardin",32265,1884,1662,40,33,7,8269,1758,56,2021-04-01
"Harrison",2021-04-01,"Harrison",20005,1841,1603,71,67,4,6321,1708,34,2021-04-01
"Henry",2021-04-01,"Henry",34108,2968,2763,37,36,1,10820,2836,36,2021-04-01
"Howard",2021-04-01,"Howard",15925,1065,974,22,18,4,4547,1021,25,2021-04-01
"Humboldt",2021-04-01,"Humboldt",14658,1223,1111,26,23,3,4684,1174,37,2021-04-01
"Ida",2021-04-01,"Ida",11664,982,774,32,30,2,3289,875,69,2021-04-01
"Iowa",2021-04-01,"Iowa",27806,1498,1376,23,21,2,7986,1437,38,2021-04-01
"Jackson",2021-04-01,"Jackson",24064,2274,2059,42,39,3,8980,2147,46,2021-04-01
"Jasper",2021-04-01,"Jasper",48362,4366,3822,69,64,5,17963,4028,137,2021-04-01
"Jefferson",2021-04-01,"Jefferson",19205,1408,1263,35,29,6,7567,1300,2,2021-04-01
"Johnson",2021-04-01,"Johnson",195671,14374,13048,79,74,5,78326,13545,418,2021-04-01
"Jones",2021-04-01,"Jones",24170,3005,2794,55,51,4,9783,2897,48,2021-04-01
"Keokuk",2021-04-01,"Keokuk",14705,1004,899,30,30,0,4147,935,6,2021-04-01
"Kossuth",2021-04-01,"Kossuth",24304,2188,1935,58,51,7,7789,2073,80,2021-04-01
"Lee",2021-04-01,"Lee",50806,3871,3575,55,42,13,15654,3636,6,2021-04-01
"Linn",2021-04-01,"Linn",270109,21209,19139,325,291,34,114976,19869,405,2021-04-01
"Louisa",2021-04-01,"Louisa",16253,1311,1182,48,41,7,5332,1248,18,2021-04-01
"Lucas",2021-04-01,"Lucas",8772,774,697,22,18,4,3746,746,27,2021-04-01
"Lyon",2021-04-01,"Lyon",14529,1515,1418,41,37,4,4516,1505,46,2021-04-01
"Madison",2021-04-01,"Madison",19213,1640,1438,19,15,4,7594,1503,46,2021-04-01
"Mahaska",2021-04-01,"Mahaska",28892,2298,2100,49,44,5,10270,2196,47,2021-04-01
"Marion",2021-04-01,"Marion",39293,3709,3350,74,64,10,15785,3507,83,2021-04-01
"Marshall",2021-04-01,"Marshall",77208,5094,4571,74,66,8,21071,4736,91,2021-04-01
"Mills",2021-04-01,"Mills",20224,1716,1467,20,17,3,7567,1552,65,2021-04-01
"Mitchell",2021-04-01,"Mitchell",16742,1360,1177,41,38,3,5404,1245,27,2021-04-01
"Monona",2021-04-01,"Monona",17107,848,740,30,28,2,3705,792,22,2021-04-01
"Monroe",2021-04-01,"Monroe",9146,959,869,28,21,7,3423,916,19,2021-04-01
"Montgomery",2021-04-01,"Montgomery",13426,1062,932,36,34,2,4198,979,11,2021-04-01
"Muscatine",2021-04-01,"Muscatine",50914,4765,4166,96,87,9,21082,4438,176,2021-04-01
"O'Brien",2021-04-01,"O'Brien",24302,2072,1777,58,54,4,6588,1923,88,2021-04-01
"Osceola",2021-04-01,"Osceola",7891,744,669,16,13,3,2428,715,30,2021-04-01
"Page",2021-04-01,"Page",19972,1921,1789,19,18,1,6264,1854,46,2021-04-01
"Palo Alto",2021-04-01,"Palo Alto",17146,1126,991,22,20,2,4407,1066,53,2021-04-01
"Pending Investigation",2021-04-01,"Pending Investigation",11733,1041,934,0,0,0,6036,1016,82,2021-04-01
"Plymouth",2021-04-01,"Plymouth",35696,4147,3605,79,71,8,13085,3843,159,2021-04-01
"Pocahontas",2021-04-01,"Pocahontas",12168,875,794,19,19,0,3397,829,16,2021-04-01
"Polk",2021-04-01,"Polk",641330,61461,51384,581,516,65,270627,54432,2467,2021-04-01
"Pottawattamie",2021-04-01,"Pottawattamie",111351,11358,9729,154,136,18,46584,10292,409,2021-04-01
"Poweshiek",2021-04-01,"Poweshiek",39722,1582,1455,32,29,3,8618,1510,23,2021-04-01
"Ringgold",2021-04-01,"Ringgold",9170,545,489,22,18,4,2351,527,16,2021-04-01
"Sac",2021-04-01,"Sac",18580,1312,1171,19,19,0,5278,1232,42,2021-04-01
"Scott",2021-04-01,"Scott",193868,19416,17005,226,207,19,84236,18003,772,2021-04-01
"Shelby",2021-04-01,"Shelby",15794,1294,1130,34,31,3,5341,1241,77,2021-04-01
"Sioux",2021-04-01,"Sioux",41256,5133,4725,69,66,3,15754,4957,163,2021-04-01
"Story",2021-04-01,"Story",152480,10786,9560,46,40,6,55300,10054,448,2021-04-01
"Tama",2021-04-01,"Tama",30830,2174,1953,68,65,3,8313,2051,30,2021-04-01
"Taylor",2021-04-01,"Taylor",8024,668,630,12,10,2,2473,643,1,2021-04-01
"Union",2021-04-01,"Union",16139,1302,1165,32,26,6,6428,1220,23,2021-04-01
"Van Buren",2021-04-01,"Van Buren",7916,570,521,18,15,3,2706,546,7,2021-04-01
"Wapello",2021-04-01,"Wapello",44116,4571,3934,116,112,4,18113,4219,169,2021-04-01
"Warren",2021-04-01,"Warren",70799,5862,5060,80,71,9,27467,5377,237,2021-04-01
"Washington",2021-04-01,"Washington",38307,2607,2355,49,45,4,11688,2447,43,2021-04-01
"Wayne",2021-04-01,"Wayne",6238,554,447,23,18,5,2380,514,44,2021-04-01
"Webster",2021-04-01,"Webster",65347,5318,4863,89,75,14,21095,5041,89,2021-04-01
"Winnebago",2021-04-01,"Winnebago",16391,1437,1274,31,26,5,6148,1339,34,2021-04-01
"Winneshiek",2021-04-01,"Winneshiek",35558,1969,1798,32,27,5,10136,1891,61,2021-04-01
"Woodbury",2021-04-01,"Woodbury",135943,15807,13617,217,199,18,58987,14524,690,2021-04-01
"Worth",2021-04-01,"Worth",11866,717,662,8,7,1,3693,679,9,2021-04-01
"Wright",2021-04-01,"Wright",19822,1838,1710,35,28,7,7768,1769,24,2021-04-01
"Total",2021-04-01,"Totals",4461112,380096,333518,5743,5111,632,1637978,350840,11579,2021-04-01
