"","date","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Active","positivity"
"Dubuque",2020-12-11,"Dubuque",45592,9828,7608,123,116,7,2097,0.215564134058607
"Emmet",2020-12-11,"Emmet",3812,864,600,23,22,1,241,0.226652675760756
"Fayette",2020-12-11,"Fayette",6845,1160,755,14,13,1,391,0.169466764061359
"Floyd",2020-12-11,"Floyd",5976,1174,716,22,16,6,436,0.196452476572959
"Franklin",2020-12-11,"Franklin",3874,793,542,17,16,1,234,0.204697986577181
"Fremont",2020-12-11,"Fremont",2055,412,299,5,3,2,108,0.200486618004866
"Greene",2020-12-11,"Greene",3262,572,373,5,5,0,194,0.175352544451257
"Grundy",2020-12-11,"Grundy",4335,915,616,13,11,2,286,0.211072664359862
"Guthrie",2020-12-11,"Guthrie",4331,830,588,22,17,5,220,0.191641653197876
"Hamilton",2020-12-11,"Hamilton",5762,1274,718,17,17,0,539,0.221103783408539
"Hancock",2020-12-11,"Hancock",4475,985,636,19,18,1,330,0.220111731843575
"Hardin",2020-12-11,"Hardin",6367,1283,834,20,18,2,429,0.20150777446207
"Harrison",2020-12-11,"Harrison",4933,1199,859,48,45,3,292,0.243056963308332
"Henry",2020-12-11,"Henry",8382,2139,1481,18,18,0,640,0.255189692197566
"Howard",2020-12-11,"Howard",3261,612,373,15,11,4,224,0.187672493100276
"Humboldt",2020-12-11,"Humboldt",3694,845,540,12,10,2,293,0.228749323226854
"Ida",2020-12-11,"Ida",2453,602,374,16,15,1,212,0.245413779046066
"Iowa",2020-12-11,"Iowa",6241,1040,703,19,19,0,318,0.166639961544624
"Jackson",2020-12-11,"Jackson",6822,1595,1209,23,22,1,363,0.233802403987101
"Jasper",2020-12-11,"Jasper",13170,2430,1735,48,46,2,647,0.184510250569476
"Jefferson",2020-12-11,"Jefferson",5583,826,472,11,10,1,343,0.14794913129142
"Johnson",2020-12-11,"Johnson",60964,10210,7813,42,39,3,2355,0.167475887408963
"Jones",2020-12-11,"Jones",7829,2429,1854,28,28,0,547,0.31025673776983
"Keokuk",2020-12-11,"Keokuk",3089,699,411,13,13,0,275,0.226286824214956
"Kossuth",2020-12-11,"Kossuth",5894,1332,721,21,20,1,590,0.225992534781133
"Lee",2020-12-11,"Lee",11930,2459,1547,17,14,3,895,0.206119027661358
"Linn",2020-12-11,"Linn",89664,15279,10720,211,199,12,4348,0.170402837259101
"Louisa",2020-12-11,"Louisa",4247,939,685,21,18,3,233,0.221097245114198
"Lucas",2020-12-11,"Lucas",2685,382,272,6,6,0,104,0.142271880819367
"Lyon",2020-12-11,"Lyon",3510,1128,764,21,19,2,343,0.321367521367521
"Madison",2020-12-11,"Madison",5496,804,533,8,7,1,263,0.146288209606987
"Mahaska",2020-12-11,"Mahaska",7686,1406,1013,31,29,2,362,0.182930002602134
"Marion",2020-12-11,"Marion",11392,2253,1581,27,22,5,645,0.197770365168539
"Marshall",2020-12-11,"Marshall",15937,3701,2894,50,47,3,757,0.232226893392734
"Mills",2020-12-11,"Mills",6191,1153,772,10,10,0,371,0.186238087546438
"Mitchell",2020-12-11,"Mitchell",4287,888,537,19,19,0,332,0.207137858642407
"Monona",2020-12-11,"Monona",2875,486,328,12,11,1,146,0.16904347826087
"Monroe",2020-12-11,"Monroe",2294,483,346,14,14,0,123,0.210549258936356
"Montgomery",2020-12-11,"Montgomery",3180,575,327,12,11,1,236,0.180817610062893
"Muscatine",2020-12-11,"Muscatine",16265,3248,2150,63,57,6,1035,0.199692591454042
"O'Brien",2020-12-11,"O'Brien",5167,1430,1047,43,39,4,340,0.276756338300755
"Osceola",2020-12-11,"Osceola",1920,582,417,3,3,0,162,0.303125
"Page",2020-12-11,"Page",4757,1241,1009,9,9,0,223,0.260878705066218
"Palo Alto",2020-12-11,"Palo Alto",3525,714,479,2,2,0,233,0.202553191489362
"Pending Investigation",2020-12-11,"Pending Investigation",8852,720,243,0,0,0,477,0.0813375508359693
"Plymouth",2020-12-11,"Plymouth",10578,3060,2288,39,34,5,733,0.289279636982416
"Pocahontas",2020-12-11,"Pocahontas",2824,625,420,4,4,0,201,0.221317280453258
"Polk",2020-12-11,"Polk",205481,36754,26437,362,328,34,9955,0.178868119193502
"Pottawattamie",2020-12-11,"Pottawattamie",36848,7233,4705,70,65,5,2458,0.196292878853669
"Poweshiek",2020-12-11,"Poweshiek",6458,1080,793,21,20,1,266,0.167234437906473
"Ringgold",2020-12-11,"Ringgold",1808,298,134,5,5,0,159,0.164823008849558
"Sac",2020-12-11,"Sac",4214,953,623,9,9,0,321,0.226150925486474
"Scott",2020-12-11,"Scott",65243,12610,8023,113,107,6,4474,0.193277439725335
"Shelby",2020-12-11,"Shelby",3987,841,597,16,16,0,228,0.210935540506647
"Sioux",2020-12-11,"Sioux",12429,3996,3147,38,37,1,811,0.321506154960174
"Story",2020-12-11,"Story",43127,7283,5346,21,20,1,1916,0.168873327613792
"Tama",2020-12-11,"Tama",6534,1604,1267,55,53,2,282,0.245485154576064
"Taylor",2020-12-11,"Taylor",1997,486,357,8,7,1,121,0.243365047571357
"Union",2020-12-11,"Union",5228,924,497,9,9,0,418,0.176740627390972
"Van Buren",2020-12-11,"Van Buren",2054,410,289,11,10,1,110,0.199610516066212
"Wapello",2020-12-11,"Wapello",12595,2794,2003,86,84,2,705,0.221834061135371
"Warren",2020-12-11,"Warren",20690,3182,2055,23,21,2,1104,0.153794103431609
"Washington",2020-12-11,"Washington",8839,1591,1003,23,22,1,565,0.1799977373006
"Wayne",2020-12-11,"Wayne",1695,327,251,21,17,4,55,0.192920353982301
"Webster",2020-12-11,"Webster",17570,3971,2798,47,41,6,1126,0.226010244735344
"Winnebago",2020-12-11,"Winnebago",4725,1007,705,26,22,4,276,0.213121693121693
"Winneshiek",2020-12-11,"Winneshiek",7312,1165,720,15,13,2,430,0.159327133479212
"Woodbury",2020-12-11,"Woodbury",46790,11237,9014,140,132,8,2083,0.240158153451592
"Worth",2020-12-11,"Worth",2729,415,248,2,2,0,165,0.152070355441554
"Wright",2020-12-11,"Wright",6427,1388,996,9,7,2,383,0.215963902287226
"Total",2020-12-11,"Totals",1268082,251027,177798,3116,2861,255,70113,0.197958018487763
