"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Sac",2021-05-14,"Sac",20953,1387,1255,19,19,0,5549,1302,28,2021-05-14
"Scott",2021-05-14,"Scott",218449,21441,18862,241,217,24,91020,20022,919,2021-05-14
"Shelby",2021-05-14,"Shelby",17822,1367,1244,37,33,4,5727,1310,29,2021-05-14
"Sioux",2021-05-14,"Sioux",47043,5323,4990,74,70,4,16707,5141,77,2021-05-14
"Story",2021-05-14,"Story",166001,11374,10244,48,42,6,57977,10614,322,2021-05-14
"Tama",2021-05-14,"Tama",33330,2220,1993,71,67,4,8730,2094,30,2021-05-14
"Taylor",2021-05-14,"Taylor",8928,683,643,12,10,2,2598,658,3,2021-05-14
"Union",2021-05-14,"Union",17700,1364,1203,33,26,7,6774,1283,47,2021-05-14
"Van Buren",2021-05-14,"Van Buren",8715,581,541,18,15,3,2853,557,-2,2021-05-14
"Wapello",2021-05-14,"Wapello",48191,4661,4131,122,118,4,19170,4299,46,2021-05-14
"Warren",2021-05-14,"Warren",79764,6276,5471,88,78,10,29180,5767,208,2021-05-14
"Washington",2021-05-14,"Washington",42597,2707,2441,50,46,4,12340,2540,49,2021-05-14
"Wayne",2021-05-14,"Wayne",7382,580,497,23,18,5,2597,539,19,2021-05-14
"Webster",2021-05-14,"Webster",70198,5402,4989,93,78,15,21892,5123,41,2021-05-14
"Winnebago",2021-05-14,"Winnebago",18048,1532,1332,31,26,5,6557,1424,61,2021-05-14
"Winneshiek",2021-05-14,"Winneshiek",41230,2050,1912,34,29,5,10705,1969,23,2021-05-14
"Woodbury",2021-05-14,"Woodbury",150062,16425,14697,228,209,19,62223,15126,201,2021-05-14
"Worth",2021-05-14,"Worth",13540,791,703,8,7,1,4002,746,35,2021-05-14
"Wright",2021-05-14,"Wright",21225,1915,1774,37,30,7,8084,1845,34,2021-05-14
"Total",2021-05-14,"Totals",4936249,399026,354102,5997,5308,689,1736037,368773,8674,2021-05-14
