"","date","County","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Active","positivity"
"Emmet",2021-01-25,"Emmet",4451,1113,964,32,31,1,117,0.250056167153449
"Fayette",2021-01-25,"Fayette",7976,1661,1346,24,22,2,291,0.208249749247743
"Floyd",2021-01-25,"Floyd",6745,1417,1243,36,28,8,138,0.210081541882876
"Franklin",2021-01-25,"Franklin",4509,1036,854,18,17,1,164,0.229762696828565
"Fremont",2021-01-25,"Fremont",2368,524,455,6,4,2,63,0.221283783783784
"Greene",2021-01-25,"Greene",3666,697,637,7,7,0,53,0.19012547735952
"Grundy",2021-01-25,"Grundy",5015,1226,1065,28,23,5,133,0.244466600199402
"Guthrie",2021-01-25,"Guthrie",4939,1046,922,24,19,5,100,0.21178376189512
"Hamilton",2021-01-25,"Hamilton",6565,1624,1437,30,29,1,157,0.247372429550647
"Hancock",2021-01-25,"Hancock",5184,1321,1135,24,19,5,162,0.254822530864198
"Hardin",2021-01-25,"Hardin",7260,1579,1430,31,28,3,118,0.217493112947658
"Harrison",2021-01-25,"Harrison",5776,1585,1377,62,58,4,146,0.27441135734072
"Henry",2021-01-25,"Henry",9698,2674,2430,31,31,0,213,0.275726954011136
"Howard",2021-01-25,"Howard",3837,859,675,19,15,4,165,0.223872817305186
"Humboldt",2021-01-25,"Humboldt",4218,1068,940,19,16,3,109,0.253200568990043
"Ida",2021-01-25,"Ida",2818,760,677,30,29,1,53,0.269694819020582
"Iowa",2021-01-25,"Iowa",7091,1278,1113,22,21,1,143,0.180228458609505
"Jackson",2021-01-25,"Jackson",7871,1951,1739,32,31,1,180,0.247871934951086
"Jasper",2021-01-25,"Jasper",15545,3329,2798,59,57,2,472,0.214152460598263
"Jefferson",2021-01-25,"Jefferson",6596,1221,978,25,22,3,218,0.185112189205579
"Johnson",2021-01-25,"Johnson",69476,12306,10821,52,48,4,1433,0.177125913984685
"Jones",2021-01-25,"Jones",8713,2750,2567,50,48,2,133,0.315620337426833
"Keokuk",2021-01-25,"Keokuk",3574,863,770,26,26,0,67,0.241466144376049
"Kossuth",2021-01-25,"Kossuth",6844,1805,1530,44,41,3,231,0.263734658094681
"Lee",2021-01-25,"Lee",13904,3251,2798,32,26,6,421,0.233817606444189
"Linn",2021-01-25,"Linn",101622,18071,16244,279,255,24,1548,0.177825667670386
"Louisa",2021-01-25,"Louisa",4794,1162,1028,30,25,5,104,0.242386316228619
"Lucas",2021-01-25,"Lucas",3308,667,539,10,9,1,118,0.201632406287787
"Lyon",2021-01-25,"Lyon",4051,1375,1225,33,30,3,117,0.339422364848186
"Madison",2021-01-25,"Madison",6556,1240,930,10,9,1,300,0.189139719341062
"Mahaska",2021-01-25,"Mahaska",9104,1979,1650,37,33,4,292,0.2173769771529
"Marion",2021-01-25,"Marion",13438,3095,2623,53,46,7,419,0.230317011460039
"Marshall",2021-01-25,"Marshall",18142,4311,3988,62,57,5,261,0.237625399625179
"Mills",2021-01-25,"Mills",6932,1385,1251,17,16,1,117,0.199798038084247
"Mitchell",2021-01-25,"Mitchell",4914,1170,1001,37,36,1,132,0.238095238095238
"Monona",2021-01-25,"Monona",3278,684,530,18,17,1,136,0.208663819402074
"Monroe",2021-01-25,"Monroe",2931,822,613,20,17,3,189,0.280450358239509
"Montgomery",2021-01-25,"Montgomery",3818,891,727,24,23,1,140,0.233368255631221
"Muscatine",2021-01-25,"Muscatine",18760,3961,3441,78,71,7,442,0.211140724946695
"O'Brien",2021-01-25,"O'Brien",5888,1712,1543,55,51,4,114,0.290760869565217
"Osceola",2021-01-25,"Osceola",2148,647,604,11,9,2,32,0.3012104283054
"Page",2021-01-25,"Page",5336,1471,1354,15,14,1,102,0.275674662668666
"Palo Alto",2021-01-25,"Palo Alto",3939,924,790,11,10,1,123,0.234577303884235
"Pending Investigation",2021-01-25,"Pending Investigation",8702,1017,612,0,0,0,405,0.116869685129855
"Plymouth",2021-01-25,"Plymouth",11861,3534,3274,70,63,7,190,0.297951268864345
"Pocahontas",2021-01-25,"Pocahontas",3134,782,683,11,11,0,88,0.249521378430121
"Polk",2021-01-25,"Polk",236211,46845,40523,465,419,46,5857,0.198318452569948
"Pottawattamie",2021-01-25,"Pottawattamie",42103,9167,8068,115,101,14,984,0.217727952877467
"Poweshiek",2021-01-25,"Poweshiek",7390,1352,1166,24,22,2,162,0.182949932341001
"Ringgold",2021-01-25,"Ringgold",2078,452,348,11,10,1,93,0.217516843118383
"Sac",2021-01-25,"Sac",4710,1122,1018,15,15,0,89,0.238216560509554
"Scott",2021-01-25,"Scott",75275,15872,13881,172,162,10,1819,0.210853537030887
"Shelby",2021-01-25,"Shelby",4634,1055,908,27,27,0,120,0.227665084160552
"Sioux",2021-01-25,"Sioux",14032,4597,4247,57,55,2,293,0.327608323831243
"Story",2021-01-25,"Story",48848,8812,7919,38,33,5,855,0.180396331477235
"Tama",2021-01-25,"Tama",7391,1902,1702,59,57,2,141,0.257340008117981
"Taylor",2021-01-25,"Taylor",2246,600,537,9,7,2,54,0.267141585040071
"Union",2021-01-25,"Union",5871,1116,999,23,21,2,94,0.190086867654573
"Van Buren",2021-01-25,"Van Buren",2338,502,442,15,13,2,45,0.214713430282293
"Wapello",2021-01-25,"Wapello",14951,3506,3003,98,96,2,405,0.234499364590997
"Warren",2021-01-25,"Warren",24086,4592,3689,39,37,2,864,0.190650170223366
"Washington",2021-01-25,"Washington",10347,2232,1820,33,32,1,379,0.215714699913018
"Wayne",2021-01-25,"Wayne",1947,420,360,21,17,4,39,0.215716486902928
"Webster",2021-01-25,"Webster",19411,4724,4340,77,66,11,307,0.243367162948843
"Winnebago",2021-01-25,"Winnebago",5341,1222,1069,29,24,5,124,0.228796105598203
"Winneshiek",2021-01-25,"Winneshiek",8644,1608,1333,20,18,2,255,0.186024988431282
"Woodbury",2021-01-25,"Woodbury",52421,13131,11996,181,168,13,954,0.250491215352626
"Worth",2021-01-25,"Worth",3220,619,507,4,3,1,108,0.19223602484472
"Wright",2021-01-25,"Wright",7152,1671,1507,24,22,2,140,0.233640939597315
"Total",2021-01-25,"Totals",1448928,313238,274730,4488,4086,402,34020,0.216186035468981
