"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Adair","Adair","1985","159","70","1","88","0.0801007556675063",2020-10-25
"Adams","Adams","834","79","38","0","41","0.0947242206235012",2020-10-25
"Allamakee","Allamakee","3339","363","256","8","99","0.108715184186882",2020-10-25
"Appanoose","Appanoose","3150","223","139","3","81","0.0707936507936508",2020-10-25
"Audubon","Audubon","1433","142","84","1","57","0.099092812281926",2020-10-25
"Benton","Benton","6803","577","326","2","249","0.0848155225635749",2020-10-25
"Black Hawk","Black Hawk","40855","5561","4415","98","1048","0.136115530534818",2020-10-25
"Boone","Boone","7468","717","512","9","196","0.0960096411355115",2020-10-25
"Bremer","Bremer","6268","669","490","9","170","0.106732610082961",2020-10-25
"Buchanan","Buchanan","5286","450","286","4","160","0.0851305334846765",2020-10-25
"Buena Vista","Buena Vista","10251","2250","1983","12","255","0.219490781387182",2020-10-25
"Butler","Butler","3898","373","329","2","42","0.0956900974858902",2020-10-25
"Calhoun","Calhoun","3068","305","238","4","63","0.0994132985658409",2020-10-25
"Carroll","Carroll","6968","1141","673","12","456","0.163748564867968",2020-10-25
"Cass","Cass","3569","386","260","3","123","0.108153544410199",2020-10-25
"Cedar","Cedar","4858","455","249","5","201","0.0936599423631124",2020-10-25
"Cerro Gordo","Cerro Gordo","13303","1361","1042","25","294","0.102307750131549",2020-10-25
"Cherokee","Cherokee","3323","399","257","2","140","0.120072223894072",2020-10-25
"Chickasaw","Chickasaw","2964","352","317","1","34","0.118758434547908",2020-10-25
"Clarke","Clarke","2731","349","259","3","87","0.127792017575979",2020-10-25
"Clay","Clay","4605","525","328","4","193","0.11400651465798",2020-10-25
"Clayton","Clayton","3834","414","304","3","107","0.107981220657277",2020-10-25
"Clinton","Clinton","11708","1472","1112","26","334","0.125725999316707",2020-10-25
"Crawford","Crawford","6000","1352","1084","14","254","0.225333333333333",2020-10-25
"Dallas","Dallas","30096","3440","2773","44","623","0.114300903774588",2020-10-25
"Davis","Davis","1593","173","124","4","45","0.108600125549278",2020-10-25
"Decatur","Decatur","1904","150","65","0","85","0.078781512605042",2020-10-25
"Delaware","Delaware","4686","771","525","12","234","0.164532650448143",2020-10-25
"Des Moines","Des Moines","11505","1370","798","10","562","0.119078661451543",2020-10-25
"Dickinson","Dickinson","6170","734","523","7","204","0.118962722852512",2020-10-25
"Dubuque","Dubuque","35661","5156","3318","57","1781","0.144583718908612",2020-10-25
"Emmet","Emmet","2764","427","280","17","130","0.154486251808972",2020-10-25
"Fayette","Fayette","4911","371","226","4","141","0.075544695581348",2020-10-25
"Floyd","Floyd","4410","433","386","11","36","0.0981859410430839",2020-10-25
"Franklin","Franklin","2829","380","340","18","22","0.134323082361258",2020-10-25
"Fremont","Fremont","1546","201","121","1","79","0.130012936610608",2020-10-25
"Greene","Greene","2486","186","107","0","79","0.0748189863234111",2020-10-25
"Grundy","Grundy","3234","305","225","5","75","0.0943104514533086",2020-10-25
"Guthrie","Guthrie","3212","388","245","15","128","0.12079701120797",2020-10-25
"Hamilton","Hamilton","4292","467","411","4","52","0.108807082945014",2020-10-25
"Hancock","Hancock","3051","314","245","4","65","0.102917076368404",2020-10-25
"Hardin","Hardin","4607","473","304","7","162","0.102669850227914",2020-10-25
"Harrison","Harrison","3704","653","268","11","374","0.176295896328294",2020-10-25
"Henry","Henry","6148","1048","762","5","281","0.1704619388419",2020-10-25
"Howard","Howard","2437","269","182","9","78","0.110381616741896",2020-10-25
"Humboldt","Humboldt","2754","323","240","3","80","0.117283950617284",2020-10-25
"Ida","Ida","1809","189","127","2","60","0.104477611940299",2020-10-25
"Iowa","Iowa","4664","398","209","8","181","0.0853344768439108",2020-10-25
"Jackson","Jackson","4884","620","356","3","261","0.126945126945127",2020-10-25
"Jasper","Jasper","9564","1090","837","34","219","0.113969050606441",2020-10-25
"Jefferson","Jefferson","3477","236","137","1","98","0.0678746045441473",2020-10-25
"Johnson","Johnson","45832","5829","5125","30","674","0.127181881654739",2020-10-25
"Jones","Jones","4805","440","278","4","158","0.0915712799167534",2020-10-25
"Keokuk","Keokuk","2026","160","118","1","41","0.0789733464955577",2020-10-25
"Kossuth","Kossuth","4279","464","293","0","171","0.108436550595934",2020-10-25
"Lee","Lee","8354","951","645","10","296","0.113837682547283",2020-10-25
"Linn","Linn","62267","5483","4005","129","1349","0.0880562737886842",2020-10-25
"Louisa","Louisa","3102","518","415","15","88","0.166989039329465",2020-10-25
"Lucas","Lucas","1999","199","152","6","41","0.0995497748874437",2020-10-25
"Lyon","Lyon","2478","547","337","7","203","0.220742534301856",2020-10-25
"Madison","Madison","4168","359","240","3","116","0.0861324376199616",2020-10-25
"Mahaska","Mahaska","5965","681","430","24","227","0.114165968147527",2020-10-25
"Marion","Marion","8237","994","888","10","96","0.120675003035086",2020-10-25
"Marshall","Marshall","12758","2007","1754","36","217","0.157313058473115",2020-10-25
"Mills","Mills","4541","397","192","1","204","0.0874256771636203",2020-10-25
"Mitchell","Mitchell","3207","274","195","0","79","0.085438104147178",2020-10-25
"Monona","Monona","2235","244","168","1","75","0.10917225950783",2020-10-25
"Monroe","Monroe","1762","258","150","11","97","0.146424517593644",2020-10-25
"Montgomery","Montgomery","2282","170","144","7","19","0.0744960560911481",2020-10-25
"Muscatine","Muscatine","11565","1435","1070","58","307","0.124081279723303",2020-10-25
"O'Brien","O'Brien","3677","656","390","14","252","0.178406309491433",2020-10-25
"Osceola","Osceola","1355","276","176","1","99","0.203690036900369",2020-10-25
"Page","Page","3470","391","291","0","100","0.112680115273775",2020-10-25
"Palo Alto","Palo Alto","2541","309","216","2","91","0.121605667060213",2020-10-25
"Pending Investigation","Pending Investigation","5262","22","0","0","22","0.00418091980235652",2020-10-25
"Plymouth","Plymouth","8059","1655","1138","27","490","0.205360466559126",2020-10-25
"Pocahontas","Pocahontas","2078","223","163","2","58","0.107314725697786",2020-10-25
"Polk","Polk","152966","18847","15760","288","2799","0.123210386621864",2020-10-25
"Pottawattamie","Pottawattamie","26587","3232","2342","44","846","0.121563169970286",2020-10-25
"Poweshiek","Poweshiek","4715","457","327","11","119","0.0969247083775186",2020-10-25
"Ringgold","Ringgold","1378","88","71","2","15","0.0638606676342525",2020-10-25
"Sac","Sac","3227","393","260","4","129","0.121784939572358",2020-10-25
"Scott","Scott","45783","4504","3044","38","1422","0.0983771268811568",2020-10-25
"Shelby","Shelby","2904","371","324","1","46","0.127754820936639",2020-10-25
"Sioux","Sioux","9521","2419","1688","16","715","0.254069950635437",2020-10-25
"Story","Story","33327","3989","3447","18","524","0.119692741620908",2020-10-25
"Tama","Tama","5180","943","724","37","182","0.182046332046332",2020-10-25
"Taylor","Taylor","1518","232","155","2","75","0.152832674571805",2020-10-25
"Union","Union","3777","229","203","4","22","0.060630129732592",2020-10-25
"Van Buren","Van Buren","1458","173","110","2","61","0.118655692729767",2020-10-25
"Wapello","Wapello","9485","1519","1386","62","71","0.160147601476015",2020-10-25
"Warren","Warren","14972","1236","963","7","266","0.0825541009885119",2020-10-25
"Washington","Washington","6273","653","465","11","177","0.104096923322174",2020-10-25
"Wayne","Wayne","1338","117","95","3","19","0.0874439461883408",2020-10-25
"Webster","Webster","14041","1829","1322","15","492","0.130261377394772",2020-10-25
"Winnebago","Winnebago","3577","481","304","19","158","0.134470226446743",2020-10-25
"Winneshiek","Winneshiek","5282","471","365","9","97","0.0891707686482393",2020-10-25
