"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Adair",2021-03-27,"Adair",11561,955,779,31,22,9,3534,835,25,2021-03-27
"Adams",2021-03-27,"Adams",5087,327,316,4,4,0,1551,319,-1,2021-03-27
"Allamakee",2021-03-27,"Allamakee",19760,1535,1360,49,39,10,6077,1480,71,2021-03-27
"Appanoose",2021-03-27,"Appanoose",16542,1415,1182,47,43,4,5870,1247,18,2021-03-27
"Audubon",2021-03-27,"Audubon",11080,499,457,9,8,1,2554,482,16,2021-03-27
"Benton",2021-03-27,"Benton",34452,2626,2318,54,44,10,12491,2459,87,2021-03-27
"Black Hawk",2021-03-27,"Black Hawk",198822,16609,14586,300,279,21,68730,15211,325,2021-03-27
"Boone",2021-03-27,"Boone",41135,2689,2387,30,28,2,13487,2504,87,2021-03-27
"Bremer",2021-03-27,"Bremer",36001,2888,2608,57,48,9,12017,2751,86,2021-03-27
"Buchanan",2021-03-27,"Buchanan",28287,1926,1724,30,26,4,9248,1830,76,2021-03-27
"Buena Vista",2021-03-27,"Buena Vista",42201,4810,4067,39,35,4,14513,4179,73,2021-03-27
"Butler",2021-03-27,"Butler",27629,1697,1543,32,28,4,6897,1609,34,2021-03-27
"Calhoun",2021-03-27,"Calhoun",17132,1370,1275,11,11,0,5204,1321,35,2021-03-27
"Carroll",2021-03-27,"Carroll",33721,2931,2612,49,42,7,11124,2728,67,2021-03-27
"Cass",2021-03-27,"Cass",19417,1397,1219,52,47,5,6211,1325,54,2021-03-27
"Cedar",2021-03-27,"Cedar",28223,1858,1674,23,21,2,8943,1772,75,2021-03-27
"Cerro Gordo",2021-03-27,"Cerro Gordo",71029,5462,4887,85,71,14,24295,5087,115,2021-03-27
"Cherokee",2021-03-27,"Cherokee",19449,1636,1401,37,29,8,5917,1533,95,2021-03-27
"Chickasaw",2021-03-27,"Chickasaw",16170,1274,1177,15,13,2,5322,1208,16,2021-03-27
"Clarke",2021-03-27,"Clarke",12483,1031,923,23,22,1,4780,969,23,2021-03-27
"Clay",2021-03-27,"Clay",27323,2096,1808,25,20,5,8164,1988,155,2021-03-27
"Clayton",2021-03-27,"Clayton",22998,1702,1553,55,46,9,6883,1621,13,2021-03-27
"Clinton",2021-03-27,"Clinton",57300,5617,4914,87,76,11,22028,5152,151,2021-03-27
"Crawford",2021-03-27,"Crawford",25785,2821,2487,36,31,5,8644,2585,62,2021-03-27
"Dallas",2021-03-27,"Dallas",118303,11867,10032,94,83,11,52826,10567,441,2021-03-27
"Davis",2021-03-27,"Davis",10198,854,733,24,23,1,3346,783,26,2021-03-27
"Decatur",2021-03-27,"Decatur",9627,595,559,9,9,0,3493,580,12,2021-03-27
"Delaware",2021-03-27,"Delaware",25159,1974,1807,39,35,4,7833,1927,81,2021-03-27
"Des Moines",2021-03-27,"Des Moines",52059,4670,4212,63,53,10,20707,4343,68,2021-03-27
"Dickinson",2021-03-27,"Dickinson",24102,2403,1978,41,35,6,10117,2219,200,2021-03-27
"Dubuque",2021-03-27,"Dubuque",173711,13860,12173,200,186,14,55741,12647,274,2021-03-27
"Emmet",2021-03-27,"Emmet",15369,1284,1101,40,38,2,4917,1207,66,2021-03-27
"Fayette",2021-03-27,"Fayette",32708,1894,1734,38,33,5,9059,1813,41,2021-03-27
"Floyd",2021-03-27,"Floyd",23505,1678,1429,41,31,10,7534,1513,43,2021-03-27
"Franklin",2021-03-27,"Franklin",18354,1205,1064,21,19,2,5159,1108,23,2021-03-27
"Fremont",2021-03-27,"Fremont",6772,612,542,10,8,2,2587,580,28,2021-03-27
"Greene",2021-03-27,"Greene",13796,800,715,10,10,0,4024,753,28,2021-03-27
"Grundy",2021-03-27,"Grundy",18043,1408,1286,31,26,5,5659,1335,18,2021-03-27
"Guthrie",2021-03-27,"Guthrie",16901,1216,1068,28,23,5,5518,1133,37,2021-03-27
"Hamilton",2021-03-27,"Hamilton",21999,1942,1694,45,42,3,7385,1756,17,2021-03-27
"Hancock",2021-03-27,"Hancock",19643,1497,1339,33,27,6,5856,1402,30,2021-03-27
"Hardin",2021-03-27,"Hardin",31850,1873,1653,40,33,7,8206,1749,56,2021-03-27
"Harrison",2021-03-27,"Harrison",19733,1834,1596,71,67,4,6291,1706,39,2021-03-27
"Henry",2021-03-27,"Henry",33801,2963,2758,37,36,1,10753,2823,28,2021-03-27
"Howard",2021-03-27,"Howard",15743,1062,968,22,18,4,4515,1020,30,2021-03-27
"Humboldt",2021-03-27,"Humboldt",14447,1220,1101,26,23,3,4654,1170,43,2021-03-27
"Ida",2021-03-27,"Ida",11401,978,768,32,30,2,3261,871,71,2021-03-27
"Iowa",2021-03-27,"Iowa",27499,1493,1364,23,21,2,7943,1434,47,2021-03-27
"Jackson",2021-03-27,"Jackson",23671,2263,2056,41,38,3,8922,2138,41,2021-03-27
"Jasper",2021-03-27,"Jasper",47603,4333,3801,69,64,5,17814,4001,131,2021-03-27
"Jefferson",2021-03-27,"Jefferson",19019,1410,1257,35,29,6,7524,1299,7,2021-03-27
