"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Ida","Ida","1839","210","142","2","66","0.114192495921697",2020-10-29
"Iowa","Iowa","4772","439","231","9","199","0.0919949706621961",2020-10-29
"Jackson","Jackson","4982","672","387","3","282","0.134885588117222",2020-10-29
"Jasper","Jasper","9784","1172","865","34","273","0.119787408013083",2020-10-29
"Jefferson","Jefferson","3591","254","143","1","110","0.0707323865218602",2020-10-29
"Johnson","Johnson","46763","5990","5190","31","769","0.128092722879199",2020-10-29
"Jones","Jones","4939","475","306","4","165","0.0961733144361207",2020-10-29
"Keokuk","Keokuk","2087","174","124","1","49","0.0833732630570196",2020-10-29
"Kossuth","Kossuth","4369","494","321","0","173","0.11306935225452",2020-10-29
"Lee","Lee","8539","999","672","11","316","0.116992622086895",2020-10-29
"Linn","Linn","64057","5922","4179","132","1611","0.092448912687138",2020-10-29
"Louisa","Louisa","3199","540","424","15","101","0.168802750859644",2020-10-29
"Lucas","Lucas","2055","212","153","6","53","0.10316301703163",2020-10-29
"Lyon","Lyon","2531","562","396","8","158","0.222046621888582",2020-10-29
"Madison","Madison","4259","373","266","3","104","0.0875792439539798",2020-10-29
"Mahaska","Mahaska","6106","736","457","24","255","0.120537176547658",2020-10-29
"Marion","Marion","8406","1059","917","11","131","0.125981441827266",2020-10-29
"Marshall","Marshall","12986","2105","1780","36","289","0.162097643616202",2020-10-29
"Mills","Mills","4608","419","212","3","204","0.0909288194444444",2020-10-29
"Mitchell","Mitchell","3253","292","201","1","90","0.0897632954196127",2020-10-29
"Monona","Monona","2260","247","179","2","66","0.10929203539823",2020-10-29
"Monroe","Monroe","1796","267","154","11","102","0.148663697104677",2020-10-29
"Montgomery","Montgomery","2329","187","153","7","27","0.0802919708029197",2020-10-29
"Muscatine","Muscatine","11864","1528","1096","58","374","0.128792987188132",2020-10-29
"O'Brien","O'Brien","3757","710","430","14","266","0.188980569603407",2020-10-29
"Osceola","Osceola","1394","298","191","0","107","0.21377331420373",2020-10-29
"Page","Page","3524","420","315","0","105","0.119182746878547",2020-10-29
"Palo Alto","Palo Alto","2589","327","234","2","91","0.12630359212051",2020-10-29
"Pending Investigation","Pending Investigation","5447","18","0","0","18","0.0033045713236644",2020-10-29
"Plymouth","Plymouth","8179","1707","1215","31","461","0.208705220687126",2020-10-29
"Pocahontas","Pocahontas","2111","238","174","2","62","0.112742775935576",2020-10-29
"Polk","Polk","156121","19591","16070","289","3232","0.125486001242626",2020-10-29
"Pottawattamie","Pottawattamie","26976","3364","2458","45","861","0.124703440094899",2020-10-29
"Poweshiek","Poweshiek","4785","472","363","11","98","0.0986415882967607",2020-10-29
"Ringgold","Ringgold","1407","93","72","2","19","0.0660980810234542",2020-10-29
"Sac","Sac","3286","407","284","4","119","0.123858794887401",2020-10-29
"Scott","Scott","46879","4821","3246","42","1533","0.102839224386186",2020-10-29
"Shelby","Shelby","2975","396","338","2","56","0.133109243697479",2020-10-29
"Sioux","Sioux","9719","2516","1820","17","679","0.258874369791131",2020-10-29
"Story","Story","33830","4094","3514","18","562","0.121016848950636",2020-10-29
"Tama","Tama","5282","997","747","37","213","0.188754259750095",2020-10-29
"Taylor","Taylor","1552","258","187","2","69","0.166237113402062",2020-10-29
"Union","Union","3871","264","222","5","37","0.0681994316714027",2020-10-29
"Van Buren","Van Buren","1484","186","119","2","65","0.12533692722372",2020-10-29
"Wapello","Wapello","9644","1583","1403","62","118","0.164143508917462",2020-10-29
"Warren","Warren","15293","1305","986","7","312","0.0853331589616164",2020-10-29
"Washington","Washington","6454","688","498","11","179","0.106600557793616",2020-10-29
"Wayne","Wayne","1368","136","100","3","33","0.0994152046783626",2020-10-29
"Webster","Webster","14269","1947","1403","15","529","0.136449646085921",2020-10-29
"Winnebago","Winnebago","3664","512","317","19","176","0.139737991266376",2020-10-29
"Winneshiek","Winneshiek","5390","499","374","9","116","0.0925788497217069",2020-10-29
"Woodbury","Woodbury","37955","7402","5772","98","1532","0.195020418917139",2020-10-29
"Worth","Worth","2000","146","112","0","34","0.073",2020-10-29
"Wright","Wright","5131","754","611","1","142","0.146949912297798",2020-10-29
"Total","Totals","956356","121742","91376","1691","28675","0.127297784507025",2020-10-29
