"","EventResidentCounty","Individuals.Tested","Individuals.Positive","Total.Recovered","Total.Deaths","Active","positivity","date"
"Floyd","Floyd","5719","1054","488","16","550","0.184297954187795",2020-11-30
"Franklin","Franklin","3723","740","402","21","317","0.198764437281762",2020-11-30
"Fremont","Fremont","1943","358","228","3","127","0.184251158003088",2020-11-30
"Greene","Greene","3137","526","214","0","312","0.167676123685049",2020-11-30
"Grundy","Grundy","4189","863","387","11","465","0.206015755550251",2020-11-30
"Guthrie","Guthrie","4098","754","439","15","300","0.183992191312836",2020-11-30
"Hamilton","Hamilton","5443","1119","515","9","595","0.205585155245269",2020-11-30
"Hancock","Hancock","4251","868","418","7","443","0.20418725005881",2020-11-30
"Hardin","Hardin","6096","1158","567","10","581","0.18996062992126",2020-11-30
"Harrison","Harrison","4638","1077","723","29","325","0.232212160413972",2020-11-30
"Henry","Henry","7896","1829","1190","7","632","0.231636271529889",2020-11-30
"Howard","Howard","3122","559","276","9","274","0.179051889814222",2020-11-30
"Humboldt","Humboldt","3535","771","399","5","367","0.218104667609618",2020-11-30
"Ida","Ida","2286","489","243","13","233","0.213910761154856",2020-11-30
"Iowa","Iowa","5999","966","482","12","472","0.161026837806301",2020-11-30
"Jackson","Jackson","6479","1449","804","13","632","0.223645624324741",2020-11-30
"Jasper","Jasper","12544","2210","1318","44","848","0.176179846938776",2020-11-30
"Jefferson","Jefferson","5299","715","300","2","413","0.134931119079072",2020-11-30
"Johnson","Johnson","58515","9584","6282","37","3265","0.163787063146202",2020-11-30
"Jones","Jones","7575","2325","628","13","1684","0.306930693069307",2020-11-30
"Keokuk","Keokuk","2910","601","220","7","374","0.206529209621993",2020-11-30
"Kossuth","Kossuth","5557","1071","520","7","544","0.192729890228541",2020-11-30
"Lee","Lee","11307","2045","1102","17","926","0.180861413283807",2020-11-30
"Linn","Linn","85841","14376","6792","165","7419","0.16747241993919",2020-11-30
"Louisa","Louisa","4047","863","556","16","291","0.213244378552014",2020-11-30
"Lucas","Lucas","2524","325","220","6","99","0.128763866877971",2020-11-30
"Lyon","Lyon","3313","1033","599","8","426","0.311801992152128",2020-11-30
"Madison","Madison","5181","686","398","4","284","0.132406871260374",2020-11-30
"Mahaska","Mahaska","7354","1269","782","27","460","0.172559151482187",2020-11-30
"Marion","Marion","10813","2054","1178","20","856","0.189956533801905",2020-11-30
"Marshall","Marshall","15476","3486","2271","46","1169","0.225252003101577",2020-11-30
"Mills","Mills","5853","1048","488","7","553","0.179053476849479",2020-11-30
"Mitchell","Mitchell","4140","799","327","4","468","0.192995169082126",2020-11-30
"Monona","Monona","2730","438","277","2","159","0.16043956043956",2020-11-30
"Monroe","Monroe","2196","444","270","12","162","0.202185792349727",2020-11-30
"Montgomery","Montgomery","2968","464","212","11","241","0.15633423180593",2020-11-30
"Muscatine","Muscatine","15421","2895","1601","68","1226","0.187731016146813",2020-11-30
"O'Brien","O'Brien","4904","1297","816","31","450","0.264477977161501",2020-11-30
"Osceola","Osceola","1818","524","326","1","197","0.288228822882288",2020-11-30
"Page","Page","4556","1140","462","4","674","0.250219490781387",2020-11-30
"Palo Alto","Palo Alto","3362","655","354","4","297","0.194824509220702",2020-11-30
"Pending Investigation","Pending Investigation","8346","672","2","0","670","0.0805176132278936",2020-11-30
"Plymouth","Plymouth","10048","2764","1849","42","873","0.275079617834395",2020-11-30
"Pocahontas","Pocahontas","2705","558","264","4","290","0.206284658040665",2020-11-30
"Polk","Polk","196394","33646","20771","336","12539","0.171318879395501",2020-11-30
"Pottawattamie","Pottawattamie","34396","6319","3594","70","2655","0.183713222467729",2020-11-30
"Poweshiek","Poweshiek","6173","994","539","13","442","0.161023813380852",2020-11-30
"Ringgold","Ringgold","1718","214","105","2","107","0.124563445867288",2020-11-30
"Sac","Sac","4048","860","437","8","415","0.212450592885375",2020-11-30
"Scott","Scott","62160","11261","5411","86","5764","0.181161518661519",2020-11-30
"Shelby","Shelby","3714","765","443","11","311","0.205977382875606",2020-11-30
"Sioux","Sioux","11895","3709","2677","25","1007","0.311811685582177",2020-11-30
"Story","Story","41522","6793","4278","22","2493","0.163600019266895",2020-11-30
"Tama","Tama","6360","1543","1024","40","479","0.242610062893082",2020-11-30
"Taylor","Taylor","1905","466","273","3","190","0.244619422572178",2020-11-30
"Union","Union","4963","771","303","6","462","0.155349586943381",2020-11-30
"Van Buren","Van Buren","1948","358","209","5","144","0.183778234086242",2020-11-30
"Wapello","Wapello","11955","2561","1611","72","878","0.214219991635299",2020-11-30
"Warren","Warren","19710","2818","1450","14","1354","0.142973110096398",2020-11-30
"Washington","Washington","8403","1417","751","14","652","0.168630251100797",2020-11-30
"Wayne","Wayne","1632","301","158","7","136","0.184436274509804",2020-11-30
"Webster","Webster","16841","3586","2069","35","1482","0.212932723709993",2020-11-30
"Winnebago","Winnebago","4564","931","534","23","374","0.20398773006135",2020-11-30
"Winneshiek","Winneshiek","6899","978","555","13","410","0.141759675315263",2020-11-30
"Woodbury","Woodbury","44840","10384","7788","126","2470","0.231578947368421",2020-11-30
"Worth","Worth","2609","363","171","0","192","0.139133767727099",2020-11-30
"Wright","Wright","6147","1245","825","6","414","0.202537823328453",2020-11-30
"Total","Totals","1211060","228972","132212","2400","94360","0.189067428533681",2020-11-30
