"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Hardin",2021-04-24,"Hardin",34430,1952,1711,42,34,8,8592,1822,69,2021-04-24
"Harrison",2021-04-24,"Harrison",21182,1905,1634,73,69,4,6563,1772,65,2021-04-24
"Henry",2021-04-24,"Henry",35866,3029,2795,37,36,1,11118,2876,44,2021-04-24
"Howard",2021-04-24,"Howard",16694,1076,998,22,18,4,4673,1030,10,2021-04-24
"Humboldt",2021-04-24,"Humboldt",15366,1234,1148,26,23,3,4794,1184,10,2021-04-24
"Ida",2021-04-24,"Ida",12422,1009,839,33,31,2,3389,900,28,2021-04-24
"Iowa",2021-04-24,"Iowa",29492,1528,1413,24,22,2,8270,1465,28,2021-04-24
"Jackson",2021-04-24,"Jackson",25449,2324,2100,42,39,3,9305,2193,51,2021-04-24
"Jasper",2021-04-24,"Jasper",51133,4430,3955,70,65,5,18538,4089,64,2021-04-24
"Jefferson",2021-04-24,"Jefferson",20306,1430,1275,35,29,6,7782,1313,3,2021-04-24
"Johnson",2021-04-24,"Johnson",208512,15053,13371,81,76,5,81614,14205,753,2021-04-24
"Jones",2021-04-24,"Jones",25924,3064,2837,56,51,5,10131,2941,48,2021-04-24
"Keokuk",2021-04-24,"Keokuk",15603,1019,906,31,31,0,4309,951,14,2021-04-24
"Kossuth",2021-04-24,"Kossuth",26032,2256,2009,64,56,8,8079,2139,66,2021-04-24
"Lee",2021-04-24,"Lee",53192,3930,3590,55,42,13,16102,3697,52,2021-04-24
"Linn",2021-04-24,"Linn",287909,21815,19496,330,294,36,119304,20442,616,2021-04-24
"Louisa",2021-04-24,"Louisa",17155,1338,1200,49,42,7,5492,1274,25,2021-04-24
"Lucas",2021-04-24,"Lucas",9280,789,725,23,18,5,3895,760,12,2021-04-24
"Lyon",2021-04-24,"Lyon",16020,1564,1458,41,37,4,4727,1557,58,2021-04-24
"Madison",2021-04-24,"Madison",20427,1701,1485,19,15,4,7887,1557,53,2021-04-24
"Mahaska",2021-04-24,"Mahaska",30542,2369,2139,50,45,5,10594,2261,72,2021-04-24
"Marion",2021-04-24,"Marion",42031,3767,3445,75,64,11,16320,3561,41,2021-04-24
"Marshall",2021-04-24,"Marshall",81612,5142,4659,75,67,8,21744,4778,44,2021-04-24
"Mills",2021-04-24,"Mills",21213,1763,1537,20,17,3,7744,1593,36,2021-04-24
"Mitchell",2021-04-24,"Mitchell",17772,1364,1213,41,38,3,5535,1254,0,2021-04-24
"Monona",2021-04-24,"Monona",17990,877,763,30,28,2,3834,820,27,2021-04-24
"Monroe",2021-04-24,"Monroe",9638,989,887,28,21,7,3559,946,31,2021-04-24
"Montgomery",2021-04-24,"Montgomery",14288,1097,947,37,35,2,4354,1015,31,2021-04-24
"Muscatine",2021-04-24,"Muscatine",54735,4976,4341,97,88,9,21876,4647,209,2021-04-24
"O'Brien",2021-04-24,"O'Brien",25851,2130,1857,60,55,5,6769,1976,59,2021-04-24
"Osceola",2021-04-24,"Osceola",8859,802,696,16,13,3,2549,774,62,2021-04-24
"Page",2021-04-24,"Page",21108,1973,1837,21,19,2,6431,1908,50,2021-04-24
"Palo Alto",2021-04-24,"Palo Alto",18609,1173,1035,23,22,1,4561,1115,57,2021-04-24
"Pending Investigation",2021-04-24,"Pending Investigation",10551,1025,951,0,0,0,5499,1000,49,2021-04-24
"Plymouth",2021-04-24,"Plymouth",37945,4290,3755,79,71,8,13483,3991,157,2021-04-24
"Pocahontas",2021-04-24,"Pocahontas",12816,887,810,21,21,0,3488,844,13,2021-04-24
"Polk",2021-04-24,"Polk",684705,63647,53689,609,540,69,280878,56446,2148,2021-04-24
"Pottawattamie",2021-04-24,"Pottawattamie",118442,11954,10129,164,145,19,48234,10849,556,2021-04-24
"Poweshiek",2021-04-24,"Poweshiek",43262,1609,1484,33,30,3,9016,1533,16,2021-04-24
"Ringgold",2021-04-24,"Ringgold",9577,553,509,24,18,6,2410,536,3,2021-04-24
"Sac",2021-04-24,"Sac",19856,1370,1216,19,19,0,5442,1289,54,2021-04-24
"Scott",2021-04-24,"Scott",207801,20720,17690,236,215,21,88240,19308,1382,2021-04-24
"Shelby",2021-04-24,"Shelby",17087,1350,1205,37,33,4,5587,1292,50,2021-04-24
"Sioux",2021-04-24,"Sioux",44834,5261,4869,73,70,3,16303,5088,146,2021-04-24
"Story",2021-04-24,"Story",160463,11150,9915,47,41,6,56762,10381,419,2021-04-24
"Tama",2021-04-24,"Tama",32464,2202,1979,71,67,4,8542,2075,25,2021-04-24
"Taylor",2021-04-24,"Taylor",8534,678,633,12,10,2,2536,654,9,2021-04-24
"Union",2021-04-24,"Union",16912,1316,1181,32,26,6,6570,1233,20,2021-04-24
"Van Buren",2021-04-24,"Van Buren",8348,581,528,18,15,3,2785,556,10,2021-04-24
"Wapello",2021-04-24,"Wapello",46614,4614,4089,121,117,4,18741,4257,47,2021-04-24
"Warren",2021-04-24,"Warren",76090,6116,5285,86,76,10,28453,5622,251,2021-04-24
"Washington",2021-04-24,"Washington",40944,2666,2394,50,46,4,12063,2499,55,2021-04-24
"Wayne",2021-04-24,"Wayne",6918,564,489,23,18,5,2511,521,9,2021-04-24
"Webster",2021-04-24,"Webster",67751,5375,4946,92,77,15,21535,5090,52,2021-04-24
"Winnebago",2021-04-24,"Winnebago",17285,1486,1307,31,26,5,6371,1375,37,2021-04-24
"Winneshiek",2021-04-24,"Winneshiek",39227,2031,1855,33,28,5,10474,1950,62,2021-04-24
"Woodbury",2021-04-24,"Woodbury",144650,16272,14249,222,204,18,60994,14983,512,2021-04-24
"Worth",2021-04-24,"Worth",12971,759,675,8,7,1,3873,716,33,2021-04-24
"Wright",2021-04-24,"Wright",20567,1878,1734,35,28,7,7922,1808,39,2021-04-24
"Total",2021-04-24,"Totals",4741908,392105,344133,5907,5245,662,1695192,362242,12202,2021-04-24
