"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Ringgold",2021-03-22,"Ringgold",8973,534,481,22,18,4,2316,517,14,2021-03-22
"Sac",2021-03-22,"Sac",18027,1291,1151,18,18,0,5206,1216,47,2021-03-22
"Scott",2021-03-22,"Scott",188422,18787,16714,224,206,18,82798,17501,563,2021-03-22
"Shelby",2021-03-22,"Shelby",15061,1258,1100,34,31,3,5220,1205,71,2021-03-22
"Sioux",2021-03-22,"Sioux",39484,5064,4662,69,66,3,15479,4894,163,2021-03-22
"Story",2021-03-22,"Story",147637,10541,9364,46,40,6,54588,9844,434,2021-03-22
"Tama",2021-03-22,"Tama",29920,2167,1919,68,65,3,8209,2046,59,2021-03-22
"Taylor",2021-03-22,"Taylor",7795,667,626,12,10,2,2445,642,4,2021-03-22
"Union",2021-03-22,"Union",15669,1287,1153,31,26,5,6360,1208,24,2021-03-22
"Van Buren",2021-03-22,"Van Buren",7732,564,520,18,15,3,2667,540,2,2021-03-22
"Wapello",2021-03-22,"Wapello",42788,4523,3816,114,110,4,17808,4180,250,2021-03-22
"Warren",2021-03-22,"Warren",68577,5754,4951,80,71,9,27025,5278,247,2021-03-22
"Washington",2021-03-22,"Washington",37316,2583,2335,48,44,4,11526,2418,35,2021-03-22
"Wayne",2021-03-22,"Wayne",5790,543,425,21,17,4,2313,504,58,2021-03-22
"Webster",2021-03-22,"Webster",63504,5278,4805,88,74,14,20865,5008,115,2021-03-22
"Winnebago",2021-03-22,"Winnebago",16002,1424,1249,31,26,5,6050,1330,50,2021-03-22
"Winneshiek",2021-03-22,"Winneshiek",34395,1943,1767,31,26,5,9951,1870,72,2021-03-22
"Woodbury",2021-03-22,"Woodbury",131368,15499,13417,216,198,18,57940,14249,616,2021-03-22
"Worth",2021-03-22,"Worth",11388,713,647,8,7,1,3642,674,19,2021-03-22
"Wright",2021-03-22,"Wright",19374,1825,1697,32,27,5,7701,1759,30,2021-03-22
"Total",2021-03-22,"Totals",4325952,373870,328057,5675,5066,609,1613310,345676,11944,2021-03-22
