"","date","County","Total.Tests","Total.Positive.Tests","Total.Recovered","Total.Deaths","Underlying.Cause.Deaths","Contributing.Factor.Deaths","Individuals.Tested","Individuals.Positive","Active","date"
"Crawford",2021-05-19,"Crawford",29021,2911,2589,40,35,5,9113,2663,34,2021-05-19
"Dallas",2021-05-19,"Dallas",132296,12545,10860,98,85,13,56676,11194,236,2021-05-19
"Davis",2021-05-19,"Davis",11599,910,775,24,23,1,3649,836,37,2021-05-19
"Decatur",2021-05-19,"Decatur",10709,624,588,9,9,0,3699,608,11,2021-05-19
"Delaware",2021-05-19,"Delaware",30206,2141,2009,41,37,4,8458,2100,50,2021-05-19
"Des Moines",2021-05-19,"Des Moines",58205,4968,4386,66,55,11,22120,4594,142,2021-05-19
"Dickinson",2021-05-19,"Dickinson",27766,2675,2402,44,38,6,10872,2485,39,2021-05-19
"Dubuque",2021-05-19,"Dubuque",199048,14686,12985,209,193,16,59435,13390,196,2021-05-19
"Emmet",2021-05-19,"Emmet",17601,1417,1257,40,38,2,5401,1344,47,2021-05-19
"Fayette",2021-05-19,"Fayette",37626,1934,1803,41,36,5,9693,1852,8,2021-05-19
"Floyd",2021-05-19,"Floyd",26585,1791,1522,42,32,10,8092,1612,48,2021-05-19
"Franklin",2021-05-19,"Franklin",20297,1315,1109,21,19,2,5623,1212,82,2021-05-19
"Fremont",2021-05-19,"Fremont",7490,658,611,9,7,2,2756,623,3,2021-05-19
"Greene",2021-05-19,"Greene",15407,825,758,10,10,0,4296,777,9,2021-05-19
"Grundy",2021-05-19,"Grundy",19837,1444,1325,33,27,6,6007,1365,7,2021-05-19
"Guthrie",2021-05-19,"Guthrie",19172,1300,1165,30,24,6,5988,1217,22,2021-05-19
"Hamilton",2021-05-19,"Hamilton",24029,1990,1743,50,45,5,7872,1802,9,2021-05-19
"Hancock",2021-05-19,"Hancock",22284,1586,1411,34,27,7,6383,1489,44,2021-05-19
"Hardin",2021-05-19,"Hardin",36403,1987,1778,44,34,10,8858,1858,36,2021-05-19
"Harrison",2021-05-19,"Harrison",21947,1932,1698,73,69,4,6688,1796,25,2021-05-19
"Henry",2021-05-19,"Henry",37350,3075,2838,37,36,1,11463,2924,49,2021-05-19
"Howard",2021-05-19,"Howard",17356,1093,1010,22,18,4,4784,1046,14,2021-05-19
"Humboldt",2021-05-19,"Humboldt",15819,1241,1159,26,23,3,4886,1191,6,2021-05-19
"Ida",2021-05-19,"Ida",12910,1018,863,35,32,3,3478,905,7,2021-05-19
"Iowa",2021-05-19,"Iowa",30594,1553,1444,24,22,2,8516,1490,22,2021-05-19
"Jackson",2021-05-19,"Jackson",26619,2361,2154,42,39,3,9603,2228,32,2021-05-19
"Jasper",2021-05-19,"Jasper",53793,4542,4055,72,66,6,19118,4194,67,2021-05-19
"Jefferson",2021-05-19,"Jefferson",21378,1446,1290,35,29,6,8121,1328,3,2021-05-19
"Johnson",2021-05-19,"Johnson",218271,15370,14066,83,77,6,84260,14507,358,2021-05-19
"Jones",2021-05-19,"Jones",27648,3116,2881,57,51,6,10516,2992,54,2021-05-19
"Keokuk",2021-05-19,"Keokuk",16162,1028,923,31,31,0,4437,959,5,2021-05-19
"Kossuth",2021-05-19,"Kossuth",27018,2276,2081,64,56,8,8255,2154,9,2021-05-19
"Lee",2021-05-19,"Lee",55639,4006,3651,55,42,13,16591,3763,57,2021-05-19
"Linn",2021-05-19,"Linn",302579,22333,20062,335,299,36,123263,20934,537,2021-05-19
"Louisa",2021-05-19,"Louisa",17917,1349,1229,49,42,7,5642,1279,1,2021-05-19
"Lucas",2021-05-19,"Lucas",9751,802,738,23,18,5,4029,774,13,2021-05-19
"Lyon",2021-05-19,"Lyon",17027,1590,1514,41,37,4,4924,1582,27,2021-05-19
"Madison",2021-05-19,"Madison",21601,1768,1539,19,15,4,8176,1626,68,2021-05-19
"Mahaska",2021-05-19,"Mahaska",32455,2416,2202,51,46,5,10941,2307,54,2021-05-19
"Marion",2021-05-19,"Marion",43783,3838,3497,76,65,11,16814,3634,61,2021-05-19
"Marshall",2021-05-19,"Marshall",84979,5208,4708,75,67,8,22400,4836,53,2021-05-19
"Mills",2021-05-19,"Mills",21793,1792,1573,23,20,3,7879,1624,28,2021-05-19
"Mitchell",2021-05-19,"Mitchell",18459,1376,1224,42,39,3,5644,1264,-2,2021-05-19
"Monona",2021-05-19,"Monona",18618,885,791,30,28,2,3926,827,6,2021-05-19
"Monroe",2021-05-19,"Monroe",10050,998,916,29,22,7,3672,953,8,2021-05-19
"Montgomery",2021-05-19,"Montgomery",14737,1111,981,38,36,2,4447,1033,14,2021-05-19
"Muscatine",2021-05-19,"Muscatine",57903,5167,4573,100,91,9,22562,4820,147,2021-05-19
"O'Brien",2021-05-19,"O'Brien",26844,2147,1918,60,55,5,6908,1995,17,2021-05-19
"Osceola",2021-05-19,"Osceola",9389,814,757,16,13,3,2639,788,15,2021-05-19
"Page",2021-05-19,"Page",21984,1995,1887,22,20,2,6589,1927,18,2021-05-19
"Palo Alto",2021-05-19,"Palo Alto",19446,1192,1090,23,22,1,4677,1129,16,2021-05-19
"Pending Investigation",2021-05-19,"Pending Investigation",8546,992,927,0,0,0,4687,968,41,2021-05-19
"Plymouth",2021-05-19,"Plymouth",39527,4316,3908,80,72,8,13744,4014,26,2021-05-19
"Pocahontas",2021-05-19,"Pocahontas",13771,899,827,22,22,0,3564,855,6,2021-05-19
"Polk",2021-05-19,"Polk",719022,65091,55762,628,553,75,289370,57740,1350,2021-05-19
"Pottawattamie",2021-05-19,"Pottawattamie",123640,12271,10684,168,148,20,49456,11146,294,2021-05-19
"Poweshiek",2021-05-19,"Poweshiek",46842,1625,1507,34,31,3,9240,1549,8,2021-05-19
"Ringgold",2021-05-19,"Ringgold",10343,577,533,24,18,6,2484,558,1,2021-05-19
"Sac",2021-05-19,"Sac",21066,1387,1268,19,19,0,5569,1305,18,2021-05-19
"Scott",2021-05-19,"Scott",220393,21535,19065,242,218,24,91499,20090,783,2021-05-19
"Shelby",2021-05-19,"Shelby",17929,1371,1258,37,33,4,5746,1312,17,2021-05-19
"Sioux",2021-05-19,"Sioux",47296,5329,5008,74,71,3,16750,5148,66,2021-05-19
"Story",2021-05-19,"Story",166825,11400,10308,48,42,6,58209,10636,280,2021-05-19
"Tama",2021-05-19,"Tama",33492,2225,1999,71,67,4,8767,2100,30,2021-05-19
"Taylor",2021-05-19,"Taylor",8991,685,645,12,10,2,2618,661,4,2021-05-19
"Union",2021-05-19,"Union",17835,1364,1206,33,26,7,6809,1283,44,2021-05-19
"Van Buren",2021-05-19,"Van Buren",8782,585,541,18,15,3,2864,559,0,2021-05-19
"Wapello",2021-05-19,"Wapello",48561,4674,4136,122,118,4,19259,4309,51,2021-05-19
"Warren",2021-05-19,"Warren",80528,6289,5525,90,80,10,29340,5783,168,2021-05-19
"Washington",2021-05-19,"Washington",42904,2711,2454,50,46,4,12391,2542,38,2021-05-19
"Wayne",2021-05-19,"Wayne",7438,582,498,23,18,5,2615,539,18,2021-05-19
"Webster",2021-05-19,"Webster",70474,5409,5001,93,78,15,21956,5126,32,2021-05-19
"Winnebago",2021-05-19,"Winnebago",18189,1537,1342,31,26,5,6589,1426,53,2021-05-19
"Winneshiek",2021-05-19,"Winneshiek",41408,2049,1918,35,30,5,10738,1968,15,2021-05-19
"Woodbury",2021-05-19,"Woodbury",151124,16459,14761,228,209,19,62430,15148,159,2021-05-19
"Worth",2021-05-19,"Worth",13665,793,708,8,7,1,4017,750,34,2021-05-19
"Wright",2021-05-19,"Wright",21349,1921,1776,37,30,7,8118,1849,36,2021-05-19
"Total",2021-05-19,"Totals",4972019,400023,356122,6013,5321,692,1743886,369637,7502,2021-05-19
